Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,127.828614,[260 140] ; [ 44 192],[191.19496855 208.80503145] ; [112.80503145 123.19496855],1
s3,1,0.0,119.410792,[274 122] ; [ 57 178],[207.7274168 188.2725832] ; [123.2725832 111.7274168],1
s8,1,0.0,81.004172,[226 174] ; [ 48 191],[171.51799687 228.48200313] ; [102.48200313 136.51799687],1
s7,1,0.0,77.914484,[233 152] ; [ 53 172],[180.50819672 204.49180328] ; [105.49180328 119.50819672],1
s5,1,0.0,52.42246,[160 231] ; [ 31 202],[119.68108974 271.31891026] ; [ 71.31891026 161.68108974],1
p4,1,0.0,27.489922,[263 137] ; [104 130],[231.54574132 168.45425868] ; [135.45425868  98.54574132],1
p9,1,4e-06,21.224362,[349  48] ; [172  62],[327.79239303  69.20760697] ; [193.20760697  40.79239303],1
p6,1,7e-06,20.265183,[156 239] ; [ 51 181],[130.40669856 264.59330144] ; [ 76.59330144 155.40669856],1
r4,1,7e-06,20.168981,[370  32] ; [191  48],[351.82839314  50.17160686] ; [209.17160686  29.82839314],1
v1,1,1.8e-05,18.354923,[239 150] ; [102 131],[213.26205788 175.73794212] ; [127.73794212 105.26205788],1
p12,1,2e-05,18.230187,[ 47 353] ; [  5 230],[ 32.75590551 367.24409449] ; [ 19.24409449 215.75590551],1
p2,1,2.4e-05,17.864934,[346  53] ; [173  63],[326.11181102  72.88818898] ; [192.88818898  43.11181102],1
p10,1,9e-05,15.343083,[333  64] ; [167  69],[313.58609795  83.41390205] ; [186.41390205  49.58609795],1
n5,1,9.9e-05,15.153247,[311  88] ; [151  86],[289.83962264 109.16037736] ; [172.16037736  64.83962264],1
n6,1,0.00029,13.134299,[345  54] ; [178  59],[328.10849057  70.89150943] ; [194.89150943  42.10849057],1
p3,1,0.000303,13.052911,[214 187] ; [ 91 145],[192.00156986 208.99843014] ; [112.99843014 123.00156986],1
v4,1,0.000358,12.737242,[383  17] ; [211  28],[371.83098592  28.16901408] ; [222.16901408  16.83098592],1
p7,1,0.000572,11.864967,[257 130] ; [124 112],[236.67255217 150.32744783] ; [144.32744783  91.67255217],1
r3,1,0.00133,10.300226,[388  13] ; [217  22],[379.0703125  21.9296875] ; [225.9296875  13.0703125],0
p5,1,0.001728,9.817887,[ 58 340] ; [ 15 221],[ 45.82649842 352.17350158] ; [ 27.17350158 208.82649842],0
n4,1,0.003234,8.670264,[327  74] ; [171  68],[312.028125  88.971875] ; [185.971875  53.028125],0
u1,1,0.005008,7.876574,[ 90 312] ; [ 32 207],[ 76.51170047 325.48829953] ; [ 45.48829953 193.51170047],0
p8,1,0.012885,6.184821,[215 181] ; [104 132],[199.87974684 196.12025316] ; [119.12025316 116.87974684],0
u2,1,0.022314,5.22111,[66 29] ; [33 31],[59.1509434 35.8490566] ; [39.8490566 24.1509434],0
v2,1,0.022686,5.192358,[240 145] ; [123 109],[226.50729335 158.49270665] ; [136.49270665  95.50729335],0
r2,1,0.022977,5.170211,[375  20] ; [212  23],[368.03968254  26.96031746] ; [218.96031746  16.03968254],0
u4,1,0.027421,4.864101,[ 15 387] ; [  2 237],[ 10.66146646 391.33853354] ; [  6.33853354 232.66146646],0
v3,1,0.02764,4.850403,[171 215] ; [ 80 147],[158.05220228 227.94779772] ; [ 92.94779772 134.05220228],0
a5,1,0.039177,4.253165,[315  87] ; [170  69],[304.16536661  97.83463339] ; [180.83463339  58.16536661],0
r1,1,0.04655,3.961589,[334  67] ; [183  55],[324.43974961  76.56025039] ; [192.56025039  45.43974961],0
a2,1,0.049348,3.863477,[114 288] ; [ 51 188],[103.47893916 298.52106084] ; [ 61.52106084 177.47893916],0
