Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,5e-06,20.712955,[85 73] ; [13 51],[69.74774775 88.25225225] ; [28.25225225 35.74774775],1
d1,1,6e-06,20.530274,[98 61] ; [18 46],[82.70852018 76.29147982] ; [33.29147982 30.70852018],1
d5,1,0.000117,14.834851,[131  28] ; [37 27],[119.78475336  39.21524664] ; [48.21524664 15.78475336],1
a4,1,0.00013,14.640086,[85 73] ; [16 47],[72.2081448 85.7918552] ; [28.7918552 34.2081448],1
r1,1,0.000675,11.55587,[138  17] ; [45 19],[129.52054795  25.47945205] ; [53.47945205 10.52054795],1
a7,1,0.000821,11.193596,[118  40] ; [33 31],[107.46846847  50.53153153] ; [43.53153153 20.46846847],1
u1,1,0.001842,9.70086,[ 31 128] ; [ 2 62],[ 23.52914798 135.47085202] ; [ 9.47085202 54.52914798],0
a3,1,0.002533,9.116697,[121  38] ; [35 28],[111.72972973  47.27027027] ; [44.27027027 18.72972973],0
n6,1,0.007541,7.139423,[132  24] ; [44 20],[124.8  31.2] ; [51.2 12.8],0
a6,1,0.008717,6.879862,[107  52] ; [31 33],[98.39461883 60.60538117] ; [39.60538117 24.39461883],0
r4,1,0.012468,6.24303,[144  15] ; [50 14],[138.32286996  20.67713004] ; [55.67713004  8.32286996],0
p8,1,0.021501,5.285753,[74 81] ; [19 43],[66.42857143 88.57142857] ; [26.57142857 35.42857143],0
d3,1,0.033506,4.51973,[113  46] ; [36 28],[106.23766816  52.76233184] ; [42.76233184 21.23766816],0
p11,1,0.057253,3.615234,[126  33] ; [43 21],[120.49775785  38.50224215] ; [48.50224215 15.49775785],0
r3,1,0.067649,3.339174,[150   7] ; [56  7],[147.00909091   9.99090909] ; [58.99090909  4.00909091],0
s6,1,0.073871,3.194841,[111  44] ; [36 25],[105.48611111  49.51388889] ; [41.51388889 19.48611111],0
s8,1,0.074746,3.175595,[72 85] ; [21 43],[66.0678733 90.9321267] ; [26.9321267 37.0678733],0
