Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.136927,[208  66] ; [40 66],[178.82105263  95.17894737] ; [69.17894737 36.82105263],1
r3,1,0.0,25.635117,[265   7] ; [88 18],[254.01058201  17.98941799] ; [98.98941799  7.01058201],1
a6,1,1e-06,24.793687,[205  69] ; [51 55],[184.58947368  89.41052632] ; [71.41052632 34.58947368],1
d5,1,1.8e-05,18.342229,[227  47] ; [66 40],[211.26842105  62.73157895] ; [81.73157895 24.26842105],1
a2,1,0.000179,14.041101,[ 60 214] ; [  6 100],[ 47.58947368 226.41052632] ; [18.41052632 87.58947368],1
d4,1,0.000181,14.01809,[229  45] ; [70 36],[215.59473684  58.40526316] ; [83.40526316 22.59473684],1
u1,1,0.000187,13.955924,[ 43 231] ; [  2 104],[ 32.44736842 241.55263158] ; [12.55263158 93.44736842],1
v4,1,0.000311,13.000851,[262   9] ; [92 14],[254.4668435  16.5331565] ; [99.5331565  6.4668435],1
r4,1,0.000422,12.433794,[249  25] ; [82 24],[238.66842105  35.33157895] ; [92.33157895 13.66842105],1
p10,1,0.000617,11.722957,[221  48] ; [69 36],[208.5828877  60.4171123] ; [81.4171123 23.5828877],1
d1,1,0.001006,10.81602,[160 114] ; [42 64],[145.65263158 128.34736842] ; [56.34736842 49.65263158],0
r1,1,0.001115,10.626881,[211  60] ; [65 41],[198.39787798  72.60212202] ; [77.60212202 28.39787798],0
r2,1,0.00209,9.468989,[254  15] ; [88 16],[246.64343164  22.35656836] ; [95.35656836  8.64343164],0
b5,1,0.003898,8.330586,[181  93] ; [53 53],[168.72631579 105.27368421] ; [65.27368421 40.72631579],0
u3,1,0.004045,8.263365,[57 44] ; [17 36],[48.53246753 52.46753247] ; [25.46753247 27.53246753],0
p2,1,0.006471,7.414102,[226  46] ; [74 31],[216.44562334  55.55437666] ; [83.55437666 21.44562334],0
p4,1,0.0112,6.433258,[147 125] ; [41 63],[136. 136.] ; [52. 52.],0
u2,1,0.014583,5.966184,[52 49] ; [16 36],[44.88888889 56.11111111] ; [23.11111111 28.88888889],0
s2,1,0.015238,5.888725,[ 86 184] ; [20 84],[ 76.52406417 193.47593583] ; [29.47593583 74.52406417],0
p9,1,0.01752,5.643515,[224  45] ; [76 29],[215.77540107  53.22459893] ; [84.22459893 20.77540107],0
a3,1,0.031136,4.64543,[171 102] ; [53 52],[161.77777778 111.22222222] ; [62.22222222 42.77777778],0
s5,1,0.034743,4.45775,[ 56 209] ; [32 69],[ 63.71584699 201.28415301] ; [24.28415301 76.71584699],0
p11,1,0.041912,4.138764,[227  47] ; [78 28],[219.92105263  54.07894737] ; [85.07894737 20.92105263],0
a5,1,0.044702,4.029852,[190  84] ; [62 44],[181.70526316  92.29473684] ; [70.29473684 35.70526316],0
s6,1,0.054887,3.685522,[145 122] ; [44 58],[136.75609756 130.24390244] ; [52.24390244 49.75609756],0
s3,1,0.078002,3.106041,[104 163] ; [30 73],[ 96.6972973 170.3027027] ; [37.3027027 65.6972973],0
s1,1,0.105777,2.616201,[  2 268] ; [  3 101],[  3.60962567 266.39037433] ; [  1.39037433 102.60962567],0
p6,1,0.13974,2.18082,[ 78 194] ; [22 82],[ 72.34042553 199.65957447] ; [27.65957447 76.34042553],0
p8,1,0.158781,1.985795,[135 135] ; [44 61],[128.88 141.12] ; [50.12 54.88],0
s4,1,0.173637,1.851258,[ 42 223] ; [11 95],[ 37.85714286 227.14285714] ; [15.14285714 90.85714286],0
v2,1,0.204953,1.606727,[138 120] ; [47 55],[132.58333333 125.41666667] ; [52.41666667 49.58333333],0
p3,1,0.207528,1.588587,[116 158] ; [37 68],[110.6121372 163.3878628] ; [42.3878628 62.6121372],0
v3,1,0.209879,1.57226,[ 87 177] ; [27 76],[ 82.00544959 181.99455041] ; [31.99455041 71.00544959],0
n3,1,0.231619,1.430889,[47 13] ; [20 10],[44.66666667 15.33333333] ; [22.33333333  7.66666667],0
n1,1,0.244551,1.354168,[20 38] ; [ 7 24],[17.59550562 40.40449438] ; [ 9.40449438 21.59550562],0
p5,1,0.26497,1.242604,[ 17 256] ; [10 95],[ 19.5 253.5] ; [ 7.5 97.5],0
n5,1,0.276977,1.181863,[192  79] ; [81 25],[196.24137931  74.75862069] ; [76.75862069 29.24137931],0
p12,1,0.300451,1.072193,[ 18 255] ; [  4 101],[ 15.88888889 257.11111111] ; [ 6.11111111 98.88888889],0
v1,1,0.302498,1.06315,[134 133] ; [46 58],[129.54177898 137.45822102] ; [50.45822102 53.54177898],0
b4,1,0.304264,1.05541,[160 114] ; [68 38],[164.4 109.6] ; [63.6 42.4],0
n4,1,0.41148,0.67452,[202  71] ; [74 32],[198.80738786  74.19261214] ; [77.19261214 28.80738786],0
n2,1,0.491543,0.473146,[44 15] ; [21 10],[42.61111111 16.38888889] ; [22.38888889  8.61111111],0
b1,1,0.50934,0.435422,[ 91 183] ; [39 67],[ 93.73684211 180.26315789] ; [36.26315789 69.73684211],0
p7,1,0.509563,0.434964,[155 114] ; [56 48],[152.1689008 116.8310992] ; [58.8310992 45.1689008],0
a8,1,0.530284,0.393847,[ 29 223] ; [ 9 89],[ 27.36 224.64] ; [10.64 87.36],0
s8,1,0.680299,0.169789,[ 52 222] ; [18 87],[ 50.60686016 223.39313984] ; [19.39313984 85.60686016],0
a1,1,0.693488,0.155336,[ 10 264] ; [  3 103],[  9.37368421 264.62631579] ; [  3.62631579 102.37368421],0
a4,1,0.762796,0.09109,[107 166] ; [39 65],[105.72413793 167.27586207] ; [40.27586207 63.72413793],0
d2,1,0.790606,0.070503,[114 159] ; [45 59],[115.13793103 157.86206897] ; [43.86206897 60.13793103],0
p1,1,0.855988,0.032936,[ 19 252] ; [ 8 98],[ 19.40848806 251.59151194] ; [ 7.59151194 98.40848806],0
b2,1,0.887625,0.019969,[46 90] ; [21 43],[45.56 90.44] ; [21.44 42.56],0
b3,1,0.887625,0.019969,[46 90] ; [21 43],[45.56 90.44] ; [21.44 42.56],0
