Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.000112,14.929564,[59  6] ; [45 27],[49.34306569 15.65693431] ; [54.65693431 17.34306569],1
r4,1,0.000116,14.860995,[54 12] ; [37 36],[43.20863309 22.79136691] ; [47.79136691 25.20863309],1
p2,1,0.000506,12.095134,[43 23] ; [26 47],[32.76258993 33.23741007] ; [36.23741007 36.76258993],1
n6,1,0.001032,10.768704,[48 18] ; [32 39],[38.54014599 27.45985401] ; [41.45985401 29.54014599],0
b1,1,0.007911,7.05343,[24 42] ; [43 30],[31.81294964 34.18705036] ; [35.18705036 37.81294964],0
p9,1,0.011355,6.408825,[27 35] ; [16 54],[20.1969697 41.8030303] ; [22.8030303 47.1969697],0
s1,1,0.043528,4.074761,[ 1 63] ; [ 7 65],[ 3.76470588 60.23529412] ; [ 4.23529412 67.76470588],0
v4,1,0.04376,4.065782,[56 10] ; [50 21],[51.06569343 14.93430657] ; [54.93430657 16.06569343],0
v2,1,0.052159,3.770664,[28 37] ; [19 51],[22.62962963 42.37037037] ; [24.37037037 45.62962963],0
r1,1,0.094517,2.79571,[48 18] ; [42 29],[43.35766423 22.64233577] ; [46.64233577 24.35766423],0
r2,1,0.101316,2.684698,[58  7] ; [56 15],[54.48529412 10.51470588] ; [59.51470588 11.48529412],0
a1,1,0.102764,2.662107,[ 3 63] ; [ 9 64],[ 5.69784173 60.30215827] ; [ 6.30215827 66.69784173],0
n1,1,0.114782,2.48711,[ 5 18] ; [15 21],[ 7.79661017 15.20338983] ; [12.20338983 23.79661017],0
s4,1,0.118651,2.435033,[ 5 60] ; [12 61],[ 8.00724638 56.99275362] ; [ 8.99275362 64.00724638],0
s5,1,0.147655,2.096307,[13 51] ; [ 8 63],[ 9.95555556 54.04444444] ; [11.04444444 59.95555556],0
s8,1,0.149277,2.079621,[13 52] ; [ 8 64],[ 9.96350365 55.03649635] ; [11.03649635 60.96350365],0
n2,1,0.166338,1.915641,[16  8] ; [18 19],[13.37704918 10.62295082] ; [20.62295082 16.37704918],0
n3,1,0.170093,1.882122,[17  7] ; [18 16],[14.48275862  9.51724138] ; [20.51724138 13.48275862],0
p3,1,0.190828,1.711215,[ 9 57] ; [16 56],[11.95652174 54.04347826] ; [13.04347826 58.95652174],0
n5,1,0.210529,1.567783,[32 34] ; [42 29],[35.64963504 30.35036496] ; [38.35036496 32.64963504],0
p8,1,0.212639,1.55337,[15 49] ; [11 62],[12.1459854 51.8540146] ; [13.8540146 59.1459854],0
b3,1,0.215354,1.535063,[11 32] ; [16 26],[13.65882353 29.34117647] ; [13.34117647 28.65882353],0
b2,1,0.215354,1.535063,[11 32] ; [16 26],[13.65882353 29.34117647] ; [13.34117647 28.65882353],0
p6,1,0.221717,1.493226,[12 52] ; [ 8 63],[ 9.48148148 54.51851852] ; [10.51851852 60.48148148],0
s7,1,0.351054,0.869643,[17 46] ; [13 52],[14.765625 48.234375] ; [15.234375 49.765625],0
d5,1,0.357051,0.848239,[39 27] ; [48 24],[41.60869565 24.39130435] ; [45.39130435 26.60869565],0
u3,1,0.380689,0.768476,[13 14] ; [11 19],[11.36842105 15.63157895] ; [12.63157895 17.36842105],0
b4,1,0.381701,0.765217,[41 25] ; [40 33],[38.46043165 27.53956835] ; [42.53956835 30.46043165],0
p7,1,0.392881,0.730005,[24 40] ; [22 50],[21.64705882 42.35294118] ; [24.35294118 47.64705882],0
s2,1,0.431981,0.617493,[18 47] ; [16 57],[16.01449275 48.98550725] ; [17.98550725 55.01449275],0
a7,1,0.487945,0.481054,[35 30] ; [43 29],[37.00729927 27.99270073] ; [40.99270073 31.00729927],0
p12,1,0.492459,0.471149,[ 2 63] ; [ 1 72],[ 1.41304348 63.58695652] ; [ 1.58695652 71.41304348],0
s6,1,0.531755,0.391038,[25 40] ; [24 48],[23.24817518 41.75182482] ; [25.75182482 46.24817518],0
a2,1,0.557883,0.343384,[11 55] ; [15 58],[12.34532374 53.65467626] ; [13.65467626 59.34532374],0
p1,1,0.590313,0.289855,[ 3 61] ; [ 5 68],[ 3.73722628 60.26277372] ; [ 4.26277372 68.73722628],0
v1,1,0.611791,0.257576,[24 40] ; [24 48],[22.58823529 41.41176471] ; [25.41176471 46.58823529],0
v3,1,0.648113,0.208288,[17 48] ; [15 51],[15.8778626 49.1221374] ; [16.1221374 49.8778626],0
a3,1,0.780657,0.077542,[39 27] ; [43 27],[39.79411765 26.20588235] ; [42.20588235 27.79411765],0
d4,1,0.823691,0.04964,[46 19] ; [49 22],[45.40441176 19.59558824] ; [49.59558824 21.40441176],0
a5,1,0.834926,0.043425,[35 31] ; [40 33],[35.61151079 30.38848921] ; [39.38848921 33.61151079],0
s3,1,0.835457,0.043143,[24 41] ; [25 46],[23.41911765 41.58088235] ; [25.58088235 45.41911765],0
n4,1,0.8404,0.040554,[42 24] ; [44 27],[41.43065693 24.56934307] ; [44.56934307 26.43065693],0
u1,1,0.842299,0.039582,[ 7 59] ; [ 7 66],[ 6.64748201 59.35251799] ; [ 7.35251799 65.64748201],0
a4,1,0.851606,0.034995,[25 41] ; [28 43],[25.53284672 40.46715328] ; [27.46715328 43.53284672],0
a8,1,0.866128,0.028419,[ 8 53] ; [ 8 58],[ 7.68503937 53.31496063] ; [ 8.31496063 57.68503937],0
u2,1,0.898389,0.016306,[13 14] ; [13 15],[12.76363636 14.23636364] ; [13.23636364 14.76363636],0
d2,1,0.899163,0.016058,[30 35] ; [32 39],[29.63235294 35.36764706] ; [32.36764706 38.63235294],0
a6,1,0.928237,0.008111,[38 28] ; [42 30],[38.26086957 27.73913043] ; [41.73913043 30.26086957],0
b5,1,0.968107,0.001599,[40 26] ; [44 29],[39.88489209 26.11510791] ; [44.11510791 28.88489209],0
d1,1,0.968107,0.001599,[26 40] ; [29 44],[26.11510791 39.88489209] ; [28.88489209 44.11510791],0
d3,1,0.988172,0.00022,[32 34] ; [35 37],[32.04347826 33.95652174] ; [34.95652174 37.04347826],0
