Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,37.137907,[36 92] ; [167 108],[64.4764268 63.5235732] ; [138.5235732 136.4764268],1
r3,1,4.7e-05,16.549333,[115  14] ; [277   5],[123.03649635   5.96350365] ; [268.96350365  13.03649635],1
b1,1,0.001588,9.973554,[62 68] ; [ 89 193],[47.64563107 82.35436893] ; [103.35436893 178.64563107],0
d1,1,0.015209,5.89213,[70 60] ; [187  95],[81.09223301 48.90776699] ; [175.90776699 106.09223301],0
s4,1,0.020122,5.401277,[ 28 100] ; [ 36 244],[ 20.07843137 107.92156863] ; [ 43.92156863 236.07843137],0
p11,1,0.02938,4.745192,[102  28] ; [245  37],[109.49029126  20.50970874] ; [237.50970874  44.49029126],0
d4,1,0.034269,4.481241,[102  27] ; [245  36],[109.17804878  19.82195122] ; [237.82195122  43.17804878],0
p7,1,0.045109,4.014543,[82 46] ; [203  72],[90.52109181 37.47890819] ; [194.47890819  80.52109181],0
a5,1,0.05223,3.768378,[93 37] ; [226  56],[100.65533981  29.34466019] ; [218.34466019  63.65533981],0
p6,1,0.053202,3.737557,[49 79] ; [135 143],[58.00985222 69.99014778] ; [125.99014778 152.00985222],0
d3,1,0.060793,3.515606,[83 47] ; [205  76],[91.09489051 38.90510949] ; [196.90510949  84.09489051],0
p3,1,0.070343,3.274993,[67 62] ; [172 108],[75.38141809 53.61858191] ; [163.61858191 116.38141809],0
d5,1,0.07122,3.254671,[102  27] ; [242  39],[108.23414634  20.76585366] ; [235.76585366  45.23414634],0
a6,1,0.088901,2.894161,[79 51] ; [194  86],[86.56097561 43.43902439] ; [186.43902439  93.56097561],0
n6,1,0.094507,2.79588,[108  21] ; [249  29],[113.15233415  15.84766585] ; [243.84766585  34.15233415],0
r4,1,0.099803,2.70869,[115  15] ; [263  19],[119.27184466  10.72815534] ; [258.72815534  23.27184466],0
d2,1,0.126142,2.339355,[57 73] ; [146 135],[64.20924574 65.79075426] ; [138.79075426 142.20924574],0
u1,1,0.127304,2.325072,[ 21 109] ; [ 64 218],[ 26.82038835 103.17961165] ; [ 58.17961165 223.82038835],0
p2,1,0.132964,2.257554,[109  20] ; [252  29],[113.58292683  15.41707317] ; [247.41707317  33.58292683],0
s7,1,0.181493,1.785356,[61 62] ; [154 117],[67.11928934 55.88071066] ; [147.88071066 123.11928934],0
p12,1,0.232347,1.426435,[ 11 119] ; [ 35 246],[ 14.54987835 115.45012165] ; [ 31.45012165 249.54987835],0
n5,1,0.245639,1.347937,[105  25] ; [238  41],[109.02200489  20.97799511] ; [233.97799511  45.02200489],0
u4,1,0.260087,1.268292,[  2 128] ; [ 10 272],[  3.78640777 126.21359223] ; [  8.21359223 273.78640777],0
a3,1,0.317263,1.000196,[93 35] ; [217  64],[97.01711491 30.98288509] ; [212.98288509  68.01711491],0
n1,1,0.327187,0.96,[14 13] ; [18 27],[12. 15.] ; [20. 25.],0
p4,1,0.363475,0.825851,[86 44] ; [197  82],[89.95110024 40.04889976] ; [193.04889976  85.95110024],0
v4,1,0.365282,0.819651,[124   6] ; [271   8],[125.55012225   4.44987775] ; [269.44987775   9.55012225],0
p8,1,0.367665,0.811541,[75 54] ; [174 103],[79.11576355 49.88423645] ; [169.88423645 107.11576355],0
s5,1,0.440166,0.595849,[54 69] ; [109 165],[50.50125945 72.49874055] ; [112.49874055 161.50125945],0
n4,1,0.450155,0.570261,[102  27] ; [231  50],[104.77317073  24.22682927] ; [228.22682927  52.77317073],0
r1,1,0.454525,0.559344,[104  25] ; [235  46],[106.66097561  22.33902439] ; [232.33902439  48.66097561],0
n3,1,0.479561,0.499861,[17  9] ; [33 12],[18.30985915  7.69014085] ; [31.69014085 13.30985915],0
a4,1,0.482797,0.492538,[59 70] ; [139 142],[62.29756098 66.70243902] ; [135.70243902 145.29756098],0
a2,1,0.492021,0.472103,[ 30 100] ; [ 74 208],[32.81553398 97.18446602] ; [ 71.18446602 210.81553398],0
s8,1,0.526984,0.400204,[66 64] ; [151 128],[68.97310513 61.02689487] ; [148.02689487 130.97310513],0
u3,1,0.542584,0.370771,[25 12] ; [40 25],[23.57843137 13.42156863] ; [41.42156863 23.57843137],0
n2,1,0.558185,0.342857,[22  5] ; [34 11],[21.  6.] ; [35. 10.],0
b4,1,0.571006,0.321003,[75 55] ; [171 111],[77.62135922 52.37864078] ; [168.37864078 113.62135922],0
p10,1,0.622392,0.24252,[119  10] ; [262  18],[120.16870416   8.83129584] ; [260.83129584  19.16870416],0
a7,1,0.651526,0.203981,[93 37] ; [207  74],[94.89051095 35.10948905] ; [205.10948905  75.89051095],0
b2,1,0.680111,0.170001,[39 49] ; [ 75 105],[37.43283582 50.56716418] ; [ 76.56716418 103.43283582],0
b3,1,0.680111,0.170001,[39 49] ; [ 75 105],[37.43283582 50.56716418] ; [ 76.56716418 103.43283582],0
u2,1,0.689517,0.159609,[22 15] ; [36 29],[21.03921569 15.96078431] ; [36.96078431 28.03921569],0
s1,1,0.712404,0.135888,[  4 123] ; [  7 272],[  3.4408867 123.5591133] ; [  7.5591133 271.4408867],0
a8,1,0.719558,0.128917,[ 18 100] ; [ 42 209],[19.18699187 98.81300813] ; [ 40.81300813 210.18699187],0
a1,1,0.728521,0.120474,[  9 121] ; [ 17 265],[  8.2038835 121.7961165] ; [ 17.7961165 264.2038835],0
s6,1,0.744543,0.106174,[94 33] ; [200  76],[92.65012407 34.34987593] ; [201.34987593  74.65012407],0
p1,1,0.802202,0.06275,[ 14 116] ; [ 28 253],[ 13.28467153 116.71532847] ; [ 28.71532847 252.28467153],0
r2,1,0.819265,0.052208,[125   5] ; [265  12],[124.57002457   5.42997543] ; [265.42997543  11.57002457],0
s3,1,0.870285,0.026666,[71 56] ; [153 125],[70.24197531 56.75802469] ; [153.75802469 124.24197531],0
s2,1,0.876378,0.0242,[71 57] ; [153 127],[70.2745098 57.7254902] ; [153.7254902 126.2745098],0
p5,1,0.883114,0.021616,[ 21 106] ; [ 45 237],[ 20.49388753 106.50611247] ; [ 45.50611247 236.49388753],0
b5,1,0.993192,7.3e-05,[82 48] ; [178 104],[82.03883495 47.96116505] ; [177.96116505 104.03883495],0
