Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.011512,6.384444,[2 2] ; [28  2],[3.52941176 0.47058824] ; [26.47058824  3.52941176],0
r1,1,0.033149,4.538056,[1 3] ; [23  7],[2.82352941 1.17647059] ; [21.17647059  8.82352941],0
s3,1,0.052263,3.767325,[1 3] ; [22  8],[2.70588235 1.29411765] ; [20.29411765  9.70588235],0
p7,1,0.159657,1.977476,[1 3] ; [18 11],[2.3030303 1.6969697] ; [16.6969697 12.3030303],0
s7,1,0.159657,1.977476,[1 3] ; [18 11],[2.3030303 1.6969697] ; [16.6969697 12.3030303],0
p11,1,0.167493,1.905242,[1 3] ; [19 12],[2.28571429 1.71428571] ; [17.71428571 13.28571429],0
s6,1,0.169547,1.886947,[2 2] ; [25  6],[3.08571429 0.91428571] ; [23.91428571  7.08571429],0
n4,1,0.211552,1.560776,[3 1] ; [13 18],[1.82857143 2.17142857] ; [14.17142857 16.82857143],0
a1,1,0.212346,1.55536,[1 3] ; [ 2 29],[0.34285714 3.65714286] ; [ 2.65714286 28.34285714],0
n2,1,0.226104,1.465201,[1 1] ; [12  2],[1.625 0.375] ; [11.375  2.625],0
p9,1,0.256144,1.289481,[2 2] ; [23  7],[2.94117647 1.05882353] ; [22.05882353  7.94117647],0
b5,1,0.261125,1.262782,[1 3] ; [17 14],[2.05714286 1.94285714] ; [15.94285714 15.05714286],0
d2,1,0.261125,1.262782,[3 1] ; [14 17],[1.94285714 2.05714286] ; [15.05714286 15.94285714],0
s8,1,0.261125,1.262782,[1 3] ; [17 14],[2.05714286 1.94285714] ; [15.94285714 15.05714286],0
p4,1,0.287065,1.133333,[1 3] ; [16 14],[2. 2.] ; [15. 15.],0
p3,1,0.287065,1.133333,[1 3] ; [16 14],[2. 2.] ; [15. 15.],0
a4,1,0.313439,1.016129,[2 2] ; [ 8 23],[1.14285714 2.85714286] ; [ 8.85714286 22.14285714],0
d4,1,0.364673,0.821735,[3 1] ; [28  3],[3.54285714 0.45714286] ; [27.45714286  3.54285714],0
b1,1,0.376881,0.780852,[3 1] ; [16 15],[2.17142857 1.82857143] ; [16.82857143 14.17142857],0
a3,1,0.395243,0.722752,[2 2] ; [22  9],[2.74285714 1.25714286] ; [21.25714286  9.74285714],0
p10,1,0.421885,0.645059,[2 2] ; [21  9],[2.70588235 1.29411765] ; [20.29411765  9.70588235],0
a7,1,0.443179,0.588038,[3 1] ; [17 14],[2.28571429 1.71428571] ; [17.71428571 13.28571429],0
v4,1,0.515252,0.423387,[3 1] ; [27  4],[3.42857143 0.57142857] ; [26.57142857  4.42857143],0
v1,1,0.545323,0.365764,[2 2] ; [19 10],[2.54545455 1.45454545] ; [18.45454545 10.54545455],0
b4,1,0.571751,0.319761,[2 2] ; [20 11],[2.51428571 1.48571429] ; [19.48571429 11.51428571],0
u3,1,0.657619,0.196429,[1 1] ; [6 3],[1.27272727 0.72727273] ; [5.72727273 3.27272727],0
d5,1,0.657738,0.196283,[3 1] ; [26  5],[3.31428571 0.68571429] ; [25.68571429  5.31428571],0
n5,1,0.664442,0.188172,[2 2] ; [12 19],[1.6 2.4] ; [12.4 18.6],0
a5,1,0.664442,0.188172,[2 2] ; [19 12],[2.4 1.6] ; [18.6 12.4],0
s4,1,0.677607,0.172832,[1 3] ; [11 20],[1.37142857 2.62857143] ; [10.62857143 20.37142857],0
d1,1,0.759046,0.094086,[2 2] ; [18 13],[2.28571429 1.71428571] ; [17.71428571 13.28571429],0
p2,1,0.816297,0.053968,[3 1] ; [24  6],[3.17647059 0.82352941] ; [23.82352941  6.17647059],0
v3,1,0.843296,0.039077,[1 3] ; [ 6 23],[0.84848485 3.15151515] ; [ 6.15151515 22.84848485],0
a6,1,0.854935,0.033425,[2 2] ; [17 14],[2.17142857 1.82857143] ; [16.82857143 14.17142857],0
d3,1,0.866579,0.028226,[3 1] ; [22  9],[2.85714286 1.14285714] ; [22.14285714  8.85714286],0
n1,1,1.0,0.0,[1 1] ; [7 7],[1. 1.] ; [7. 7.],0
