Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,38.921212,[12 33] ; [72 16],[28.42105263 16.57894737] ; [55.57894737 32.42105263],1
r3,1,3.9e-05,16.930631,[22 23] ; [73 15],[32.14285714 12.85714286] ; [62.85714286 25.14285714],1
s6,1,8.9e-05,15.354526,[11 34] ; [52 34],[21.64122137 23.35877863] ; [41.35877863 44.64122137],1
d4,1,0.000458,12.278468,[26 19] ; [75 13],[34.17293233 10.82706767] ; [66.82706767 21.17293233],1
r2,1,0.000872,11.082107,[30 13] ; [81  7],[36.4351145  6.5648855] ; [74.5648855 13.4351145],1
v4,1,0.001422,10.177495,[28 17] ; [76 12],[35.18796992  9.81203008] ; [68.81203008 19.18796992],0
s7,1,0.001485,10.097236,[ 8 33] ; [39 40],[16.05833333 24.94166667] ; [30.94166667 48.05833333],0
s8,1,0.00228,9.309265,[ 6 39] ; [34 53],[13.63636364 31.36363636] ; [26.36363636 60.63636364],0
d5,1,0.003733,8.409502,[27 18] ; [73 15],[33.83458647 11.16541353] ; [66.16541353 21.83458647],0
a3,1,0.004761,7.968055,[20 25] ; [60 26],[27.48091603 17.51908397] ; [52.51908397 33.48091603],0
n3,1,0.005143,7.828283,[ 4 14] ; [27 17],[9. 9.] ; [22. 22.],0
a7,1,0.005598,7.675312,[23 22] ; [66 22],[30.11278195 14.88721805] ; [58.88721805 29.11278195],0
s2,1,0.005657,7.656522,[11 34] ; [43 44],[18.40909091 26.59090909] ; [35.59090909 51.40909091],0
d1,1,0.007052,7.259664,[16 29] ; [53 35],[23.34586466 21.65413534] ; [45.65413534 42.34586466],0
v2,1,0.010205,6.598843,[10 34] ; [39 46],[16.71317829 27.28682171] ; [32.28682171 52.71317829],0
b3,1,0.011504,6.385769,[15 11] ; [13 34],[ 9.97260274 16.02739726] ; [18.02739726 28.97260274],0
b2,1,0.011504,6.385769,[15 11] ; [13 34],[ 9.97260274 16.02739726] ; [18.02739726 28.97260274],0
d3,1,0.027967,4.830075,[23 22] ; [62 26],[28.7593985 16.2406015] ; [56.2406015 31.7593985],0
a1,1,0.029171,4.757479,[ 7 38] ; [ 4 84],[ 3.72180451 41.27819549] ; [ 7.27819549 80.72180451],0
s3,1,0.029837,4.718668,[13 31] ; [43 44],[18.80916031 25.19083969] ; [37.19083969 49.80916031],0
a6,1,0.048646,3.887525,[19 26] ; [53 35],[24.36090226 20.63909774] ; [47.63909774 40.36090226],0
u2,1,0.079877,3.067399,[ 7 18] ; [14 13],[10.09615385 14.90384615] ; [10.90384615 16.09615385],0
a5,1,0.080841,3.047917,[21 24] ; [55 33],[25.71428571 19.28571429] ; [50.28571429 37.71428571],0
u3,1,0.113704,2.501973,[ 8 17] ; [15 13],[10.8490566 14.1509434] ; [12.1509434 15.8490566],0
a2,1,0.118402,2.438333,[ 6 39] ; [22 66],[ 9.47368421 35.52631579] ; [18.52631579 69.47368421],0
p2,1,0.143267,2.142512,[18 27] ; [47 41],[21.9924812 23.0075188] ; [43.0075188 44.9924812],0
n1,1,0.144246,2.132064,[ 5 13] ; [22 24],[ 7.59375 10.40625] ; [19.40625 26.59375],0
