Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,37.472763,[ 3 25] ; [70 23],[16.89256198 11.10743802] ; [56.10743802 36.89256198],1
d2,1,0.181769,1.783102,[13 15] ; [30 62],[10.03333333 17.96666667] ; [32.96666667 59.03333333],0
p6,1,0.190231,1.715825,[ 2 25] ; [16 74],[ 4.15384615 22.84615385] ; [13.84615385 76.15384615],0
v3,1,0.206056,1.598921,[ 4 24] ; [22 63],[ 6.44247788 21.55752212] ; [19.55752212 65.44247788],0
b1,1,0.265876,1.237898,[16 12] ; [42 51],[13.4214876 14.5785124] ; [44.5785124 48.4214876],0
a4,1,0.301668,1.066808,[12 16] ; [30 63],[ 9.71900826 18.28099174] ; [32.28099174 60.71900826],0
d1,1,0.353095,0.862305,[ 9 19] ; [39 54],[11.10743802 16.89256198] ; [36.89256198 56.10743802],0
a7,1,0.355962,0.852088,[16 12] ; [62 31],[18.04958678  9.95041322] ; [59.95041322 33.04958678],0
a5,1,0.434445,0.610911,[13 15] ; [51 42],[14.80991736 13.19008264] ; [49.19008264 43.80991736],0
a8,1,0.464757,0.534415,[ 2 25] ; [11 77],[ 3.05217391 23.94782609] ; [ 9.94782609 78.05217391],0
s1,1,0.49142,0.473415,[ 3 25] ; [ 6 83],[ 2.15384615 25.84615385] ; [ 6.84615385 82.15384615],0
a2,1,0.508398,0.437363,[ 5 23] ; [12 81],[ 3.9338843 24.0661157] ; [13.0661157 79.9338843],0
n1,1,0.510073,0.433918,[7 8] ; [14 24],[5.94339623 9.05660377] ; [15.05660377 22.94339623],0
n4,1,0.561275,0.337502,[15 13] ; [44 49],[13.65289256 14.34710744] ; [45.34710744 47.65289256],0
b4,1,0.600887,0.273661,[15 13] ; [55 38],[16.19834711 11.80165289] ; [53.80165289 39.19834711],0
n5,1,0.740652,0.109554,[13 15] ; [46 46],[13.76666667 14.23333333] ; [45.23333333 46.76666667],0
s4,1,0.757976,0.09495,[ 3 25] ; [12 81],[ 3.47107438 24.52892562] ; [11.52892562 81.47107438],0
a3,1,0.849044,0.036229,[16 11] ; [57 36],[16.425 10.575] ; [56.575 36.425],0
p5,1,0.91826,0.010532,[ 1 26] ; [ 3 88],[ 0.91525424 26.08474576] ; [ 3.08474576 87.91525424],0
s5,1,0.949395,0.004028,[ 4 24] ; [13 75],[ 4.10344828 23.89655172] ; [12.89655172 75.10344828],0
