Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,111.085178,[ 50 133] ; [188  51],[103.20853081  79.79146919] ; [134.79146919 104.20853081],1
s8,1,0.0,95.63826,[ 48 137] ; [175  62],[97.76066351 87.23933649] ; [125.23933649 111.76066351],1
s3,1,0.0,84.223958,[ 63 118] ; [187  49],[108.51318945  72.48681055] ; [141.48681055  94.51318945],1
s6,1,0.0,65.690105,[88 93] ; [201  34],[125.74278846  55.25721154] ; [163.25721154  71.74278846],1
s5,1,8e-06,19.996038,[ 44 133] ; [106 122],[ 65.55555556 111.44444444] ; [ 84.44444444 143.55555556],1
a3,1,3.1e-05,17.381644,[137  48] ; [213  25],[153.07328605  31.92671395] ; [196.92671395  41.07328605],1
u1,1,0.000364,12.710648,[ 39 146] ; [ 89 151],[ 55.71764706 129.28235294] ; [ 72.28235294 167.71764706],1
v4,1,0.000742,11.38005,[168  16] ; [235   4],[175.30023641   8.69976359] ; [227.69976359  11.30023641],1
p3,1,0.001094,10.661906,[ 83 100] ; [146  92],[99.5415677 83.4584323] ; [129.4584323 108.5415677],0
p6,1,0.001158,10.556716,[ 61 119] ; [118 119],[ 77.26618705 102.73381295] ; [101.73381295 135.26618705],0
p9,1,0.003218,8.67966,[151  32] ; [218  19],[160.77857143  22.22142857] ; [208.22142857  28.77857143],0
r1,1,0.005014,7.874411,[146  37] ; [214  25],[156.11374408  26.88625592] ; [203.88625592  35.11374408],0
r2,1,0.005076,7.852332,[171   8] ; [235   1],[175.11807229   3.88192771] ; [230.88192771   5.11807229],0
v3,1,0.005809,7.608695,[ 66 108] ; [119 111],[79.67821782 94.32178218] ; [105.32178218 124.67821782],0
n6,1,0.007093,7.249206,[158  26] ; [223  15],[166.12322275  17.87677725] ; [214.87677725  23.12322275],0
p5,1,0.009532,6.720356,[ 17 167] ; [ 43 194],[ 26.22327791 157.77672209] ; [ 33.77672209 203.22327791],0
p12,1,0.013028,6.165293,[ 11 172] ; [ 32 207],[ 18.64691943 164.35308057] ; [ 24.35308057 214.64691943],0
p4,1,0.015321,5.879178,[112  70] ; [173  65],[123.5  58.5] ; [161.5  76.5],0
r3,1,0.026378,4.931076,[169  14] ; [233   7],[173.91489362   9.08510638] ; [228.08510638  11.91489362],0
s1,1,0.026979,4.892171,[  2 178] ; [ 12 226],[  6.02870813 173.97129187] ; [  7.97129187 230.02870813],0
s4,1,0.034233,4.483049,[ 19 160] ; [ 43 195],[ 26.61390887 152.38609113] ; [ 35.38609113 202.61390887],0
