Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.014782,5.942292,[6 3] ; [ 76 188],[2.7032967 6.2967033] ; [ 79.2967033 184.7032967],0
p8,1,0.017929,5.603085,[6 3] ; [ 80 190],[2.77419355 6.22580645] ; [ 83.22580645 186.77419355],0
a5,1,0.036584,4.369659,[9 1] ; [155 118],[5.795053 4.204947] ; [158.204947 114.795053],0
s5,1,0.039889,4.222598,[5 4] ; [ 66 198],[2.34065934 6.65934066] ; [ 68.65934066 195.34065934],0
n4,1,0.066647,3.363728,[9 1] ; [167 105],[6.24113475 3.75886525] ; [169.75886525 102.24113475],0
s2,1,0.088975,2.89283,[1 9] ; [ 98 173],[3.52313167 6.47686833] ; [ 95.47686833 175.52313167],0
p11,1,0.095583,2.77774,[9 1] ; [176  97],[6.53710247 3.46289753] ; [178.46289753  94.53710247],0
b4,1,0.107321,2.593229,[8 2] ; [148 125],[5.51236749 4.48763251] ; [150.48763251 122.51236749],0
p10,1,0.118661,2.434909,[8 1] ; [171  98],[5.79496403 3.20503597] ; [173.20503597  95.79496403],0
r3,1,0.161855,1.956813,[7 3] ; [232  38],[8.53571429 1.46428571] ; [230.46428571  39.53571429],0
s1,1,0.166064,1.918123,[1 9] ; [  7 264],[0.28469751 9.71530249] ; [  7.71530249 263.28469751],0
s8,1,0.168463,1.896568,[4 5] ; [ 66 206],[2.24199288 6.75800712] ; [ 67.75800712 204.24199288],0
n6,1,0.178844,1.807207,[9 1] ; [190  80],[7.10714286 2.89285714] ; [191.89285714  78.10714286],0
n5,1,0.227384,1.457152,[8 2] ; [165 105],[6.17857143 3.82142857] ; [166.82142857 103.17857143],0
b3,1,0.236243,1.402873,[4 3] ; [52 96],[2.52903226 4.47096774] ; [53.47096774 94.52903226],0
b2,1,0.236243,1.402873,[4 3] ; [52 96],[2.52903226 4.47096774] ; [53.47096774 94.52903226],0
r4,1,0.254667,1.297519,[6 4] ; [207  66],[7.52650177 2.47349823] ; [205.47349823  67.52650177],0
s6,1,0.259732,1.270184,[6 3] ; [128 141],[4.3381295 4.6618705] ; [129.6618705 139.3381295],0
p12,1,0.261297,1.261872,[1 8] ; [ 10 260],[0.35483871 8.64516129] ; [ 10.64516129 259.35483871],0
p7,1,0.274905,1.192106,[5 3] ; [115 152],[3.49090909 4.50909091] ; [116.50909091 150.49090909],0
a7,1,0.278543,1.174187,[8 2] ; [172 100],[6.38297872 3.61702128] ; [173.61702128  98.38297872],0
a8,1,0.293288,1.104464,[2 6] ; [ 32 226],[1.02255639 6.97744361] ; [ 32.97744361 225.02255639],0
n1,1,0.315932,1.005713,[3 2] ; [38 63],[1.93396226 3.06603774] ; [39.06603774 61.93396226],0
p3,1,0.337143,0.921264,[3 7] ; [ 49 223],[1.84397163 8.15602837] ; [ 50.15602837 221.84397163],0
u3,1,0.393365,0.728514,[1 3] ; [49 56],[1.83486239 2.16513761] ; [48.16513761 56.83486239],0
u2,1,0.404327,0.695421,[1 3] ; [48 56],[1.81481481 2.18518519] ; [47.18518519 56.81481481],0
r2,1,0.405806,0.691053,[7 2] ; [233  34],[7.82608696 1.17391304] ; [232.17391304  34.82608696],0
b5,1,0.418264,0.655187,[5 5] ; [171 102],[6.21908127 3.78091873] ; [169.78091873 103.21908127],0
n3,1,0.455852,0.55606,[4 1] ; [63 36],[3.22115385 1.77884615] ; [63.77884615 35.22115385],0
d2,1,0.458814,0.548786,[5 5] ; [104 167],[3.87900356 6.12099644] ; [105.12099644 165.87900356],0
b1,1,0.528378,0.39751,[3 7] ; [109 164],[3.95759717 6.04240283] ; [108.04240283 164.95759717],0
v1,1,0.580742,0.305036,[4 5] ; [ 94 171],[3.2189781 5.7810219] ; [ 94.7810219 170.2189781],0
a6,1,0.604103,0.268851,[7 3] ; [169 104],[6.21908127 3.78091873] ; [169.78091873 103.21908127],0
n2,1,0.611169,0.258476,[4 1] ; [70 31],[3.49056604 1.50943396] ; [70.50943396 30.49056604],0
s3,1,0.628634,0.233918,[4 6] ; [129 141],[4.75 5.25] ; [128.25 141.75],0
d4,1,0.630759,0.231033,[8 2] ; [199  73],[7.34042553 2.65957447] ; [199.65957447  72.34042553],0
d1,1,0.637335,0.222245,[5 5] ; [116 157],[4.27561837 5.72438163] ; [116.72438163 156.27561837],0
v4,1,0.669316,0.182404,[9 1] ; [229  40],[8.53046595 1.46953405] ; [229.46953405  39.53046595],0
p6,1,0.687301,0.162023,[1 8] ; [ 43 224],[1.43478261 7.56521739] ; [ 42.56521739 224.43478261],0
v2,1,0.707135,0.141156,[3 7] ; [ 92 165],[3.55805243 6.44194757] ; [ 91.44194757 165.55805243],0
d3,1,0.736743,0.11301,[6 4] ; [148 123],[5.48042705 4.51957295] ; [148.51957295 122.48042705],0
a2,1,0.769155,0.08613,[2 8] ; [ 45 228],[1.66077739 8.33922261] ; [ 45.33922261 227.66077739],0
a4,1,0.795481,0.067184,[3 7] ; [ 92 179],[3.38078292 6.61921708] ; [ 91.61921708 179.38078292],0
a3,1,0.886865,0.020241,[6 4] ; [168 102],[6.21428571 3.78571429] ; [167.78571429 102.21428571],0
p2,1,0.900848,0.015523,[7 3] ; [186  87],[6.81978799 3.18021201] ; [186.18021201  86.81978799],0
r1,1,0.927157,0.008358,[7 3] ; [186  85],[6.8683274 3.1316726] ; [186.1316726  84.8683274],0
d5,1,0.968024,0.001607,[7 3] ; [192  80],[7.05673759 2.94326241] ; [191.94326241  80.05673759],0
