Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,173.76648,[298 106] ; [ 20 139],[228.19182948 175.80817052] ; [89.80817052 69.19182948],1
d5,1,0.0,121.34319,[397   9] ; [104  56],[359.3745583  46.6254417] ; [141.6254417  18.3745583],1
d3,1,0.0,96.443766,[354  52] ; [77 83],[309.16254417  96.83745583] ; [121.83745583  38.16254417],1
a2,1,0.0,53.595229,[154 252] ; [ 11 149],[118.35689046 287.64310954] ; [ 46.64310954 113.35689046],1
a4,1,0.0,49.632496,[244 160] ; [ 44 116],[206.29787234 197.70212766] ; [81.70212766 78.29787234],1
u1,1,0.0,42.403456,[121 285] ; [  7 153],[ 91.81625442 314.18374558] ; [ 36.18374558 123.81625442],1
a5,1,0.0,41.436414,[350  56] ; [99 61],[322.07420495  83.92579505] ; [126.92579505  33.07420495],1
a3,1,2e-06,22.793966,[337  67] ; [104  56],[315.89361702  88.10638298] ; [125.10638298  34.89361702],1
n4,1,9e-06,19.73014,[377  29] ; [128  32],[362.24381625  43.75618375] ; [142.75618375  17.24381625],1
p4,1,0.000211,13.726223,[282 121] ; [85 74],[263.16903915 139.83096085] ; [103.83096085  55.16903915],1
s8,1,0.000309,13.013511,[216 186] ; [ 59 101],[196.70818505 205.29181495] ; [78.29181495 81.70818505],1
a6,1,0.000473,12.220551,[301 104] ; [95 65],[283.85840708 121.14159292] ; [112.14159292  47.85840708],1
r2,1,0.000613,11.735855,[387  12] ; [144  16],[379.01431127  19.98568873] ; [151.98568873   8.01431127],1
r1,1,0.003438,8.559101,[345  59] ; [120  40],[333.08510638  70.91489362] ; [131.91489362  28.08510638],0
p3,1,0.011296,6.418177,[227 177] ; [71 89],[213.46099291 190.53900709] ; [84.53900709 75.46099291],0
a7,1,0.014278,6.003462,[307  99] ; [104  55],[295.3380531 110.6619469] ; [115.6619469  43.3380531],0
v3,1,0.016747,5.722673,[182 205] ; [ 57 102],[169.4010989 217.5989011] ; [69.5989011 89.4010989],0
n6,1,0.021585,5.278925,[376  29] ; [137  21],[369.03197158  35.96802842] ; [143.96802842  14.03197158],0
u4,1,0.029369,4.745867,[ 17 388] ; [  1 159],[ 12.90265487 392.09734513] ; [  5.09734513 154.90265487],0
v4,1,0.029661,4.728833,[389  15] ; [147  13],[383.94326241  20.05673759] ; [152.05673759   7.94326241],0
p12,1,0.031486,4.626275,[ 44 359] ; [  8 150],[ 37.35472371 365.64527629] ; [ 14.64527629 143.35472371],0
s2,1,0.044974,4.019607,[233 166] ; [78 81],[222.38172043 176.61827957] ; [88.61827957 70.38172043],0
v1,1,0.047463,3.928908,[246 150] ; [82 73],[235.73139746 160.26860254] ; [92.26860254 62.73139746],0
s3,1,0.055969,3.652965,[244 154] ; [84 76],[233.94982079 164.05017921] ; [94.05017921 65.94982079],0
n2,1,0.05948,3.551817,[59 24] ; [33  5],[63.10743802 19.89256198] ; [28.89256198  9.10743802],0
s5,1,0.060212,3.531549,[151 237] ; [ 47 108],[141.48066298 246.51933702] ; [56.51933702 98.48066298],0
v2,1,0.066041,3.37879,[241 151] ; [82 73],[231.47349177 160.52650823] ; [91.52650823 63.47349177],0
p11,1,0.066956,3.356108,[339  67] ; [123  37],[331.39929329  74.60070671] ; [130.60070671  29.39929329],0
p6,1,0.067416,3.344845,[170 229] ; [ 54 104],[160.45960503 238.54039497] ; [63.54039497 94.45960503],0
r4,1,0.085749,2.952424,[372  34] ; [139  21],[366.54770318  39.45229682] ; [144.45229682  15.54770318],0
s7,1,0.122801,2.381225,[218 171] ; [74 78],[209.95933457 179.04066543] ; [82.04066543 69.95933457],0
a8,1,0.173354,1.853696,[ 53 306] ; [ 30 123],[ 58.19726562 300.80273438] ; [ 24.80273438 128.19726562],0
p9,1,0.202758,1.6224,[355  45] ; [134  24],[350.53763441  49.46236559] ; [138.46236559  19.53763441],0
b1,1,0.23346,1.419654,[158 248] ; [71 89],[164.26501767 241.73498233] ; [64.73498233 95.26501767],0
p1,1,0.246766,1.341521,[ 38 368] ; [ 10 148],[ 34.55319149 371.44680851] ; [ 13.44680851 144.55319149],0
p8,1,0.259665,1.270544,[230 168] ; [83 75],[224.05395683 173.94604317] ; [88.94604317 69.05395683],0
p10,1,0.263481,1.250376,[349  54] ; [131  27],[344.81283422  58.18716578] ; [135.18716578  22.81283422],0
p5,1,0.361162,0.833847,[ 60 342] ; [ 19 140],[ 56.60962567 345.39037433] ; [ 22.39037433 136.60962567],0
b2,1,0.47243,0.516286,[111 160] ; [39 47],[113.86554622 157.13445378] ; [36.13445378 49.86554622],0
b3,1,0.47243,0.516286,[111 160] ; [39 47],[113.86554622 157.13445378] ; [36.13445378 49.86554622],0
s6,1,0.521853,0.410229,[284 113] ; [108  49],[280.90974729 116.09025271] ; [111.09025271  45.90974729],0
s4,1,0.583838,0.30007,[ 60 337] ; [ 27 132],[ 62.1205036 334.8794964] ; [ 24.8794964 134.1205036],0
n3,1,0.684095,0.165553,[53 29] ; [26 12],[53.98333333 28.01666667] ; [25.01666667 12.98333333],0
b4,1,0.685617,0.163872,[241 165] ; [92 68],[238.86572438 167.13427562] ; [94.13427562 65.86572438],0
n1,1,0.686253,0.163171,[34 47] ; [17 20],[35.00847458 45.99152542] ; [15.99152542 21.00847458],0
r3,1,0.736332,0.113377,[383  20] ; [150   9],[382.20462633  20.79537367] ; [150.79537367   8.20462633],0
u3,1,0.79726,0.065995,[41 28] ; [32 24],[40.296 28.704] ; [32.704 23.296],0
a1,1,0.810221,0.057668,[ 25 381] ; [  9 151],[ 24.38869258 381.61130742] ; [  9.61130742 150.38869258],0
p7,1,0.863125,0.029721,[260 133] ; [102  54],[259.13661202 133.86338798] ; [102.86338798  53.13661202],0
s1,1,0.89447,0.017596,[ 11 389] ; [  4 153],[ 10.77199282 389.22800718] ; [  4.22800718 152.77199282],0
b5,1,0.89696,0.016771,[246 160] ; [96 64],[245.32155477 160.67844523] ; [96.67844523 63.32155477],0
u2,1,0.926283,0.00856,[39 29] ; [32 23],[39.25203252 28.74796748] ; [31.74796748 23.25203252],0
p2,1,0.989981,0.000158,[342  61] ; [135  24],[342.0480427  60.9519573] ; [134.9519573  24.0480427],0
