Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,47.592759,[27 70] ; [48  8],[47.54901961 49.45098039] ; [27.45098039 28.54901961],1
s6,1,0.0,38.913174,[33 64] ; [49  8],[51.64935065 45.35064935] ; [30.35064935 26.64935065],1
s7,1,0.0,33.972397,[17 77] ; [36 19],[33.43624161 60.56375839] ; [19.56375839 35.43624161],1
s8,1,3.1e-05,17.330893,[17 80] ; [28 29],[28.34415584 68.65584416] ; [16.65584416 40.34415584],1
s5,1,0.000167,14.174146,[11 84] ; [21 35],[20.13245033 74.86754967] ; [11.86754967 44.13245033],1
s4,1,0.00884,6.854816,[ 8 90] ; [13 43],[13.36363636 84.63636364] ; [ 7.63636364 48.36363636],0
u1,1,0.014136,6.021053,[11 88] ; [15 42],[16.5 82.5] ; [ 9.5 47.5],0
n5,1,0.025598,4.982969,[47 52] ; [37 19],[53.6516129 45.3483871] ; [30.3483871 25.6516129],0
d4,1,0.032464,4.573805,[69 29] ; [48  8],[74.45454545 23.54545455] ; [42.54545455 13.45454545],0
p5,1,0.053162,3.738828,[ 3 96] ; [ 6 51],[ 5.71153846 93.28846154] ; [ 3.28846154 53.71153846],0
r1,1,0.057529,3.607232,[78 20] ; [52  5],[82.19354839 15.80645161] ; [47.80645161  9.19354839],0
p3,1,0.065542,3.391285,[29 70] ; [25 32],[34.26923077 64.73076923] ; [19.73076923 37.26923077],0
p4,1,0.085334,2.960255,[36 62] ; [29 28],[41.09677419 56.90322581] ; [23.90322581 33.09677419],0
v2,1,0.097845,2.740325,[36 61] ; [28 27],[40.84210526 56.15789474] ; [23.15789474 31.84210526],0
a8,1,0.110495,2.547127,[10 79] ; [11 41],[13.25531915 75.74468085] ; [ 7.74468085 44.25531915],0
u4,1,0.118073,2.442701,[ 2 97] ; [ 4 53],[ 3.80769231 95.19230769] ; [ 2.19230769 54.80769231],0
v3,1,0.120813,2.406749,[24 70] ; [20 33],[28.13605442 65.86394558] ; [15.86394558 37.13605442],0
b2,1,0.166863,1.9109,[18 46] ; [15 21],[21.12 42.88] ; [11.88 24.12],0
b3,1,0.166863,1.9109,[18 46] ; [15 21],[21.12 42.88] ; [11.88 24.12],0
a5,1,0.180002,1.797608,[57 42] ; [39 18],[60.92307692 38.07692308] ; [35.07692308 21.92307692],0
d5,1,0.186716,1.743344,[68 31] ; [44 12],[71.53548387 27.46451613] ; [40.46451613 15.53548387],0
d1,1,0.187141,1.739987,[43 56] ; [31 26],[46.96153846 52.03846154] ; [27.03846154 29.96153846],0
v1,1,0.206009,1.599257,[35 64] ; [26 31],[38.71153846 60.28846154] ; [22.28846154 34.71153846],0
n4,1,0.218071,1.517019,[61 38] ; [40 16],[64.50967742 34.49032258] ; [36.49032258 19.50967742],0
a6,1,0.219179,1.50974,[63 36] ; [30 26],[59.4 39.6] ; [33.6 22.4],0
n3,1,0.25165,1.314119,[28  8] ; [10  6],[26.30769231  9.69230769] ; [11.69230769  4.30769231],0
v4,1,0.25538,1.293628,[90  8] ; [55  2],[91.67741935  6.32258065] ; [53.32258065  3.67741935],0
p11,1,0.307298,1.042255,[57 42] ; [28 29],[53.94230769 45.05769231] ; [31.05769231 25.94230769],0
