Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1e-06,23.572742,[88 39] ; [62 92],[67.79359431 59.20640569] ; [82.20640569 71.79359431],1
p4,1,2.1e-05,18.111589,[75 53] ; [ 54 107],[57.1349481 70.8650519] ; [71.8650519 89.1349481],1
r1,1,2.9e-05,17.497625,[111  18] ; [105  58],[95.42465753 33.57534247] ; [120.57534247  42.42465753],1
v3,1,5e-05,16.453884,[59 65] ; [ 38 118],[42.95714286 81.04285714] ; [ 54.04285714 101.95714286],1
p3,1,0.000181,14.020152,[66 61] ; [ 49 113],[50.53633218 76.46366782] ; [64.46366782 97.53633218],1
n5,1,0.000436,12.370154,[97 33] ; [88 73],[82.64604811 47.35395189] ; [102.35395189  58.64604811],1
p2,1,0.000827,11.180079,[111  17] ; [113  48],[99.21107266 28.78892734] ; [124.78892734  36.21107266],1
s8,1,0.002448,9.179023,[36 94] ; [ 22 141],[ 25.7337884 104.2662116] ; [ 32.2662116 130.7337884],0
p5,1,0.0025,9.140572,[ 11 116] ; [  2 160],[  5.71280277 121.28719723] ; [  7.28719723 154.71280277],0
p8,1,0.002693,9.004451,[69 57] ; [ 60 102],[56.4375 69.5625] ; [72.5625 89.4375],0
a5,1,0.003472,8.541168,[97 33] ; [95 68],[85.18771331 44.81228669] ; [106.81228669  56.18771331],0
p7,1,0.003843,8.356489,[83 45] ; [77 84],[70.8650519 57.1349481] ; [89.1349481 71.8650519],0
n4,1,0.00461,8.026333,[102  28] ; [103  60],[90.9556314 39.0443686] ; [114.0443686  48.9556314],0
s5,1,0.004994,7.881734,[ 24 104] ; [ 12 145],[ 16.16842105 111.83157895] ; [ 19.83157895 137.16842105],0
p11,1,0.007495,7.150454,[111  19] ; [118  45],[101.60409556  28.39590444] ; [127.39590444  35.60409556],0
p10,1,0.018233,5.573595,[99 28] ; [105  56],[89.95833333 37.04166667] ; [114.04166667  46.95833333],0
p9,1,0.020703,5.351617,[103  24] ; [112  50],[94.48096886 32.51903114] ; [120.51903114  41.48096886],0
p12,1,0.023634,5.121313,[  6 121] ; [  1 162],[  3.06551724 123.93448276] ; [  3.93448276 159.06551724],0
a3,1,0.034865,4.451793,[95 34] ; [101  62],[86.5890411 42.4109589] ; [109.4109589  53.5890411],0
v4,1,0.047772,3.917981,[124   5] ; [145  16],[119.65862069   9.34137931] ; [149.34137931  11.65862069],0
p6,1,0.054084,3.710089,[40 85] ; [ 35 125],[32.89473684 92.10526316] ; [ 42.10526316 117.89473684],0
r4,1,0.055181,3.676621,[119  11] ; [137  26],[113.58361775  16.41638225] ; [142.41638225  20.58361775],0
b2,1,0.096821,2.757141,[38 45] ; [29 58],[32.71176471 50.28823529] ; [34.28823529 52.71176471],0
b3,1,0.096821,2.757141,[38 45] ; [29 58],[32.71176471 50.28823529] ; [34.28823529 52.71176471],0
u1,1,0.104992,2.628035,[ 19 111] ; [ 14 149],[ 14.64163823 115.35836177] ; [ 18.35836177 144.64163823],0
d1,1,0.142288,2.153038,[75 55] ; [80 83],[68.77133106 61.22866894] ; [86.22866894 76.77133106],0
r2,1,0.144679,2.127472,[121   8] ; [144  18],[117.4742268  11.5257732] ; [147.5257732  14.4742268],0
