Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,2e-06,22.571121,[19 30] ; [86 25],[32.15625 16.84375] ; [72.84375 38.15625],1
a6,1,3e-06,22.008948,[16 33] ; [80 31],[29.4 19.6] ; [66.6 44.4],1
p2,1,0.000397,12.545616,[22 27] ; [82 29],[31.85 17.15] ; [72.15 38.85],1
a2,1,0.000873,11.080132,[ 1 48] ; [26 85],[ 8.26875 40.73125] ; [18.73125 92.26875],1
d5,1,0.002447,9.180128,[28 21] ; [89 22],[35.83125 13.16875] ; [81.16875 29.83125],0
v4,1,0.002597,9.070798,[37 11] ; [103   7],[42.53164557  5.46835443] ; [97.46835443 12.53164557],0
p10,1,0.002729,8.98012,[18 30] ; [69 40],[26.59872611 21.40127389] ; [60.40127389 48.59872611],0
d4,1,0.005001,7.879108,[35 14] ; [99 12],[41.0375  7.9625] ; [92.9625 18.0375],0
d1,1,0.013593,6.090311,[17 32] ; [62 49],[24.19375 24.80625] ; [54.80625 56.19375],0
a1,1,0.016616,5.736458,[ 5 44] ; [  2 109],[ 2.14375 46.85625] ; [  4.85625 106.14375],0
s6,1,0.03085,4.661265,[17 30] ; [61 50],[23.20253165 23.79746835] ; [54.79746835 56.20253165],0
b5,1,0.034282,4.48057,[24 25] ; [74 37],[30.0125 18.9875] ; [67.9875 43.0125],0
n1,1,0.037432,4.330669,[ 9 12] ; [ 7 32],[ 5.6 15.4] ; [10.4 28.6],0
a4,1,0.043759,4.065848,[26 23] ; [40 71],[20.2125 28.7875] ; [45.7875 65.2125],0
p4,1,0.064041,3.429525,[12 37] ; [44 67],[17.15 31.85] ; [38.85 72.15],0
b1,1,0.072576,3.223776,[26 23] ; [42 69],[20.825 28.175] ; [47.175 63.825],0
n2,1,0.075649,3.155982,[16  5] ; [20 18],[12.81355932  8.18644068] ; [23.18644068 14.81355932],0
u3,1,0.080387,3.057054,[10 10] ; [25  9],[12.96296296  7.03703704] ; [22.03703704 11.96296296],0
r3,1,0.09967,2.710813,[42  7] ; [104   7],[44.7125  4.2875] ; [101.2875   9.7125],0
p9,1,0.117204,2.454288,[26 22] ; [72 35],[30.3483871 17.6516129] ; [67.6516129 39.3483871],0
n6,1,0.123451,2.372985,[25 24] ; [71 40],[29.4 19.6] ; [66.6 44.4],0
v3,1,0.126293,2.337487,[ 6 36] ; [28 80],[ 9.52 32.48] ; [24.48 83.52],0
v2,1,0.133708,2.248911,[18 28] ; [55 50],[22.2384106 23.7615894] ; [50.7615894 54.2384106],0
a5,1,0.186974,1.741303,[25 24] ; [69 42],[28.7875 20.2125] ; [65.2125 45.7875],0
s1,1,0.222544,1.48789,[ 4 45] ; [  4 107],[ 2.45 46.55] ; [  5.55 105.45],0
v1,1,0.227686,1.45526,[21 27] ; [36 71],[17.6516129 30.3483871] ; [39.3483871 67.6516129],0
u2,1,0.229182,1.445933,[10 10] ; [22 11],[12.0754717  7.9245283] ; [19.9245283 13.0754717],0
b3,1,0.25088,1.318397,[14 18] ; [18 39],[11.50561798 20.49438202] ; [20.49438202 36.50561798],0
b2,1,0.25088,1.318397,[14 18] ; [18 39],[11.50561798 20.49438202] ; [20.49438202 36.50561798],0
n3,1,0.27097,1.211828,[12  7] ; [30  9],[13.75862069  5.24137931] ; [28.24137931 10.75862069],0
r4,1,0.27765,1.178555,[35 14] ; [88 23],[37.66875 11.33125] ; [85.33125 25.66875],0
a3,1,0.325018,0.968645,[29 19] ; [76 35],[31.69811321 16.30188679] ; [73.30188679 37.69811321],0
s7,1,0.403339,0.698348,[12 32] ; [36 69],[14.17449664 29.82550336] ; [33.82550336 71.17449664],0
s8,1,0.407339,0.686555,[12 36] ; [35 76],[14.18867925 33.81132075] ; [32.81132075 78.18867925],0
s3,1,0.442856,0.588871,[25 23] ; [50 60],[22.78481013 25.21518987] ; [52.21518987 57.78481013],0
r2,1,0.526983,0.400205,[41  7] ; [97 12],[42.1910828  5.8089172] ; [95.8089172 13.1910828],0
p1,1,0.565314,0.330586,[ 2 47] ; [  7 103],[ 2.77358491 46.22641509] ; [  6.22641509 103.77358491],0
p6,1,0.56748,0.326917,[ 8 41] ; [22 87],[ 9.30379747 39.69620253] ; [20.69620253 88.30379747],0
r1,1,0.568332,0.325482,[33 16] ; [79 31],[34.51572327 14.48427673] ; [77.48427673 32.51572327],0
s2,1,0.575368,0.313783,[18 31] ; [46 65],[19.6 29.4] ; [44.4 66.6],0
p3,1,0.655973,0.198452,[13 36] ; [33 77],[14.17610063 34.82389937] ; [31.82389937 78.17610063],0
s4,1,0.688815,0.160371,[12 37] ; [24 87],[11.025 37.975] ; [24.975 86.025],0
d2,1,0.774696,0.081932,[20 29] ; [48 63],[20.825 28.175] ; [47.175 63.825],0
n4,1,0.783801,0.075278,[21 28] ; [45 66],[20.2125 28.7875] ; [45.7875 65.2125],0
p7,1,0.785585,0.07401,[17 32] ; [41 70],[17.7625 31.2375] ; [40.2375 70.7625],0
a8,1,0.80938,0.05819,[ 4 42] ; [ 8 98],[ 3.63157895 42.36842105] ; [ 8.36842105 97.63157895],0
s5,1,0.818903,0.052421,[12 32] ; [27 79],[11.44 32.56] ; [27.56 78.44],0
p11,1,0.867129,0.027991,[28 21] ; [65 46],[28.48125 20.51875] ; [64.51875 46.48125],0
p12,1,0.910579,0.012613,[ 1 47] ; [  2 108],[ 0.91139241 47.08860759] ; [  2.08860759 107.91139241],0
b4,1,0.996489,1.9e-05,[30 19] ; [68 43],[30.0125 18.9875] ; [67.9875 43.0125],0
