Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,27.268433,[41  3] ; [20 28],[29.17391304 14.82608696] ; [31.82608696 16.17391304],1
d2,1,0.0,25.765259,[28 16] ; [ 6 42],[16.26086957 27.73913043] ; [17.73913043 30.26086957],1
d3,1,4.6e-05,16.624179,[38  6] ; [22 26],[28.69565217 15.30434783] ; [31.30434783 16.69565217],1
a4,1,0.002062,9.49375,[22 23] ; [ 9 39],[15. 30.] ; [16. 32.],0
v2,1,0.003939,8.311786,[23 17] ; [12 33],[16.47058824 23.52941176] ; [18.52941176 26.47058824],0
s8,1,0.016823,5.714756,[22 23] ; [12 36],[16.4516129 28.5483871] ; [17.5483871 30.4516129],0
s5,1,0.030875,4.659883,[15 25] ; [ 8 39],[10.57471264 29.42528736] ; [12.42528736 34.57471264],0
s6,1,0.033089,4.541176,[34 10] ; [27 21],[29.17391304 14.82608696] ; [31.82608696 16.17391304],0
p10,1,0.033776,4.505996,[32 12] ; [24 23],[27.07692308 16.92307692] ; [28.92307692 18.07692308],0
b3,1,0.053996,3.712819,[10 19] ; [ 3 22],[ 6.98148148 22.01851852] ; [ 6.01851852 18.98148148],0
b2,1,0.053996,3.712819,[10 19] ; [ 3 22],[ 6.98148148 22.01851852] ; [ 6.01851852 18.98148148],0
r2,1,0.057221,3.61614,[42  2] ; [39  8],[39.16483516  4.83516484] ; [41.83516484  5.16483516],0
a3,1,0.059749,3.544341,[32 13] ; [25 23],[27.58064516 17.41935484] ; [29.41935484 18.58064516],0
a7,1,0.06405,3.429282,[31 14] ; [24 24],[26.61290323 18.38709677] ; [28.38709677 19.61290323],0
a8,1,0.105923,2.614019,[ 2 40] ; [ 7 39],[ 4.29545455 37.70454545] ; [ 4.70454545 41.29545455],0
n1,1,0.11827,2.440087,[10  8] ; [ 5 12],[ 7.71428571 10.28571429] ; [7.28571429 9.71428571],0
u1,1,0.145908,2.114517,[ 4 41] ; [ 1 47],[ 2.41935484 42.58064516] ; [ 2.58064516 45.41935484],0
p9,1,0.185837,1.750313,[32 12] ; [28 19],[29.01098901 14.98901099] ; [30.98901099 16.01098901],0
s2,1,0.186664,1.74375,[33 12] ; [29 19],[30. 15.] ; [32. 16.],0
a5,1,0.218402,1.514841,[30 15] ; [26 22],[27.09677419 17.90322581] ; [28.90322581 19.09677419],0
p3,1,0.234052,1.416065,[20 24] ; [16 32],[17.2173913 26.7826087] ; [18.7826087 29.2173913],0
b4,1,0.235471,1.407505,[28 17] ; [24 24],[25.16129032 19.83870968] ; [26.83870968 21.16129032],0
n2,1,0.237893,1.393038,[14  5] ; [16  2],[15.40540541  3.59459459] ; [14.59459459  3.40540541],0
a1,1,0.275294,1.190179,[ 2 43] ; [ 5 43],[ 3.38709677 41.61290323] ; [ 3.61290323 44.38709677],0
p6,1,0.354345,0.857834,[12 31] ; [ 9 37],[10.14606742 32.85393258] ; [10.85393258 35.14606742],0
s7,1,0.354674,0.856663,[20 20] ; [18 27],[17.88235294 22.11764706] ; [20.11764706 24.88235294],0
u2,1,0.41835,0.654947,[11  2] ; [16  6],[10.02857143  2.97142857] ; [16.97142857  5.02857143],0
r1,1,0.506011,0.442308,[33 11] ; [33 15],[31.56521739 12.43478261] ; [34.43478261 13.56521739],0
p5,1,0.518587,0.416703,[ 2 42] ; [ 1 46],[ 1.45054945 42.54945055] ; [ 1.54945055 45.45054945],0
p7,1,0.531094,0.392297,[22 20] ; [26 18],[23.44186047 18.55813953] ; [24.55813953 19.44186047],0
p4,1,0.549479,0.35825,[20 25] ; [18 29],[18.58695652 26.41304348] ; [19.41304348 27.58695652],0
r3,1,0.55035,0.35669,[41  4] ; [41  6],[40.10869565  4.89130435] ; [41.89130435  5.10869565],0
b1,1,0.601585,0.272612,[21 24] ; [25 23],[22.25806452 22.74193548] ; [23.74193548 24.25806452],0
s1,1,0.605479,0.266811,[ 4 39] ; [ 3 44],[ 3.34444444 39.65555556] ; [ 3.65555556 43.34444444],0
p8,1,0.608096,0.262957,[14 30] ; [17 29],[15.15555556 28.84444444] ; [15.84444444 30.15555556],0
s4,1,0.675306,0.175458,[12 33] ; [11 37],[11.12903226 33.87096774] ; [11.87096774 36.12903226],0
u3,1,0.783758,0.075309,[10  3] ; [16  6],[9.65714286 3.34285714] ; [16.34285714  5.65714286],0
b5,1,0.795858,0.066932,[26 19] ; [29 19],[26.61290323 18.38709677] ; [28.38709677 19.61290323],0
p11,1,0.795858,0.066932,[26 19] ; [29 19],[26.61290323 18.38709677] ; [28.38709677 19.61290323],0
v4,1,0.807841,0.059152,[39  5] ; [40  6],[38.62222222  5.37777778] ; [40.37777778  5.62222222],0
n3,1,0.813381,0.055728,[13  6] ; [11  6],[12.66666667  6.33333333] ; [11.33333333  5.66666667],0
p2,1,0.818791,0.052487,[31 14] ; [32 16],[30.48387097 14.51612903] ; [32.51612903 15.48387097],0
n5,1,0.819987,0.051784,[20 25] ; [22 25],[20.54347826 24.45652174] ; [21.45652174 25.54347826],0
v3,1,0.906835,0.013696,[10 30] ; [11 35],[ 9.76744186 30.23255814] ; [11.23255814 34.76744186],0
a6,1,0.91019,0.012724,[28 16] ; [30 18],[27.73913043 16.26086957] ; [30.26086957 17.73913043],0
p1,1,0.923929,0.009118,[ 4 41] ; [ 4 44],[ 3.87096774 41.12903226] ; [ 4.12903226 43.87096774],0
n4,1,0.925302,0.008791,[22 23] ; [23 25],[21.77419355 23.22580645] ; [23.22580645 24.77419355],0
p12,1,0.946208,0.004552,[ 2 42] ; [ 2 45],[ 1.93406593 42.06593407] ; [ 2.06593407 44.93406593],0
v1,1,0.957576,0.00283,[18 25] ; [19 27],[17.87640449 25.12359551] ; [19.12359551 26.87640449],0
r4,1,0.963874,0.002051,[33 12] ; [35 13],[32.90322581 12.09677419] ; [35.09677419 12.90322581],0
