Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,98.051884,[ 4 78] ; [213 110],[43.93580247 38.06419753] ; [173.06419753 149.93580247],1
d4,1,0.0,45.231622,[46 36] ; [285  38],[67.01728395 14.98271605] ; [263.98271605  59.01728395],1
d3,1,0.0,31.89071,[42 40] ; [262  60],[61.7029703 20.2970297] ; [242.2970297  79.7029703],1
d2,1,4e-06,21.218287,[15 67] ; [149 173],[33.28712871 48.71287129] ; [130.71287129 191.28712871],1
a2,1,2.2e-05,17.991986,[ 5 77] ; [ 92 231],[19.63950617 62.36049383] ; [ 77.36049383 245.63950617],1
a4,1,4.8e-05,16.528663,[17 64] ; [148 175],[33.08168317 47.91831683] ; [131.91831683 191.08168317],1
u1,1,0.000243,13.466283,[ 2 80] ; [ 61 262],[12.75555556 69.24444444] ; [ 50.24444444 272.75555556],1
a5,1,0.001418,10.182723,[45 37] ; [236  87],[56.89382716 25.10617284] ; [224.10617284  98.89382716],0
p2,1,0.002076,9.481443,[55 27] ; [264  56],[65.06965174 16.93034826] ; [253.93034826  66.06965174],0
a6,1,0.004176,8.205841,[52 30] ; [254  69],[61.95555556 20.04444444] ; [244.04444444  78.95555556],0
a3,1,0.012097,6.296532,[43 37] ; [221 101],[52.53731343 27.46268657] ; [211.46268657 110.53731343],0
p4,1,0.018786,5.521316,[33 47] ; [180 142],[42.3880597 37.6119403] ; [170.6119403 151.3880597],0
s1,1,0.029517,4.737232,[ 6 74] ; [  8 312],[ 2.8 77.2] ; [ 11.2 308.8],0
n2,1,0.072194,3.232421,[18  3] ; [49 26],[14.65625  6.34375] ; [52.34375 22.65625],0
s4,1,0.123415,2.373432,[16 65] ; [ 41 274],[11.65909091 69.34090909] ; [ 45.34090909 269.65909091],0
r3,1,0.131072,2.279758,[73  8] ; [302  17],[75.9375  5.0625] ; [299.0625  19.9375],0
s3,1,0.170758,1.876272,[38 41] ; [126 192],[32.63476071 46.36523929] ; [131.36523929 186.63476071],0
v3,1,0.191276,1.707758,[32 50] ; [ 97 212],[27.05370844 54.94629156] ; [101.94629156 207.05370844],0
p3,1,0.203377,1.61796,[30 52] ; [142 178],[35.08457711 46.91542289] ; [136.91542289 183.08457711],0
n1,1,0.228179,1.452174,[ 9 11] ; [23 52],[ 6.73684211 13.26315789] ; [25.26315789 49.73684211],0
r1,1,0.236873,1.399107,[59 23] ; [250  70],[63.02985075 18.97014925] ; [245.97014925  74.02985075],0
p9,1,0.242038,1.368687,[59 22] ; [247  66],[62.90862944 18.09137056] ; [243.09137056  69.90862944],0
v2,1,0.249677,1.32511,[38 43] ; [165 140],[42.5984456 38.4015544] ; [160.4015544 144.5984456],0
r2,1,0.276083,1.186271,[74  8] ; [297  20],[76.24561404  5.75438596] ; [294.75438596  22.24561404],0
v1,1,0.30764,1.040782,[33 47] ; [150 165],[37.06329114 42.93670886] ; [145.93670886 169.06329114],0
v4,1,0.322461,0.978938,[74  8] ; [298  21],[76.06982544  5.93017456] ; [295.93017456  23.06982544],0
b1,1,0.375716,0.784672,[33 49] ; [113 210],[29.56049383 52.43950617] ; [116.43950617 206.56049383],0
p7,1,0.384866,0.755101,[41 38] ; [180 134],[44.42493639 34.57506361] ; [176.57506361 137.42493639],0
a8,1,0.401232,0.704632,[ 7 71] ; [ 36 254],[ 9.11413043 68.88586957] ; [ 33.88586957 256.11413043],0
p6,1,0.407082,0.687308,[26 55] ; [ 87 230],[22.99748744 58.00251256] ; [ 90.00251256 226.99748744],0
b5,1,0.467702,0.527399,[49 33] ; [207 116],[51.83209877 30.16790123] ; [204.16790123 118.83209877],0
r4,1,0.471478,0.51851,[68 14] ; [278  45],[70.05432099 11.94567901] ; [275.94567901  47.05432099],0
p1,1,0.505783,0.442781,[ 8 74] ; [ 24 295],[ 6.5436409 75.4563591] ; [ 25.4563591 293.5436409],0
p10,1,0.513469,0.426991,[58 22] ; [241  76],[60.25188917 19.74811083] ; [238.74811083  78.25188917],0
