Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,35.037687,[126  23] ; [15 24],[111.75  37.25] ; [29.25  9.75],1
v3,1,0.008976,6.827532,[68 79] ; [ 9 30],[60.85483871 86.14516129] ; [16.14516129 22.85483871],0
p10,1,0.013829,6.059841,[128  20] ; [28 12],[122.80851064  25.19148936] ; [33.19148936  6.80851064],0
r4,1,0.017659,5.62963,[139  11] ; [32  8],[135.  15.] ; [36.  4.],0
n6,1,0.020065,5.406204,[133  16] ; [30 10],[128.5026455  20.4973545] ; [34.4973545  5.5026455],0
r3,1,0.021446,5.290164,[143   7] ; [34  6],[139.73684211  10.26315789] ; [37.26315789  2.73684211],0
d2,1,0.032032,4.596806,[73 76] ; [12 28],[67.01058201 81.98941799] ; [17.98941799 22.01058201],0
a4,1,0.044655,4.031605,[75 74] ; [13 27],[69.37566138 79.62433862] ; [18.62433862 21.37566138],0
v2,1,0.044943,4.020766,[97 52] ; [18 20],[91.63101604 57.36898396] ; [23.36898396 14.63101604],0
p11,1,0.045642,3.99475,[123  27] ; [27 13],[118.42105263  31.57894737] ; [31.57894737  8.42105263],0
r1,1,0.045642,3.99475,[123  27] ; [27 13],[118.42105263  31.57894737] ; [31.57894737  8.42105263],0
p6,1,0.050134,3.83697,[73 75] ; [12 26],[67.6344086 80.3655914] ; [17.3655914 20.6344086],0
a6,1,0.052185,3.769841,[110  40] ; [23 17],[105.  45.] ; [28. 12.],0
u1,1,0.053569,3.726087,[ 31 119] ; [ 3 37],[ 26.84210526 123.15789474] ; [ 7.15789474 32.84210526],0
d1,1,0.056817,3.627939,[89 61] ; [17 23],[83.68421053 66.31578947] ; [22.31578947 17.68421053],0
v1,1,0.07205,3.235695,[97 51] ; [20 20],[92.10638298 55.89361702] ; [24.89361702 15.10638298],0
r2,1,0.116603,2.46237,[140   8] ; [35  5],[137.76595745  10.23404255] ; [37.23404255  2.76595745],0
s4,1,0.119985,2.417517,[ 13 133] ; [ 7 33],[ 15.69892473 130.30107527] ; [ 4.30107527 35.69892473],0
d5,1,0.12075,2.407569,[128  22] ; [30 10],[124.73684211  25.26315789] ; [33.26315789  6.73684211],0
a2,1,0.145955,2.114023,[ 39 111] ; [ 6 34],[ 35.52631579 114.47368421] ; [ 9.47368421 30.52631579],0
p2,1,0.152041,2.051653,[130  20] ; [31  9],[127.10526316  22.89473684] ; [33.89473684  6.10526316],0
a8,1,0.152393,2.048131,[ 18 106] ; [ 2 34],[ 15.5 108.5] ; [ 4.5 31.5],0
b2,1,0.187202,1.739505,[40 54] ; [ 6 16],[37.27586207 56.72413793] ; [ 8.72413793 13.27586207],0
b3,1,0.187202,1.739505,[40 54] ; [ 6 16],[37.27586207 56.72413793] ; [ 8.72413793 13.27586207],0
p4,1,0.210053,1.571059,[119  31] ; [28 12],[116.05263158  33.94736842] ; [30.94736842  9.05263158],0
d4,1,0.219067,1.510472,[122  28] ; [29 11],[119.21052632  30.78947368] ; [31.78947368  8.21052632],0
v4,1,0.243656,1.359318,[145   5] ; [37  3],[143.68421053   6.31578947] ; [38.31578947  1.68421053],0
n1,1,0.26012,1.268116,[ 8 15] ; [ 2 10],[ 6.57142857 16.42857143] ; [3.42857143 8.57142857],0
u2,1,0.277295,1.180301,[20 25] ; [8 5],[21.72413793 23.27586207] ; [6.27586207 6.72413793],0
n3,1,0.28637,1.136608,[19  4] ; [8 4],[17.74285714  5.25714286] ; [9.25714286 2.74285714],0
s6,1,0.320183,0.988198,[71 75] ; [23 17],[73.78494624 72.21505376] ; [20.21505376 19.78494624],0
s5,1,0.412503,0.671576,[46 99] ; [10 30],[ 43.89189189 101.10810811] ; [12.10810811 27.89189189],0
s2,1,0.421133,0.647152,[ 22 127] ; [ 8 32],[ 23.65079365 125.34920635] ; [ 6.34920635 33.65079365],0
a5,1,0.463756,0.536815,[117  33] ; [29 11],[115.26315789  34.73684211] ; [30.73684211  9.26315789],0
s8,1,0.483473,0.491018,[49 98] ; [11 29],[47.1657754 99.8342246] ; [12.8342246 27.1657754],0
b4,1,0.49816,0.458855,[84 66] ; [20 20],[82.10526316 67.89473684] ; [21.89473684 18.10526316],0
u3,1,0.506754,0.440764,[23 22] ; [8 5],[24.05172414 20.94827586] ; [6.94827586 6.05172414],0
b1,1,0.516579,0.420718,[59 91] ; [18 22],[60.78947368 89.21052632] ; [16.21052632 23.78947368],0
p5,1,0.520791,0.412326,[ 25 125] ; [ 5 35],[ 23.68421053 126.31578947] ; [ 6.31578947 33.68421053],0
p9,1,0.523555,0.406884,[128  20] ; [33  7],[126.74468085  21.25531915] ; [34.25531915  5.74468085],0
p8,1,0.534913,0.38505,[96 51] ; [24 16],[94.3315508 52.6684492] ; [25.6684492 14.3315508],0
s7,1,0.593085,0.285552,[49 88] ; [15 22],[50.3908046 86.6091954] ; [13.6091954 23.3908046],0
a1,1,0.602129,0.271796,[  8 142] ; [ 3 37],[  8.68421053 141.31578947] ; [ 2.31578947 37.68421053],0
p1,1,0.631423,0.230136,[ 15 135] ; [ 3 37],[ 14.21052632 135.78947368] ; [ 3.78947368 36.21052632],0
p12,1,0.736748,0.113005,[  9 140] ; [ 3 37],[  9.46031746 139.53968254] ; [ 2.53968254 37.46031746],0
p7,1,0.744175,0.106491,[111  37] ; [31  9],[111.78723404  36.21276596] ; [30.21276596  9.78723404],0
d3,1,0.748235,0.10302,[101  49] ; [28 12],[101.84210526  48.15789474] ; [27.15789474 12.84210526],0
a3,1,0.779566,0.078335,[104  45] ; [27 13],[103.27513228  45.72486772] ; [27.72486772 12.27513228],0
a7,1,0.89779,0.0165,[111  39] ; [30 10],[111.31578947  38.68421053] ; [29.68421053 10.31578947],0
n2,1,0.944322,0.004877,[17  6] ; [9 3],[17.08571429  5.91428571] ; [8.91428571 3.08571429],0
s1,1,0.948507,0.004171,[  4 145] ; [ 1 39],[  3.94179894 145.05820106] ; [ 1.05820106 38.94179894],0
b5,1,0.954618,0.003239,[87 63] ; [23 17],[86.84210526 63.15789474] ; [23.15789474 16.84210526],0
