Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.0,47.645486,[65 30] ; [541  45],[84.53744493 10.46255507] ; [521.46255507  64.53744493],1
p10,1,1e-06,24.551881,[61 33] ; [497  83],[77.82195846 16.17804154] ; [480.17804154  99.82195846],1
p9,1,0.000139,14.518611,[69 26] ; [505  72],[81.14583333 13.85416667] ; [492.85416667  84.14583333],1
s5,1,0.000631,11.682248,[16 71] ; [209 354],[30.11538462 56.88461538] ; [194.88461538 368.11538462],1
s6,1,0.000736,11.396703,[51 43] ; [411 163],[65.01197605 28.98802395] ; [396.98802395 177.01197605],1
v1,1,0.000938,10.945354,[38 55] ; [338 233],[52.6626506 40.3373494] ; [323.3373494 247.6626506],1
p4,1,0.001009,10.811001,[45 49] ; [380 200],[59.27299703 34.72700297] ; [365.72700297 214.27299703],0
p5,1,0.001803,9.739551,[ 3 92] ; [ 86 493],[12.54451039 82.45548961] ; [ 76.45548961 502.54451039],0
p8,1,0.002788,8.941336,[38 56] ; [326 246],[51.37537538 42.62462462] ; [312.62462462 259.37537538],0
n1,1,0.006229,7.482837,[ 3 16] ; [55 56],[ 8.47692308 10.52307692] ; [49.52307692 61.47692308],0
s2,1,0.006469,7.414814,[37 57] ; [316 264],[49.23145401 44.76854599] ; [303.76854599 276.23145401],0
v3,1,0.01318,6.144803,[29 62] ; [259 307],[39.89041096 51.10958904] ; [248.10958904 317.89041096],0
d1,1,0.02025,5.390218,[48 47] ; [370 217],[58.22580645 36.77419355] ; [359.77419355 227.22580645],0
s3,1,0.054055,3.711003,[45 48] ; [340 236],[53.52017937 39.47982063] ; [331.47982063 244.52017937],0
u1,1,0.054604,3.69415,[12 83] ; [124 463],[18.94428152 76.05571848] ; [117.05571848 469.94428152],0
s7,1,0.055376,3.670743,[40 50] ; [308 249],[48.40803709 41.59196291] ; [299.59196291 257.40803709],0
d2,1,0.067557,3.341413,[41 54] ; [310 272],[49.25406204 45.74593796] ; [301.74593796 280.25406204],0
p3,1,0.080647,3.051817,[43 52] ; [319 262],[50.87278107 44.12721893] ; [311.12721893 269.87278107],0
p12,1,0.080671,3.051331,[ 4 90] ; [ 57 523],[ 8.5074184 85.4925816] ; [ 52.4925816 527.5074184],0
r2,1,0.081387,3.036993,[87  6] ; [565  17],[89.83111111  3.16888889] ; [562.16888889  19.83111111],0
p7,1,0.091542,2.847044,[55 40] ; [380 189],[62.23644578 32.76355422] ; [372.76355422 196.23644578],0
b2,1,0.127886,2.31798,[19 44] ; [149 221],[24.44341801 38.55658199] ; [143.55658199 226.44341801],0
b3,1,0.127886,2.31798,[19 44] ; [149 221],[24.44341801 38.55658199] ; [143.55658199 226.44341801],0
d5,1,0.130732,2.283789,[73 22] ; [486  98],[78.21060383 16.78939617] ; [480.78939617 103.21060383],0
s8,1,0.138022,2.199875,[38 57] ; [280 301],[44.68934911 50.31065089] ; [273.31065089 307.68934911],0
b4,1,0.141114,2.165774,[62 33] ; [336 251],[55.4398827 39.5601173] ; [342.5601173 244.4398827],0
p2,1,0.161285,1.962141,[76 19] ; [498  84],[80.5465288 14.4534712] ; [493.4534712  88.5465288],0
a8,1,0.164265,1.934517,[ 9 77] ; [ 86 441],[13.3278956 72.6721044] ; [ 81.6721044 445.3278956],0
p6,1,0.185803,1.750591,[31 61] ; [236 340],[36.77245509 55.22754491] ; [230.22754491 345.77245509],0
p11,1,0.189724,1.719763,[73 22] ; [484 103],[77.58797654 17.41202346] ; [479.41202346 107.58797654],0
n3,1,0.194237,1.685185,[16  2] ; [84 28],[13.84615385  4.15384615] ; [86.15384615 25.84615385],0
r3,1,0.216435,1.527853,[93  2] ; [556  29],[90.66911765  4.33088235] ; [558.33088235  26.66911765],0
a2,1,0.227297,1.457698,[20 75] ; [158 429],[24.79472141 70.20527859] ; [153.20527859 433.79472141],0
a3,1,0.273473,1.199241,[66 29] ; [436 147],[70.33923304 24.66076696] ; [431.66076696 151.33923304],0
n2,1,0.309453,1.03301,[13  6] ; [90 24],[14.71428571  4.28571429] ; [88.28571429 25.71428571],0
r4,1,0.31714,1.000705,[86  9] ; [548  39],[88.31378299  6.68621701] ; [545.68621701  41.31378299],0
a4,1,0.332404,0.939508,[42 53] ; [289 294],[46.37905605 48.62094395] ; [284.62094395 298.37905605],0
s1,1,0.341245,0.905748,[ 5 90] ; [ 19 556],[ 3.40298507 91.59701493] ; [ 20.59701493 554.40298507],0
r1,1,0.386636,0.749495,[76 19] ; [489  96],[78.93382353 16.06617647] ; [486.06617647  98.93382353],0
a5,1,0.415854,0.662003,[70 25] ; [454 132],[73.09838473 21.90161527] ; [450.90161527 135.09838473],0
b5,1,0.494341,0.467064,[60 35] ; [349 238],[56.97214076 38.02785924] ; [352.02785924 234.97214076],0
u2,1,0.52679,0.40058,[18 11] ; [83 66],[16.45505618 12.54494382] ; [84.54494382 64.45505618],0
b1,1,0.588876,0.292104,[40 55] ; [230 357],[37.60997067 57.39002933] ; [232.39002933 354.60997067],0
d3,1,0.59111,0.288615,[68 27] ; [402 182],[65.75846834 29.24153166] ; [404.24153166 179.75846834],0
v2,1,0.601951,0.272063,[51 42] ; [325 238],[53.30487805 39.69512195] ; [322.69512195 240.30487805],0
u3,1,0.603225,0.270159,[15 14] ; [86 65],[16.27222222 12.72777778] ; [84.72777778 66.27222222],0
d4,1,0.621426,0.243869,[80 15] ; [478 104],[78.30132939 16.69867061] ; [479.69867061 102.30132939],0
a1,1,0.660856,0.192486,[ 4 91] ; [ 31 556],[ 4.87536657 90.12463343] ; [ 30.12463343 556.87536657],0
a7,1,0.671594,0.179743,[70 25] ; [418 166],[68.27687776 26.72312224] ; [419.72312224 164.27687776],0
p1,1,0.736352,0.113359,[ 8 86] ; [ 56 527],[ 8.88626292 85.11373708] ; [ 55.11373708 527.88626292],0
a6,1,0.783106,0.075775,[64 31] ; [401 182],[65.15486726 29.84513274] ; [399.84513274 183.15486726],0
s4,1,0.92609,0.008605,[14 81] ; [ 87 489],[14.29955291 80.70044709] ; [ 86.70044709 489.29955291],0
