Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,30.208655,[129  10] ; [15 13],[119.85628743  19.14371257] ; [24.14371257  3.85628743],1
p7,1,0.00436,8.127475,[72 66] ; [ 6 21],[65.23636364 72.76363636] ; [12.76363636 14.23636364],0
s7,1,0.00558,7.681326,[107  26] ; [15 12],[101.4125  31.5875] ; [20.5875  6.4125],0
p11,1,0.0085,6.925,[104  35] ; [14 14],[98.21556886 40.78443114] ; [19.78443114  8.21556886],0
d3,1,0.032938,4.549006,[94 45] ; [13 15],[89.05988024 49.94011976] ; [17.94011976 10.05988024],0
a3,1,0.058278,3.585726,[112  27] ; [18 10],[108.20359281  30.79640719] ; [21.79640719  6.20359281],0
a2,1,0.072614,3.222914,[49 90] ; [ 5 23],[44.94610778 94.05389222] ; [ 9.05389222 18.94610778],0
n5,1,0.085759,2.952228,[104  34] ; [16 11],[100.36363636  37.63636364] ; [19.63636364  7.36363636],0
p6,1,0.09622,2.767105,[47 92] ; [ 5 23],[43.28143713 95.71856287] ; [ 8.71856287 19.28143713],0
a1,1,0.107655,2.588309,[  5 134] ; [ 3 25],[  6.65868263 132.34131737] ; [ 1.34131737 26.65868263],0
n6,1,0.108822,2.571247,[120  19] ; [20  7],[117.22891566  21.77108434] ; [22.77108434  4.22891566],0
d5,1,0.121438,2.398679,[124  15] ; [22  6],[121.52095808  17.47904192] ; [24.47904192  3.52095808],0
s6,1,0.135964,2.223049,[119  19] ; [21  7],[116.38554217  21.61445783] ; [23.61445783  4.38554217],0
a4,1,0.13694,2.212015,[76 63] ; [11 17],[72.41317365 66.58682635] ; [14.58682635 13.41317365],0
b1,1,0.170674,1.877011,[55 84] ; [15 13],[58.26347305 80.73652695] ; [11.73652695 16.26347305],0
u1,1,0.184603,1.76017,[42 97] ; [ 5 23],[39.11976048 99.88023952] ; [ 7.88023952 20.11976048],0
n1,1,0.196962,1.664762,[19 19] ; [2 6],[17.34782609 20.65217391] ; [3.65217391 4.34782609],0
a7,1,0.20525,1.604617,[101  38] ; [17 11],[98.21556886 40.78443114] ; [19.78443114  8.21556886],0
p4,1,0.253117,1.306019,[76 63] ; [12 16],[73.24550898 65.75449102] ; [14.75449102 13.24550898],0
r4,1,0.28199,1.157476,[128  11] ; [24  4],[126.51497006  12.48502994] ; [25.48502994  2.51497006],0
r1,1,0.34621,0.887299,[114  24] ; [21  7],[112.22891566  25.77108434] ; [22.77108434  5.22891566],0
a5,1,0.370239,0.802862,[110  29] ; [20  8],[108.20359281  30.79640719] ; [21.79640719  6.20359281],0
d1,1,0.371889,0.797341,[87 52] ; [15 13],[84.89820359 54.10179641] ; [17.10179641 10.89820359],0
d4,1,0.389577,0.740262,[114  25] ; [21  7],[112.36526946  26.63473054] ; [22.63473054  5.36526946],0
r3,1,0.393013,0.729598,[134   5] ; [26  2],[133.17365269   5.82634731] ; [26.82634731  1.17365269],0
p2,1,0.416906,0.659019,[100  39] ; [18 10],[98.21556886 40.78443114] ; [19.78443114  8.21556886],0
a8,1,0.488731,0.479318,[ 18 106] ; [ 5 20],[ 19.1409396 104.8590604] ; [ 3.8590604 21.1409396],0
s2,1,0.489469,0.477693,[101  37] ; [18  9],[99.52727273 38.47272727] ; [19.47272727  7.52727273],0
v3,1,0.489976,0.476578,[55 74] ; [13 13],[56.59354839 72.40645161] ; [11.40645161 14.59354839],0
d2,1,0.504184,0.446119,[85 54] ; [19  9],[86.56287425 52.43712575] ; [17.43712575 10.56287425],0
b4,1,0.509262,0.435583,[80 59] ; [18 10],[81.56886228 57.43113772] ; [16.43113772 11.56886228],0
s3,1,0.556686,0.345475,[99 38] ; [18  9],[97.73780488 39.26219512] ; [19.26219512  7.73780488],0
s5,1,0.592717,0.286121,[52 81] ; [ 8 16],[50.82802548 82.17197452] ; [ 9.17197452 14.82802548],0
v2,1,0.615009,0.252945,[79 51] ; [15 12],[77.8343949 52.1656051] ; [16.1656051 10.8343949],0
b3,1,0.64091,0.217554,[43 60] ; [ 8 14],[42.024 60.976] ; [ 8.976 13.024],0
b2,1,0.64091,0.217554,[43 60] ; [ 8 14],[42.024 60.976] ; [ 8.976 13.024],0
p3,1,0.653916,0.200999,[61 78] ; [11 17],[59.92814371 79.07185629] ; [12.07185629 15.92814371],0
u2,1,0.667436,0.184615,[19  8] ; [7 2],[19.5  7.5] ; [6.5 2.5],0
n4,1,0.671605,0.179731,[113  26] ; [21  6],[112.20481928  26.79518072] ; [21.79518072  5.20481928],0
s4,1,0.681727,0.168188,[ 25 113] ; [ 6 22],[ 25.77108434 112.22891566] ; [ 5.22891566 22.77108434],0
b5,1,0.685138,0.164399,[99 40] ; [21  7],[99.88023952 39.11976048] ; [20.11976048  7.88023952],0
p5,1,0.71359,0.134718,[  7 127] ; [ 1 27],[  6.61728395 127.38271605] ; [ 1.38271605 26.61728395],0
n2,1,0.760293,0.093083,[28 11] ; [6 3],[27.625 11.375] ; [6.375 2.625],0
a6,1,0.839928,0.040798,[97 42] ; [19  9],[96.5508982 42.4491018] ; [19.4491018  8.5508982],0
u4,1,0.844208,0.038618,[  4 135] ; [ 1 27],[  4.16167665 134.83832335] ; [ 0.83832335 27.16167665],0
n3,1,0.853533,0.034082,[28 11] ; [6 2],[28.21276596 10.78723404] ; [5.78723404 2.21276596],0
v1,1,0.871142,0.026311,[70 60] ; [15 12],[70.38216561 59.61783439] ; [14.61783439 12.38216561],0
p1,1,0.88954,0.01929,[ 11 128] ; [ 2 26],[ 10.82035928 128.17964072] ; [ 2.17964072 25.82035928],0
s1,1,0.983693,0.000418,[  5 133] ; [ 1 26],[  5.01818182 132.98181818] ; [ 0.98181818 26.01818182],0
v4,1,0.994682,4.4e-05,[134   5] ; [27  1],[134.00598802   4.99401198] ; [26.99401198  1.00598802],0
