Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,82.963681,[40 40] ; [231  15],[66.50306748 13.49693252] ; [204.49693252  41.50306748],1
r2,1,0.0,33.49033,[56 20] ; [233  10],[68.85266458  7.14733542] ; [220.14733542  22.85266458],1
r3,1,0.0,33.091091,[57 23] ; [229  13],[71.05590062  8.94409938] ; [214.94409938  27.05590062],1
v4,1,0.0,28.077585,[59 21] ; [231  13],[71.60493827  8.39506173] ; [218.39506173  25.60493827],1
s6,1,8e-06,19.833443,[31 49] ; [160  79],[47.89968652 32.10031348] ; [143.10031348  95.89968652],1
s3,1,0.000302,13.0562,[28 49] ; [145  97],[41.75862069 35.24137931] ; [131.24137931 110.75862069],1
a7,1,0.00032,12.952204,[41 39] ; [178  66],[54.07407407 25.92592593] ; [164.92592593  79.07407407],1
a5,1,0.00048,12.192995,[46 34] ; [190  55],[58.09230769 21.90769231] ; [177.90769231  67.09230769],1
d4,1,0.00085,11.12792,[52 28] ; [201  42],[62.6625387 17.3374613] ; [190.3374613  52.6625387],1
s7,1,0.001107,10.639697,[24 53] ; [122 110],[36.38187702 40.61812298] ; [109.61812298 122.38187702],0
s2,1,0.001405,10.199077,[23 57] ; [120 124],[35.30864198 44.69135802] ; [107.69135802 136.30864198],0
d1,1,0.001631,9.924542,[32 48] ; [148  98],[44.17177914 35.82822086] ; [135.82822086 110.17177914],0
u1,1,0.001681,9.86884,[ 4 76] ; [ 49 197],[13.00613497 66.99386503] ; [ 39.99386503 206.00613497],0
v2,1,0.001923,9.621183,[20 57] ; [109 128],[31.63375796 45.36624204] ; [ 97.36624204 139.63375796],0
d3,1,0.002271,9.316215,[40 40] ; [168  76],[51.35802469 28.64197531] ; [156.64197531  87.35802469],0
d5,1,0.00402,8.274636,[53 27] ; [200  45],[62.27692308 17.72307692] ; [190.72307692  54.27692308],0
u3,1,0.004356,8.128908,[ 7 23] ; [38 32],[13.5 16.5] ; [31.5 38.5],0
p10,1,0.008665,6.890571,[49 29] ; [189  54],[57.8317757 20.1682243] ; [180.1682243  62.8317757],0
s8,1,0.009567,6.713762,[19 61] ; [ 97 147],[28.64197531 51.35802469] ; [ 87.35802469 156.64197531],0
s5,1,0.012093,6.297119,[12 63] ; [ 73 164],[20.43269231 54.56730769] ; [ 64.56730769 172.43269231],0
p7,1,0.013649,6.083019,[35 44] ; [145  96],[44.4375 34.5625] ; [135.5625 105.4375],0
a2,1,0.016732,5.724262,[11 69] ; [ 66 180],[18.89570552 61.10429448] ; [ 58.10429448 187.89570552],0
p2,1,0.019728,5.435848,[52 27] ; [193  52],[59.73765432 19.26234568] ; [185.26234568  59.73765432],0
p8,1,0.02524,5.007332,[26 53] ; [114 127],[34.5625 44.4375] ; [105.4375 135.5625],0
p11,1,0.026011,4.955281,[51 29] ; [188  58],[58.65030675 21.34969325] ; [180.34969325  65.65030675],0
p3,1,0.036325,4.381793,[27 53] ; [115 129],[35.0617284 44.9382716] ; [106.9382716 137.0617284],0
a1,1,0.043491,4.076195,[ 8 72] ; [ 10 236],[ 4.41717791 75.58282209] ; [ 13.58282209 232.41717791],0
p4,1,0.052567,3.757617,[33 46] ; [132 111],[40.48136646 38.51863354] ; [124.51863354 118.48136646],0
a3,1,0.06673,3.361681,[49 31] ; [176  68],[55.55555556 24.44444444] ; [169.44444444  74.55555556],0
d2,1,0.104393,2.637112,[33 45] ; [129 115],[39.24223602 38.75776398] ; [122.75776398 121.24223602],0
a4,1,0.148079,2.091928,[31 48] ; [119 126],[36.57407407 42.42592593] ; [113.42592593 131.57407407],0
n6,1,0.153834,2.033819,[62 17] ; [209  36],[66.07716049 12.92283951] ; [204.92283951  40.07716049],0
v3,1,0.160283,1.97155,[19 61] ; [ 76 161],[23.97476341 56.02523659] ; [ 71.02523659 165.97476341],0
u2,1,0.197841,1.658242,[13 18] ; [38 30],[15.96969697 15.03030303] ; [35.03030303 32.96969697],0
b3,1,0.219272,1.509127,[21 31] ; [44 98],[17.42268041 34.57731959] ; [47.57731959 94.42268041],0
b2,1,0.219272,1.509127,[21 31] ; [44 98],[17.42268041 34.57731959] ; [47.57731959 94.42268041],0
b1,1,0.25356,1.303584,[29 51] ; [107 139],[33.37423313 46.62576687] ; [102.62576687 143.37423313],0
p1,1,0.253814,1.302188,[10 70] ; [ 20 223],[ 7.43034056 72.56965944] ; [ 22.56965944 220.43034056],0
p5,1,0.329542,0.950695,[ 5 75] ; [ 24 220],[ 7.16049383 72.83950617] ; [ 21.83950617 222.16049383],0
b5,1,0.360452,0.836316,[46 34] ; [127 119],[42.45398773 37.54601227] ; [130.54601227 115.45398773],0
p9,1,0.369798,0.804342,[57 21] ; [188  53],[59.90595611 18.09404389] ; [185.09404389  55.90595611],0
a6,1,0.521844,0.410246,[52 28] ; [168  76],[54.32098765 25.67901235] ; [165.67901235  78.32098765],0
p12,1,0.529992,0.394406,[ 4 76] ; [ 17 226],[ 5.20123839 74.79876161] ; [ 15.79876161 227.20123839],0
n2,1,0.594879,0.282789,[23  8] ; [42 19],[21.90217391  9.09782609] ; [43.09782609 17.90217391],0
s1,1,0.675972,0.174695,[ 3 76] ; [ 12 231],[ 3.68012422 75.31987578] ; [ 11.31987578 231.68012422],0
s4,1,0.704862,0.143464,[14 66] ; [ 38 204],[12.91925466 67.08074534] ; [ 39.08074534 202.91925466],0
p6,1,0.716332,0.132035,[22 54] ; [ 76 168],[23.275 52.725] ; [ 74.725 169.275],0
n3,1,0.718333,0.130095,[22  9] ; [39 19],[21.24719101  9.75280899] ; [39.75280899 18.24719101],0
b4,1,0.770229,0.085308,[46 34] ; [146 100],[47.11656442 32.88343558] ; [144.88343558 101.11656442],0
a8,1,0.776626,0.080496,[10 67] ; [ 32 192],[10.74418605 66.25581395] ; [ 31.25581395 192.74418605],0
n1,1,0.831636,0.0452,[11 19] ; [23 36],[11.46067416 18.53932584] ; [22.53932584 36.46067416],0
n5,1,0.956989,0.002909,[64 15] ; [197  47],[63.83591331 15.16408669] ; [197.16408669  46.83591331],0
