Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,4e-06,21.280986,[24 91] ; [35 29],[37.90502793 77.09497207] ; [21.09497207 42.90502793],1
p2,1,0.615899,0.251674,[86 29] ; [50 14],[87.37430168 27.62569832] ; [48.62569832 15.37430168],0
a7,1,0.623323,0.241225,[89 27] ; [47 17],[87.64444444 28.35555556] ; [48.35555556 15.64444444],0
p1,1,0.637927,0.221463,[  7 108] ; [ 5 58],[  7.75280899 107.24719101] ; [ 4.24719101 58.75280899],0
v3,1,0.656566,0.197722,[30 80] ; [18 41],[31.24260355 78.75739645] ; [16.75739645 42.24260355],0
b5,1,0.673669,0.17734,[69 47] ; [36 28],[67.66666667 48.33333333] ; [37.33333333 26.66666667],0
p12,1,0.693761,0.155044,[  5 111] ; [ 2 62],[  4.51111111 111.48888889] ; [ 2.48888889 61.51111111],0
v4,1,0.717257,0.131136,[106   9] ; [59  4],[106.6011236   8.3988764] ; [58.3988764  4.6011236],0
a6,1,0.745675,0.105202,[77 39] ; [44 20],[77.97777778 38.02222222] ; [43.02222222 20.97777778],0
v2,1,0.786106,0.073642,[61 49] ; [34 25],[61.83431953 48.16568047] ; [33.16568047 25.83431953],0
r2,1,0.866418,0.028295,[108   6] ; [61  3],[108.23595506   5.76404494] ; [60.76404494  3.23595506],0
p11,1,0.880579,0.022571,[81 35] ; [44 20],[80.55555556 35.44444444] ; [44.44444444 19.55555556],0
d4,1,0.895166,0.017363,[97 19] ; [54 10],[97.31111111 18.68888889] ; [53.68888889 10.31111111],0
a1,1,0.907923,0.013377,[  4 112] ; [ 2 62],[  3.86666667 112.13333333] ; [ 2.13333333 61.86666667],0
