Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5e-06,20.658069,[17 26] ; [41  7],[27.40659341 15.59340659] ; [30.59340659 17.40659341],1
s8,1,1.2e-05,19.088371,[ 6 37] ; [28 20],[16.06593407 26.93406593] ; [17.93406593 30.06593407],1
s5,1,0.002135,9.429832,[ 6 36] ; [20 25],[12.55172414 29.44827586] ; [13.44827586 31.55172414],0
s6,1,0.00305,8.777349,[26 17] ; [42  6],[32.13186813 10.86813187] ; [35.86813187 12.13186813],0
p9,1,0.003333,8.615681,[12 30] ; [28 19],[18.87640449 23.12359551] ; [21.12359551 25.87640449],0
p6,1,0.005626,7.666331,[ 7 35] ; [21 27],[13.06666667 28.93333333] ; [14.93333333 33.06666667],0
n4,1,0.01119,6.434933,[23 20] ; [37 10],[28.66666667 14.33333333] ; [31.33333333 15.66666667],0
d4,1,0.01321,6.14077,[28 15] ; [41  6],[32.96666667 10.03333333] ; [36.03333333 10.96666667],0
s4,1,0.016491,5.749778,[ 5 37] ; [16 32],[ 9.8 32.2] ; [11.2 36.8],0
d1,1,0.023344,5.142752,[14 29] ; [27 21],[19.37362637 23.62637363] ; [21.62637363 26.37362637],0
v4,1,0.027909,4.833695,[35  8] ; [46  2],[38.27472527  4.72527473] ; [42.72527473  5.27472527],0
r2,1,0.03049,4.68147,[35  8] ; [45  2],[38.22222222  4.77777778] ; [41.77777778  5.22222222],0
u3,1,0.035729,4.41,[ 8 12] ; [12  4],[11.11111111  8.88888889] ; [8.88888889 7.11111111],0
b2,1,0.035732,4.409847,[ 4 19] ; [15 19],[ 7.66666667 15.33333333] ; [11.33333333 22.66666667],0
b3,1,0.035732,4.409847,[ 4 19] ; [15 19],[ 7.66666667 15.33333333] ; [11.33333333 22.66666667],0
n6,1,0.036702,4.364176,[24 19] ; [36 11],[28.66666667 14.33333333] ; [31.33333333 15.66666667],0
p5,1,0.042422,4.118304,[ 1 41] ; [ 7 41],[ 3.73333333 38.26666667] ; [ 4.26666667 43.73333333],0
u1,1,0.049541,3.856919,[ 4 39] ; [12 36],[ 7.56043956 35.43956044] ; [ 8.43956044 39.56043956],0
u2,1,0.063601,3.440904,[ 7 13] ; [10  5],[ 9.71428571 10.28571429] ; [7.28571429 7.71428571],0
p7,1,0.080825,3.048243,[28 15] ; [22 25],[23.88888889 19.11111111] ; [26.11111111 20.88888889],0
a8,1,0.097338,2.748626,[ 4 38] ; [10 34],[ 6.8372093 35.1627907] ; [ 7.1627907 36.8372093],0
d3,1,0.100474,2.697997,[21 22] ; [31 16],[24.84444444 18.15555556] ; [27.15555556 19.84444444],0
n5,1,0.10183,2.676647,[24 19] ; [34 13],[27.71111111 15.28888889] ; [30.28888889 16.71111111],0
p1,1,0.121274,2.400794,[ 2 40] ; [ 7 41],[ 4.2 37.8] ; [ 4.8 43.2],0
a5,1,0.135178,2.232013,[23 20] ; [33 15],[26.46153846 16.53846154] ; [29.53846154 18.46153846],0
