Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,147.766194,[ 94 262] ; [198  63],[168.47974068 187.52025932] ; [123.52025932 137.47974068],1
s2,1,0.0,72.125311,[137 234] ; [192  79],[190.12305296 180.87694704] ; [138.87694704 132.12305296],1
s3,1,0.0,64.486764,[153 214] ; [199  71],[202.80062794 164.19937206] ; [149.19937206 120.80062794],1
s6,1,0.0,58.628841,[202 164] ; [229  44],[246.86384977 119.13615023] ; [184.13615023  88.86384977],1
s5,1,0.0,39.679073,[ 78 286] ; [117 142],[113.93258427 250.06741573] ; [ 81.06741573 177.93258427],1
d1,1,1.1e-05,19.261809,[205 168] ; [197  77],[231.75579598 141.24420402] ; [170.24420402 103.75579598],1
p6,1,1.2e-05,19.183649,[107 259] ; [125 146],[133.29984301 232.70015699] ; [ 98.70015699 172.29984301],1
d2,1,1.6e-05,18.563518,[149 222] ; [157 117],[176.00930233 194.99069767] ; [129.99069767 144.00930233],1
p9,1,1.7e-05,18.474849,[289  74] ; [251  22],[308.20754717  54.79245283] ; [231.79245283  41.20754717],1
u1,1,1.7e-05,18.4504,[ 59 314] ; [ 82 192],[ 81.28748068 291.71251932] ; [ 59.71251932 214.28748068],1
p5,1,0.000351,12.777847,[ 27 344] ; [ 44 227],[ 41.02959502 329.97040498] ; [ 29.97040498 241.02959502],1
a3,1,0.000369,12.680759,[243 128] ; [214  59],[263.27173913 107.72826087] ; [193.72826087  79.27173913],1
v1,1,0.000372,12.669269,[173 192] ; [163 101],[194.97615262 170.02384738] ; [141.02384738 122.97615262],1
p10,1,0.000457,12.28381,[285  81] ; [240  31],[301.64835165  64.35164835] ; [223.35164835  47.64835165],1
p4,1,0.000602,11.770859,[204 166] ; [187  86],[224.99222395 145.00777605] ; [166.00777605 106.99222395],1
a5,1,0.001461,10.127411,[258 115] ; [220  54],[275.57032457  97.42967543] ; [202.42967543  71.57032457],0
p3,1,0.001554,10.013182,[164 206] ; [156 118],[183.85093168 186.14906832] ; [136.14906832 137.85093168],0
p7,1,0.003483,8.535411,[211 151] ; [184  80],[228.41853035 133.58146965] ; [166.58146965  97.41853035],0
n5,1,0.004895,7.917814,[253 117] ; [214  59],[268.72472784 101.27527216] ; [198.27527216  74.72472784],0
u4,1,0.005553,7.689987,[  3 370] ; [ 11 263],[  8.07109737 364.92890263] ; [  5.92890263 268.07109737],0
a2,1,0.007418,7.16896,[ 92 281] ; [ 94 180],[107.23029366 265.76970634] ; [ 78.76970634 195.23029366],0
v2,1,0.009917,6.649683,[190 165] ; [168  95],[205.64724919 149.35275081] ; [152.35275081 110.64724919],0
v3,1,0.012643,6.218442,[125 235] ; [116 144],[139.93548387 220.06451613] ; [101.06451613 158.93548387],0
p12,1,0.015111,5.903506,[ 22 346] ; [ 31 243],[ 30.38006231 337.61993769] ; [ 22.61993769 251.38006231],0
n4,1,0.015504,5.858274,[266 106] ; [218  55],[279.14418605  92.85581395] ; [204.85581395  68.14418605],0
r4,1,0.020554,5.36418,[339  34] ; [262  12],[346.48068006  26.51931994] ; [254.51931994  19.48068006],0
d5,1,0.024008,5.094051,[298  74] ; [238  36],[308.65634675  63.34365325] ; [227.34365325  46.65634675],0
r1,1,0.025582,4.984047,[297  74] ; [236  36],[307.5318818  63.4681182] ; [225.4681182  46.5318818],0
a8,1,0.02793,4.83241,[ 37 301] ; [ 42 201],[ 45.95869191 292.04130809] ; [ 33.04130809 209.95869191],0
u3,1,0.042898,4.099409,[76 51] ; [45 15],[82.17647059 44.82352941] ; [38.82352941 21.17647059],0
p2,1,0.050942,3.810165,[304  67] ; [240  34],[312.90542636  58.09457364] ; [231.09457364  42.90542636],0
p8,1,0.061886,3.4861,[182 184] ; [155 116],[193.62951334 172.37048666] ; [143.37048666 127.62951334],0
