Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,45.412778,[18 60] ; [42  8],[36.5625 41.4375] ; [23.4375 26.5625],1
d3,1,0.0,34.490215,[22 56] ; [42 10],[38.4 39.6] ; [25.6 26.4],1
d4,1,0.0,33.989832,[38 40] ; [49  1],[53.015625 24.984375] ; [33.984375 16.015625],1
d5,1,0.0,26.654335,[40 38] ; [49  3],[53.4 24.6] ; [35.6 16.4],1
a4,1,1e-06,24.299938,[19 58] ; [35 16],[32.484375 44.515625] ; [21.515625 29.484375],1
a2,1,4e-06,21.138426,[ 4 74] ; [19 33],[13.8 64.2] ; [ 9.2 42.8],1
u1,1,3.4e-05,17.152778,[ 2 76] ; [14 38],[ 9.6 68.4] ; [ 6.4 45.6],1
a5,1,0.000191,13.919379,[31 47] ; [38 14],[41.4 36.6] ; [27.6 24.4],1
a3,1,0.007215,7.218607,[38 39] ; [38 14],[45.36434109 31.63565891] ; [30.63565891 21.36434109],0
a7,1,0.011682,6.358432,[37 40] ; [36 15],[43.9140625 33.0859375] ; [29.0859375 21.9140625],0
a6,1,0.017629,5.632609,[36 42] ; [35 17],[42.6 35.4] ; [28.4 23.6],0
v2,1,0.022479,5.208333,[21 54] ; [24 26],[27. 48.] ; [18. 32.],0
p7,1,0.032204,4.587599,[28 48] ; [10 42],[22.5625 53.4375] ; [15.4375 36.5625],0
n3,1,0.037756,4.316002,[20  7] ; [12 14],[16.30188679 10.69811321] ; [15.69811321 10.30188679],0
a8,1,0.068715,3.313458,[ 8 65] ; [ 1 47],[ 5.42975207 67.57024793] ; [ 3.57024793 44.42975207],0
n2,1,0.086838,2.932044,[20  9] ; [12 14],[16.87272727 12.12727273] ; [15.12727273 10.87272727],0
s5,1,0.111828,2.528191,[11 66] ; [13 38],[14.4375 62.5625] ; [ 9.5625 41.4375],0
n4,1,0.162676,1.949176,[55 22] ; [31 21],[51.33333333 25.66666667] ; [34.66666667 17.33333333],0
n1,1,0.168432,1.89684,[11 16] ; [ 6 20],[ 8.66037736 18.33962264] ; [ 8.33962264 17.66037736],0
u3,1,0.214193,1.542857,[18 22] ; [9 5],[20. 20.] ; [7. 7.],0
p4,1,0.243115,1.36244,[18 59] ; [17 35],[20.89147287 56.10852713] ; [14.10852713 37.89147287],0
s1,1,0.260337,1.266966,[ 9 67] ; [ 3 48],[ 7.18110236 68.81889764] ; [ 4.81889764 46.18110236],0
p6,1,0.267233,1.230893,[11 66] ; [ 4 47],[ 9.0234375 67.9765625] ; [ 5.9765625 45.0234375],0
s6,1,0.324875,0.969218,[26 51] ; [22 30],[28.65116279 48.34883721] ; [19.34883721 32.65116279],0
p3,1,0.341737,0.903906,[21 57] ; [10 41],[18.74418605 59.25581395] ; [12.25581395 38.74418605],0
r2,1,0.398152,0.7139,[62 15] ; [44  7],[63.765625 13.234375] ; [42.234375  8.765625],0
r3,1,0.405174,0.692918,[57 20] ; [41 10],[58.953125 18.046875] ; [39.046875 11.953125],0
v4,1,0.40531,0.692517,[60 16] ; [37 14],[58.04724409 17.95275591] ; [38.95275591 12.04724409],0
r4,1,0.451674,0.566449,[53 25] ; [32 20],[51. 27.] ; [34. 18.],0
p2,1,0.472607,0.515873,[38 40] ; [22 30],[36. 42.] ; [24. 28.],0
n6,1,0.517045,0.419785,[46 31] ; [34 18],[47.75193798 29.24806202] ; [32.24806202 19.75193798],0
p11,1,0.565056,0.331026,[37 41] ; [22 30],[35.4 42.6] ; [23.6 28.4],0
n5,1,0.711499,0.136784,[44 33] ; [28 24],[42.97674419 34.02325581] ; [29.02325581 22.97674419],0
b4,1,0.712881,0.135417,[47 31] ; [33 19],[48. 30.] ; [32. 20.],0
p10,1,0.729481,0.119589,[15 61] ; [ 9 43],[14.25 61.75] ; [ 9.75 42.25],0
b5,1,0.774303,0.082226,[40 38] ; [28 24],[40.8 37.2] ; [27.2 24.8],0
r1,1,0.778129,0.079388,[53 24] ; [37 15],[53.72093023 23.27906977] ; [36.27906977 15.72093023],0
s4,1,0.794882,0.067588,[12 66] ; [ 7 44],[11.48837209 66.51162791] ; [ 7.51162791 43.48837209],0
s7,1,0.811424,0.056925,[17 55] ; [12 35],[17.54621849 54.45378151] ; [11.45378151 35.54621849],0
s2,1,0.853053,0.034308,[20 57] ; [14 37],[20.453125 56.546875] ; [13.546875 37.453125],0
b3,1,0.870701,0.026494,[18 32] ; [12 23],[17.64705882 32.35294118] ; [12.35294118 22.64705882],0
b2,1,0.870701,0.026494,[18 32] ; [12 23],[17.64705882 32.35294118] ; [12.35294118 22.64705882],0
u2,1,0.871932,0.025987,[17 22] ; [6 7],[17.25 21.75] ; [5.75 7.25],0
v1,1,0.879708,0.022903,[26 52] ; [18 34],[26.4 51.6] ; [17.6 34.4],0
s8,1,0.898756,0.016188,[14 63] ; [ 9 43],[13.72868217 63.27131783] ; [ 9.27131783 42.72868217],0
s3,1,0.97231,0.001205,[29 47] ; [20 32],[29.09375 46.90625] ; [19.90625 32.09375],0
p1,1,0.983395,0.000433,[ 6 71] ; [ 4 48],[ 5.96899225 71.03100775] ; [ 4.03100775 47.96899225],0
v3,1,0.992429,9e-05,[22 53] ; [15 36],[22.02380952 52.97619048] ; [14.97619048 36.02380952],0
a1,1,1.0,0.0,[ 6 72] ; [ 4 48],[ 6. 72.] ; [ 4. 48.],0
b1,1,1.0,0.0,[42 36] ; [28 24],[42. 36.] ; [28. 24.],0
