Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.176056,[36  8] ; [36 63],[22.15384615 21.84615385] ; [49.84615385 49.15384615],1
a1,1,0.166736,1.912047,[ 2 42] ; [  1 100],[ 0.91034483 43.08965517] ; [ 2.08965517 98.91034483],0
d5,1,0.17112,1.873105,[33 11] ; [64 37],[29.43448276 14.56551724] ; [67.56551724 33.43448276],0
v2,1,0.198201,1.65558,[21 20] ; [39 60],[17.57142857 23.42857143] ; [42.42857143 56.57142857],0
n3,1,0.218506,1.514157,[9 2] ; [28 17],[7.26785714 3.73214286] ; [29.73214286 15.26785714],0
r3,1,0.267215,1.230987,[39  5] ; [82 19],[36.71724138  7.28275862] ; [84.28275862 16.71724138],0
a3,1,0.33398,0.933403,[28 16] ; [55 45],[25.36111111 18.63888889] ; [57.63888889 42.36111111],0
s3,1,0.375412,0.785671,[11 32] ; [19 81],[ 9.02097902 33.97902098] ; [20.97902098 79.02097902],0
v3,1,0.393692,0.727508,[12 29] ; [22 76],[10.02877698 30.97122302] ; [23.97122302 74.02877698],0
n6,1,0.434674,0.610301,[30 14] ; [62 39],[27.91724138 16.08275862] ; [64.08275862 36.91724138],0
a6,1,0.46206,0.540901,[26 18] ; [53 48],[23.97241379 20.02758621] ; [55.02758621 45.97241379],0
u2,1,0.474664,0.511098,[10  6] ; [24 22],[8.77419355 7.22580645] ; [25.22580645 20.77419355],0
d3,1,0.501404,0.451964,[29 15] ; [60 40],[27.19444444 16.80555556] ; [61.80555556 38.19444444],0
a2,1,0.509248,0.435613,[ 6 38] ; [10 91],[ 4.85517241 39.14482759] ; [11.14482759 89.85517241],0
d1,1,0.528719,0.396854,[19 25] ; [38 63],[17.29655172 26.70344828] ; [39.70344828 61.29655172],0
a8,1,0.548164,0.360616,[ 2 36] ; [ 3 94],[ 1.40740741 36.59259259] ; [ 3.59259259 93.40740741],0
n1,1,0.584261,0.299397,[2 9] ; [12 34],[2.70175439 8.29824561] ; [11.29824561 34.70175439],0
b4,1,0.585711,0.297093,[24 20] ; [60 41],[25.48965517 18.51034483] ; [58.51034483 42.48965517],0
b1,1,0.605714,0.266464,[19 25] ; [39 62],[17.6 26.4] ; [40.4 60.6],0
d2,1,0.626213,0.237231,[13 31] ; [34 67],[14.26206897 29.73793103] ; [32.73793103 68.26206897],0
a4,1,0.706625,0.141672,[14 30] ; [29 72],[13.04827586 30.95172414] ; [29.95172414 71.04827586],0
n5,1,0.78375,0.075315,[16 28] ; [34 66],[15.27777778 28.72222222] ; [34.72222222 65.27777778],0
d4,1,0.80194,0.06292,[33 11] ; [73 27],[32.38888889 11.61111111] ; [73.61111111 26.38888889],0
u1,1,0.840418,0.040545,[ 3 41] ; [ 6 95],[ 2.73103448 41.26896552] ; [ 6.26896552 94.73103448],0
b2,1,0.904325,0.014448,[ 7 18] ; [12 33],[ 6.78571429 18.21428571] ; [12.21428571 32.78571429],0
b3,1,0.904325,0.014448,[ 7 18] ; [12 33],[ 6.78571429 18.21428571] ; [12.21428571 32.78571429],0
