Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,27.55352,[63 96] ; [63 21],[82.44444444 76.55555556] ; [43.55555556 40.44444444],1
p12,1,1.7e-05,18.451492,[  3 158] ; [14 71],[ 11.12601626 149.87398374] ; [ 5.87398374 79.12601626],1
v1,1,0.002021,9.530426,[59 98] ; [49 35],[70.35684647 86.64315353] ; [37.64315353 46.35684647],0
d2,1,0.008132,7.004197,[70 93] ; [51 33],[79.85020243 83.14979757] ; [41.14979757 42.85020243],0
s8,1,0.019688,5.439339,[ 43 120] ; [34 49],[ 51.0203252 111.9796748] ; [25.9796748 57.0203252],0
s6,1,0.031149,4.644723,[84 78] ; [55 28],[91.91020408 70.08979592] ; [47.08979592 35.91020408],0
a2,1,0.04438,4.042051,[ 33 130] ; [27 58],[ 39.43548387 123.56451613] ; [20.56451613 64.43548387],0
a3,1,0.047027,3.944423,[99 62] ; [63 22],[106.02439024  54.97560976] ; [55.97560976 29.02439024],0
s4,1,0.048204,3.90285,[ 34 128] ; [ 9 74],[ 28.43265306 133.56734694] ; [14.56734694 68.43265306],0
n4,1,0.050788,3.815244,[107  56] ; [66 19],[113.70564516  49.29435484] ; [59.29435484 25.70564516],0
d1,1,0.071593,3.246114,[88 75] ; [56 29],[94.64516129 68.35483871] ; [49.35483871 35.64516129],0
s2,1,0.072051,3.235668,[63 98] ; [42 40],[69.56790123 91.43209877] ; [35.43209877 46.56790123],0
s7,1,0.114134,2.496032,[ 50 107] ; [33 45],[ 55.45106383 101.54893617] ; [27.54893617 50.45106383],0
a1,1,0.147329,2.099686,[  5 158] ; [ 6 79],[  7.22983871 155.77016129] ; [ 3.77016129 81.22983871],0
n5,1,0.16608,1.917977,[100  62] ; [60 25],[104.93927126  57.06072874] ; [55.06072874 29.93927126],0
p5,1,0.174765,1.841588,[  8 154] ; [ 8 77],[ 10.49392713 151.50607287] ; [ 5.50607287 79.49392713],0
b3,1,0.183558,1.76858,[25 59] ; [19 27],[28.43076923 55.56923077] ; [15.56923077 30.43076923],0
b2,1,0.183558,1.76858,[25 59] ; [19 27],[28.43076923 55.56923077] ; [15.56923077 30.43076923],0
a4,1,0.18737,1.738178,[64 98] ; [41 44],[68.86639676 93.13360324] ; [36.13360324 48.86639676],0
s5,1,0.190027,1.717411,[ 32 122] ; [23 58],[ 36.04255319 117.95744681] ; [18.95744681 62.04255319],0
b4,1,0.209019,1.578208,[100  63] ; [59 26],[104.50403226  58.49596774] ; [54.49596774 30.50403226],0
n6,1,0.214929,1.537913,[123  40] ; [70 15],[126.85080645  36.14919355] ; [66.14919355 18.85080645],0
d3,1,0.22481,1.473402,[119  44] ; [68 17],[122.90725806  40.09274194] ; [64.09274194 20.90725806],0
d4,1,0.27161,1.2086,[133  30] ; [74 11],[136.05241935  26.94758065] ; [70.94758065 14.05241935],0
r2,1,0.27902,1.171857,[145  16] ; [80  5],[147.25609756  13.74390244] ; [77.74390244  7.25609756],0
s1,1,0.356715,0.849424,[  8 155] ; [ 2 80],[  6.65306122 156.34693878] ; [ 3.34693878 78.65306122],0
p10,1,0.366854,0.814293,[110  52] ; [61 22],[113.06938776  48.93061224] ; [57.93061224 25.06938776],0
p2,1,0.440649,0.594593,[117  46] ; [57 28],[114.36290323  48.63709677] ; [59.63709677 25.36290323],0
p3,1,0.453646,0.561526,[ 49 112] ; [22 63],[ 46.46747967 114.53252033] ; [24.53252033 60.46747967],0
r4,1,0.459784,0.54642,[134  29] ; [73 12],[136.05241935  26.94758065] ; [70.94758065 14.05241935],0
r1,1,0.470562,0.520656,[119  43] ; [66 19],[121.33603239  40.66396761] ; [63.66396761 21.33603239],0
p6,1,0.484808,0.488028,[ 27 135] ; [11 72],[ 25.12653061 136.87346939] ; [12.87346939 70.12653061],0
v4,1,0.485786,0.485847,[145  18] ; [78  7],[146.56854839  16.43145161] ; [76.43145161  8.56854839],0
n3,1,0.497436,0.460403,[35 18] ; [17  6],[36.26315789 16.73684211] ; [15.73684211  7.26315789],0
u4,1,0.504089,0.446318,[  2 161] ; [ 2 83],[  2.62903226 160.37096774] ; [ 1.37096774 83.62903226],0
p8,1,0.564333,0.332258,[ 40 121] ; [24 61],[ 41.88617886 119.11382114] ; [22.11382114 62.88617886],0
p4,1,0.59643,0.280414,[68 95] ; [38 46],[69.951417 93.048583] ; [36.048583 47.951417],0
b5,1,0.61278,0.256146,[106  57] ; [58 27],[107.79032258  55.20967742] ; [56.20967742 28.79032258],0
a5,1,0.621012,0.244448,[114  49] ; [62 23],[115.67741935  47.32258065] ; [60.32258065 24.67741935],0
u2,1,0.627752,0.235121,[34 30] ; [13  9],[34.97674419 29.02325581] ; [12.02325581  9.97674419],0
b1,1,0.659827,0.193733,[ 53 110] ; [30 55],[ 54.55241935 108.44758065] ; [28.44758065 56.55241935],0
a8,1,0.667985,0.183969,[ 14 139] ; [ 8 65],[ 14.89380531 138.10619469] ; [ 7.10619469 65.89380531],0
a6,1,0.754863,0.09749,[120  43] ; [61 24],[118.96370968  44.03629032] ; [62.03629032 22.96370968],0
u1,1,0.760971,0.092541,[ 30 133] ; [17 68],[ 30.89112903 132.10887097] ; [16.10887097 68.89112903],0
p9,1,0.774206,0.082299,[119  42] ; [62 20],[119.9218107  41.0781893] ; [61.0781893 20.9218107],0
