Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,117.676899,[269  17] ; [15 30],[245.3897281  40.6102719] ; [38.6102719  6.3897281],1
p11,1,0.0,32.104242,[249  38] ; [24 22],[235.28828829  51.71171171] ; [37.71171171  8.28828829],1
p2,1,2e-06,22.263264,[252  34] ; [28 18],[241.20481928  44.79518072] ; [38.79518072  7.20481928],1
n5,1,0.000125,14.712308,[242  44] ; [28 18],[232.59036145  53.40963855] ; [37.40963855  8.59036145],1
p8,1,0.000145,14.44231,[176 106] ; [15 31],[164.21341463 117.78658537] ; [26.78658537 19.21341463],1
p6,1,0.000182,14.008501,[122 160] ; [ 6 38],[110.72392638 171.27607362] ; [17.27607362 26.72392638],1
a5,1,0.000541,11.96774,[229  58] ; [26 20],[219.77477477  67.22522523] ; [35.22522523 10.77477477],1
p7,1,0.000551,11.93566,[207  75] ; [21 23],[197.22699387  84.77300613] ; [30.77300613 13.22699387],1
d1,1,0.000565,11.889207,[194  93] ; [19 27],[183.57657658 103.42342342] ; [29.42342342 16.57657658],1
a3,1,0.00154,10.029795,[223  62] ; [26 20],[214.39577039  70.60422961] ; [34.60422961 11.39577039],0
v2,1,0.001543,10.026879,[233  49] ; [28 17],[225.08256881  56.91743119] ; [35.91743119  9.08256881],0
b1,1,0.002169,9.400744,[ 95 192] ; [26 20],[104.28528529 182.71471471] ; [16.71471471 29.28528529],0
s8,1,0.002618,9.056457,[163 121] ; [15 30],[153.65349544 130.34650456] ; [24.34650456 20.65349544],0
n6,1,0.00325,8.661288,[258  26] ; [35 11],[252.15757576  31.84242424] ; [40.84242424  5.15757576],0
v4,1,0.007082,7.252063,[281   5] ; [42  4],[278.24698795   7.75301205] ; [44.75301205  1.24698795],0
p3,1,0.013382,6.117895,[173 112] ; [19 27],[165.31722054 119.68277946] ; [26.68277946 19.31722054],0
b3,1,0.023518,5.129816,[ 78 104] ; [ 6 23],[ 72.4549763 109.5450237] ; [11.5450237 17.4549763],0
b2,1,0.023518,5.129816,[ 78 104] ; [ 6 23],[ 72.4549763 109.5450237] ; [11.5450237 17.4549763],0
d5,1,0.027016,4.889779,[242  43] ; [33 13],[236.78247734  48.21752266] ; [38.21752266  7.78247734],0
v1,1,0.04041,4.200593,[197  86] ; [25 21],[190.96048632  92.03951368] ; [31.03951368 14.96048632],0
a4,1,0.043513,4.075351,[139 147] ; [15 31],[132.6626506 153.3373494] ; [21.3373494 24.6626506],0
s7,1,0.045249,4.009347,[165 108] ; [18 23],[159.10509554 113.89490446] ; [23.89490446 17.10509554],0
s1,1,0.047787,3.917456,[  5 278] ; [ 3 42],[  6.90243902 276.09756098] ; [ 1.09756098 43.90243902],0
p4,1,0.049942,3.843392,[188  96] ; [23 22],[182.13981763 101.86018237] ; [28.86018237 16.13981763],0
s5,1,0.063747,3.437102,[110 168] ; [11 33],[104.46583851 173.53416149] ; [16.53416149 27.46583851],0
p1,1,0.140492,2.172561,[ 33 253] ; [ 2 44],[ 30.15060241 255.84939759] ; [ 4.84939759 41.15060241],0
s2,1,0.151685,2.055228,[163 123] ; [20 24],[158.6 127.4] ; [24.4 19.6],0
d4,1,0.153457,2.037548,[246  39] ; [36 10],[242.80966767  42.19033233] ; [39.19033233  6.80966767],0
d3,1,0.194966,1.679685,[207  79] ; [29 17],[203.30120482  82.69879518] ; [32.69879518 13.30120482],0
s6,1,0.197063,1.664007,[200  79] ; [28 17],[196.33333333  82.66666667] ; [31.66666667 13.33333333],0
b4,1,0.197558,1.660336,[171 116] ; [32 14],[174.95795796 112.04204204] ; [28.04204204 17.95795796],0
u1,1,0.214289,1.542212,[ 60 227] ; [ 6 40],[ 56.88288288 230.11711712] ; [ 9.11711712 36.88288288],0
b5,1,0.221129,1.497027,[166 121] ; [31 15],[169.78678679 117.21321321] ; [27.21321321 18.78678679],0
r4,1,0.233347,1.420345,[274  13] ; [42  4],[272.34834835  14.65165165] ; [43.65165165  2.34834835],0
u2,1,0.238897,1.387092,[40 24] ; [ 9 10],[37.78313253 26.21686747] ; [11.21686747  7.78313253],0
a6,1,0.265598,1.239343,[197  88] ; [28 18],[193.73111782  91.26888218] ; [31.26888218 14.73111782],0
p5,1,0.266568,1.234324,[ 50 237] ; [ 5 41],[ 47.4024024 239.5975976] ; [ 7.5975976 38.4024024],0
a2,1,0.317937,0.997414,[ 76 211] ; [ 9 37],[ 73.25825826 213.74174174] ; [11.74174174 34.25825826],0
s3,1,0.368187,0.809775,[171 112] ; [24 21],[168.24695122 114.75304878] ; [26.75304878 18.24695122],0
n3,1,0.48451,0.488696,[40 11] ; [9 4],[39.046875 11.953125] ; [9.953125 3.046875],0
d2,1,0.502438,0.449784,[152 134] ; [22 24],[149.89156627 136.10843373] ; [24.10843373 21.89156627],0
n2,1,0.518482,0.416912,[38 13] ; [10  2],[38.85714286 12.14285714] ; [9.14285714 2.85714286],0
n1,1,0.534882,0.385109,[15 35] ; [4 6],[15.83333333 34.16666667] ; [3.16666667 6.83333333],0
a8,1,0.653723,0.201239,[ 37 220] ; [ 7 34],[ 37.94630872 219.05369128] ; [ 6.05369128 34.94630872],0
a7,1,0.656512,0.197789,[208  78] ; [32 14],[206.74698795  79.25301205] ; [33.25301205 12.74698795],0
n4,1,0.673658,0.177353,[244  43] ; [38  8],[243.04504505  43.95495495] ; [38.95495495  7.04504505],0
u3,1,0.726778,0.122091,[35 28] ; [12  8],[35.6746988 27.3253012] ; [11.3253012  8.6746988],0
r1,1,0.72817,0.120798,[242  44] ; [38  8],[241.20481928  44.79518072] ; [38.79518072  7.20481928],0
r2,1,0.77756,0.079807,[275  10] ; [44  2],[274.66767372  10.33232628] ; [44.33232628  1.66767372],0
a1,1,0.784625,0.074691,[ 22 265] ; [ 3 43],[ 21.54654655 265.45345345] ; [ 3.45345345 42.54654655],0
s4,1,0.948192,0.004222,[ 37 248] ; [ 6 39],[ 37.13636364 247.86363636] ; [ 5.86363636 39.13636364],0
