Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,1e-06,24.812563,[47  3] ; [20 22],[36.41304348 13.58695652] ; [30.58695652 11.41304348],1
p7,1,3e-06,22.076651,[44  6] ; [17 24],[33.51648352 16.48351648] ; [27.48351648 13.51648352],1
p8,1,1.3e-05,19.044,[38 12] ; [12 28],[27.77777778 22.22222222] ; [22.22222222 17.77777778],1
p3,1,0.000101,15.117924,[39 11] ; [16 26],[29.89130435 20.10869565] ; [25.10869565 16.89130435],1
s5,1,0.001278,10.374359,[33 12] ; [15 24],[25.71428571 19.28571429] ; [22.28571429 16.71428571],0
p9,1,0.025246,5.006967,[47  3] ; [32  9],[43.40659341  6.59340659] ; [35.59340659  5.40659341],0
s7,1,0.038975,4.261943,[36 12] ; [21 18],[31.44827586 16.55172414] ; [25.55172414 13.44827586],0
p10,1,0.049143,3.870476,[47  3] ; [33  8],[43.95604396  6.04395604] ; [36.04395604  4.95604396],0
v1,1,0.057117,3.619185,[29 21] ; [16 26],[24.45652174 25.54347826] ; [20.54347826 21.45652174],0
a5,1,0.065501,3.392316,[46  4] ; [33  9],[42.93478261  7.06521739] ; [36.06521739  5.93478261],0
a4,1,0.071318,3.252422,[32 18] ; [19 23],[27.7173913 22.2826087] ; [23.2826087 18.7173913],0
s8,1,0.082943,3.006278,[35 15] ; [22 20],[30.97826087 19.02173913] ; [26.02173913 15.97826087],0
p2,1,0.085476,2.957569,[43  7] ; [30 12],[39.67391304 10.32608696] ; [33.32608696  8.67391304],0
b2,1,0.12295,2.379328,[13 19] ; [ 4 16],[10.46153846 21.53846154] ; [ 6.53846154 13.46153846],0
b3,1,0.12295,2.379328,[13 19] ; [ 4 16],[10.46153846 21.53846154] ; [ 6.53846154 13.46153846],0
n5,1,0.136132,2.221143,[36 14] ; [24 18],[32.60869565 17.39130435] ; [27.39130435 14.60869565],0
n4,1,0.143317,2.141973,[38 12] ; [26 16],[34.7826087 15.2173913] ; [29.2173913 12.7826087],0
d2,1,0.145618,2.117562,[39 11] ; [27 15],[35.86956522 14.13043478] ; [30.13043478 11.86956522],0
s6,1,0.180086,1.796914,[46  3] ; [35  6],[44.1  4.9] ; [36.9  4.1],0
r4,1,0.18269,1.775605,[47  3] ; [36  6],[45.10869565  4.89130435] ; [37.89130435  4.10869565],0
p5,1,0.192151,1.701049,[ 8 42] ; [ 3 39],[ 5.97826087 44.02173913] ; [ 5.02173913 36.97826087],0
p11,1,0.213575,1.547025,[37 13] ; [26 16],[34.23913043 15.76086957] ; [28.76086957 13.23913043],0
u3,1,0.252136,1.311429,[6 4] ; [6 1],[7.05882353 2.94117647] ; [4.94117647 2.05882353],0
b1,1,0.274174,1.195742,[21 29] ; [13 29],[18.47826087 31.52173913] ; [15.52173913 26.47826087],0
d3,1,0.345229,0.890916,[45  5] ; [40  2],[46.19565217  3.80434783] ; [38.80434783  3.19565217],0
n2,1,0.383666,0.758924,[8 3] ; [9 7],[6.92592593 4.07407407] ; [10.07407407  5.92592593],0
u1,1,0.38481,0.75528,[16 34] ; [10 32],[14.13043478 35.86956522] ; [11.86956522 30.13043478],0
a2,1,0.417432,0.657534,[17 33] ; [11 31],[15.2173913 34.7826087] ; [12.7826087 29.2173913],0
a8,1,0.440644,0.594605,[ 3 46] ; [ 1 37],[ 2.25287356 46.74712644] ; [ 1.74712644 36.25287356],0
b4,1,0.482475,0.493263,[31 19] ; [23 19],[29.34782609 20.65217391] ; [24.65217391 17.34782609],0
r1,1,0.503979,0.446548,[42  8] ; [33  9],[40.76086957  9.23913043] ; [34.23913043  7.76086957],0
v4,1,0.507751,0.4387,[48  2] ; [39  3],[47.2826087  2.7173913] ; [39.7173913  2.2826087],0
a6,1,0.576681,0.31163,[33 17] ; [30 12],[34.23913043 15.76086957] ; [28.76086957 13.23913043],0
s2,1,0.638812,0.220299,[39 11] ; [31 11],[38.04347826 11.95652174] ; [31.95652174 10.04347826],0
b5,1,0.642028,0.2161,[31 19] ; [28 14],[32.06521739 17.93478261] ; [26.93478261 15.06521739],0
a1,1,0.663185,0.189677,[ 2 48] ; [ 1 41],[ 1.63043478 48.36956522] ; [ 1.36956522 40.63043478],0
a3,1,0.681568,0.168366,[40 10] ; [35  7],[40.76086957  9.23913043] ; [34.23913043  7.76086957],0
u2,1,0.771519,0.084325,[5 5] ; [4 3],[5.29411765 4.70588235] ; [3.70588235 3.29411765],0
n1,1,0.781814,0.076705,[4 7] ; [ 5 11],[3.66666667 7.33333333] ; [ 5.33333333 10.66666667],0
s3,1,0.809023,0.058413,[37 13] ; [32 10],[37.5 12.5] ; [31.5 10.5],0
n6,1,0.81963,0.051994,[42  8] ; [36  6],[42.39130435  7.60869565] ; [35.60869565  6.39130435],0
s1,1,0.824982,0.048904,[ 3 47] ; [ 3 39],[ 3.26086957 46.73913043] ; [ 2.73913043 39.26086957],0
r3,1,0.855498,0.033163,[45  4] ; [39  3],[45.23076923  3.76923077] ; [38.76923077  3.23076923],0
a7,1,0.880853,0.022466,[35 15] ; [30 12],[35.32608696 14.67391304] ; [29.67391304 12.32608696],0
v3,1,0.88103,0.022399,[16 33] ; [14 27],[16.33333333 32.66666667] ; [13.66666667 27.33333333],0
v2,1,0.889491,0.019307,[25 24] ; [21 19],[25.3258427 23.6741573] ; [20.6741573 19.3258427],0
n3,1,0.89466,0.017532,[8 3] ; [12  4],[8.14814815 2.85185185] ; [11.85185185  4.14814815],0
