Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,80.437404,[161  78] ; [ 2 59],[129.85666667 109.14333333] ; [33.14333333 27.85666667],1
d3,1,0.0,46.495399,[181  58] ; [18 43],[158.53666667  80.46333333] ; [40.46333333 20.53666667],1
a3,1,0.0,27.215514,[186  52] ; [27 34],[169.5451505  68.4548495] ; [43.4548495 17.5451505],1
d5,1,3e-06,22.022994,[205  34] ; [36 25],[191.99666667  47.00333333] ; [49.00333333 11.99666667],1
a5,1,2.5e-05,17.752578,[189  50] ; [32 29],[176.06333333  62.93666667] ; [44.93666667 16.06333333],1
r1,1,9.6e-05,15.206634,[199  38] ; [36 23],[188.15878378  48.84121622] ; [46.84121622 12.15878378],1
d2,1,0.00041,12.487024,[119 120] ; [15 46],[106.75333333 132.24666667] ; [27.24666667 33.75333333],1
a6,1,0.00127,10.386212,[173  66] ; [31 30],[162.52  76.48] ; [41.48 19.52],0
b3,1,0.002761,8.958987,[50 96] ; [ 4 36],[ 42.38709677 103.61290323] ; [11.61290323 28.38709677],0
b2,1,0.002761,8.958987,[50 96] ; [ 4 36],[ 42.38709677 103.61290323] ; [11.61290323 28.38709677],0
v2,1,0.003241,8.6667,[143  85] ; [24 34],[133.13286713  94.86713287] ; [33.86713287 24.13286713],0
a2,1,0.005016,7.873548,[ 59 180] ; [ 5 56],[ 50.98666667 188.01333333] ; [13.01333333 47.98666667],0
u1,1,0.008138,7.002839,[ 39 200] ; [ 2 59],[ 32.66333333 206.33666667] ; [ 8.33666667 52.66333333],0
a4,1,0.01302,6.166356,[104 134] ; [16 45],[ 95.51839465 142.48160535] ; [24.48160535 36.51839465],0
s4,1,0.014685,5.953865,[ 29 209] ; [15 46],[ 35.02341137 202.97658863] ; [ 8.97658863 52.02341137],0
p10,1,0.020684,5.353193,[202  37] ; [43 17],[195.8361204  43.1638796] ; [49.1638796 10.8361204],0
b4,1,0.022866,5.178646,[133 106] ; [24 37],[125.07666667 113.92333333] ; [31.92333333 29.07666667],0
a8,1,0.029083,4.762665,[ 41 177] ; [ 4 54],[ 35.54347826 182.45652174] ; [ 9.45652174 48.54347826],0
v3,1,0.029524,4.736798,[ 99 130] ; [17 44],[ 91.6 137.4] ; [24.4 36.6],0
r2,1,0.030162,4.700021,[219  15] ; [51  9],[214.89795918  19.10204082] ; [55.10204082  4.89795918],0
p2,1,0.040071,4.214874,[214  24] ; [49 12],[209.34448161  28.65551839] ; [53.65551839  7.34448161],0
v1,1,0.068694,3.313951,[123 109] ; [23 35],[116.8 115.2] ; [29.2 28.8],0
p9,1,0.071875,3.239664,[201  36] ; [45 15],[196.3030303  40.6969697] ; [49.6969697 10.3030303],0
s5,1,0.079384,3.07746,[ 78 159] ; [13 48],[ 72.37248322 164.62751678] ; [18.62751678 42.37248322],0
r3,1,0.081064,3.043439,[228  10] ; [55  6],[225.26421405  12.73578595] ; [57.73578595  3.26421405],0
n6,1,0.126434,2.33575,[197  38] ; [46 15],[192.9222973  42.0777027] ; [50.0777027 10.9222973],0
p11,1,0.126503,2.334903,[197  42] ; [45 16],[192.79333333  46.20666667] ; [49.20666667 11.79333333],0
r4,1,0.131466,2.275111,[216  23] ; [51 10],[212.71  26.29] ; [54.29  6.71],0
s2,1,0.146234,2.111104,[114 123] ; [23 38],[108.95637584 128.04362416] ; [28.04362416 32.95637584],0
a7,1,0.152223,2.049834,[175  64] ; [39 22],[170.48666667  68.51333333] ; [43.51333333 17.48666667],0
p5,1,0.177362,1.819595,[ 20 217] ; [ 2 58],[ 17.55555556 219.44444444] ; [ 4.44444444 55.55555556],0
b1,1,0.188099,1.732442,[ 84 155] ; [27 34],[ 88.43 150.57] ; [22.57 38.43],0
s1,1,0.219092,1.510311,[  5 231] ; [ 3 57],[  6.37837838 229.62162162] ; [ 1.62162162 58.37837838],0
n3,1,0.227084,1.459035,[40 10] ; [14  1],[41.53846154  8.46153846] ; [12.46153846  2.53846154],0
s7,1,0.233534,1.419208,[107 124] ; [21 35],[103.02439024 127.97560976] ; [24.97560976 31.02439024],0
u2,1,0.242856,1.363936,[28 21] ; [15 19],[25.38554217 23.61445783] ; [17.61445783 16.38554217],0
n4,1,0.31125,1.025365,[178  60] ; [41 19],[174.90604027  63.09395973] ; [44.09395973 15.90604027],0
b5,1,0.325918,0.96505,[142  97] ; [32 29],[138.62 100.38] ; [35.38 25.62],0
n1,1,0.334954,0.929649,[14 34] ; [6 8],[15.48387097 32.51612903] ; [4.51612903 9.48387097],0
p12,1,0.345221,0.890945,[ 10 229] ; [ 1 60],[  8.76333333 230.23666667] ; [ 2.23666667 58.76333333],0
v4,1,0.428617,0.626568,[226  10] ; [56  4],[224.83783784  11.16216216] ; [57.16216216  2.83783784],0
s6,1,0.468358,0.525847,[152  84] ; [35 24],[149.6  86.4] ; [37.4 21.6],0
s3,1,0.497495,0.460276,[129 105] ; [36 24],[131.32653061 102.67346939] ; [33.67346939 26.32653061],0
p3,1,0.506738,0.440797,[125 114] ; [29 32],[122.68666667 116.31333333] ; [31.31333333 29.68666667],0
u3,1,0.535049,0.384793,[26 25] ; [15 19],[24.6 26.4] ; [16.4 17.6],0
