Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a5,1,0.008902,6.842396,[18 10] ; [ 9 21],[13.03448276 14.96551724] ; [13.96551724 16.03448276],0
n6,1,0.358621,0.842716,[14 14] ; [18 11],[15.71929825 12.28070175] ; [16.28070175 12.71929825],0
u2,1,0.36249,0.829248,[7 5] ; [ 7 10],[5.79310345 6.20689655] ; [8.20689655 8.79310345],0
v4,1,0.397393,0.7162,[18 10] ; [16 14],[16.4137931 11.5862069] ; [17.5862069 12.4137931],0
n1,1,0.399557,0.709658,[3 7] ; [ 2 11],[2.17391304 7.82608696] ; [ 2.82608696 10.17391304],0
b5,1,0.412279,0.672218,[17 11] ; [15 15],[15.44827586 12.55172414] ; [16.55172414 13.44827586],0
p9,1,0.422382,0.643678,[16 12] ; [13 15],[14.5 13.5] ; [14.5 13.5],0
n5,1,0.455083,0.557961,[16 12] ; [20 10],[17.37931034 10.62068966] ; [18.62068966 11.37931034],0
n2,1,0.509903,0.434266,[6 4] ; [6 7],[5.2173913 4.7826087] ; [6.7826087 6.2173913],0
s7,1,0.515095,0.423704,[ 3 22] ; [ 5 22],[ 3.84615385 21.15384615] ; [ 4.15384615 22.84615385],0
p5,1,0.546558,0.36352,[ 3 24] ; [ 5 25],[ 3.78947368 23.21052632] ; [ 4.21052632 25.78947368],0
p3,1,0.582778,0.301765,[ 9 18] ; [ 8 22],[ 8.05263158 18.94736842] ; [ 8.94736842 21.05263158],0
s3,1,0.589251,0.291516,[ 6 22] ; [ 8 21],[ 6.87719298 21.12280702] ; [ 7.12280702 21.87719298],0
b4,1,0.611014,0.258702,[14 14] ; [17 13],[14.96551724 13.03448276] ; [16.03448276 13.96551724],0
p2,1,0.621295,0.244052,[15 13] ; [18 12],[15.93103448 12.06896552] ; [17.06896552 12.93103448],0
b1,1,0.637398,0.222161,[17 11] ; [20 10],[17.86206897 10.13793103] ; [19.13793103 10.86206897],0
r4,1,0.648178,0.208205,[ 7 21] ; [ 6 24],[ 6.27586207 21.72413793] ; [ 6.72413793 23.27586207],0
b2,1,0.677392,0.173077,[ 5 11] ; [ 5 15],[ 4.44444444 11.55555556] ; [ 5.55555556 14.44444444],0
b3,1,0.677392,0.173077,[ 5 11] ; [ 5 15],[ 4.44444444 11.55555556] ; [ 5.55555556 14.44444444],0
v1,1,0.69527,0.153439,[ 8 20] ; [10 20],[ 8.68965517 19.31034483] ; [ 9.31034483 20.68965517],0
v3,1,0.759636,0.093611,[ 3 25] ; [ 4 26],[ 3.37931034 24.62068966] ; [ 3.62068966 26.37931034],0
p7,1,0.812768,0.056101,[13 15] ; [13 17],[12.55172414 15.44827586] ; [13.44827586 16.55172414],0
p4,1,0.825271,0.048739,[12 16] ; [12 18],[11.5862069 16.4137931] ; [12.4137931 17.5862069],0
r1,1,0.87116,0.026304,[ 8 20] ; [ 8 22],[ 7.72413793 20.27586207] ; [ 8.27586207 21.72413793],0
s4,1,0.904533,0.014385,[ 5 23] ; [ 5 25],[ 4.82758621 23.17241379] ; [ 5.17241379 24.82758621],0
d2,1,0.904929,0.014265,[ 8 20] ; [ 9 21],[ 8.20689655 19.79310345] ; [ 8.79310345 21.20689655],0
s6,1,0.923099,0.009318,[ 9 19] ; [10 20],[ 9.17241379 18.82758621] ; [ 9.82758621 20.17241379],0
s1,1,0.942987,0.005115,[ 2 26] ; [ 2 28],[ 1.93103448 26.06896552] ; [ 2.06896552 27.93103448],0
