Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,35.275829,[33 16] ; [ 26 102],[16.33333333 32.66666667] ; [42.66666667 85.33333333],1
s2,1,0.0,25.924036,[32 17] ; [ 33 101],[17.40437158 31.59562842] ; [47.59562842 86.40437158],1
s6,1,4e-06,21.07521,[39 11] ; [54 81],[25.13513514 24.86486486] ; [67.86486486 67.13513514],1
s3,1,0.000579,11.843535,[33 16] ; [51 81],[22.74033149 26.25966851] ; [61.25966851 70.74033149],1
a8,1,0.000613,11.73568,[11 32] ; [  8 117],[ 4.86309524 38.13690476] ; [ 14.13690476 110.86309524],1
u3,1,0.001269,10.386637,[16  2] ; [24 29],[10.14084507  7.85915493] ; [29.85915493 23.14084507],0
p4,1,0.001357,10.263416,[29 21] ; [43 91],[19.56521739 30.43478261] ; [52.43478261 81.56521739],0
p9,1,0.001561,10.005574,[28 22] ; [40 91],[18.78453039 31.21546961] ; [49.21546961 81.78453039],0
p3,1,0.00591,7.5776,[24 26] ; [36 99],[16.21621622 33.78378378] ; [43.78378378 91.21621622],0
p6,1,0.007657,7.112016,[19 30] ; [ 26 107],[12.11538462 36.88461538] ; [ 32.88461538 100.11538462],0
p8,1,0.010764,6.503853,[23 27] ; [35 98],[15.84699454 34.15300546] ; [42.15300546 90.84699454],0
u2,1,0.011145,6.442105,[12  5] ; [18 33],[7.5 9.5] ; [22.5 28.5],0
n6,1,0.012477,6.241797,[39 10] ; [80 54],[31.86338798 17.13661202] ; [87.13661202 46.86338798],0
v3,1,0.020322,5.384001,[21 26] ; [34 95],[14.6875 32.3125] ; [40.3125 88.6875],0
p5,1,0.020903,5.334863,[ 5 45] ; [  3 132],[ 2.16216216 47.83783784] ; [  5.83783784 129.16216216],0
v2,1,0.022215,5.228835,[28 21] ; [50 81],[21.23333333 27.76666667] ; [56.76666667 74.23333333],0
v4,1,0.033203,4.535267,[48  2] ; [113  21],[43.75  6.25] ; [117.25  16.75],0
d5,1,0.03893,4.263899,[41  9] ; [89 45],[35.32608696 14.67391304] ; [94.67391304 39.32608696],0
v1,1,0.040183,4.210125,[25 24] ; [46 88],[19.01092896 29.98907104] ; [51.98907104 82.01092896],0
