Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,33.972397,[19 77] ; [36 17],[35.43624161 60.56375839] ; [19.56375839 33.43624161],1
s6,1,0.0,27.784637,[37 60] ; [44  9],[52.38 44.62] ; [28.62 24.38],1
s8,1,0.0,27.622475,[15 82] ; [30 23],[29.1 67.9] ; [15.9 37.1],1
s3,1,1e-06,25.14196,[32 63] ; [40 12],[46.53061224 48.46938776] ; [25.46938776 26.53061224],1
p9,1,0.00033,12.889884,[29 67] ; [31 20],[39.18367347 56.81632653] ; [20.81632653 30.18367347],1
s5,1,0.000376,12.649687,[11 83] ; [19 33],[19.31506849 74.68493151] ; [10.68493151 41.31506849],1
p5,1,0.001418,10.182546,[ 1 97] ; [ 7 46],[ 5.19205298 92.80794702] ; [ 2.80794702 50.19205298],0
n4,1,0.002653,9.032199,[55 43] ; [42 10],[63.37333333 34.62666667] ; [33.62666667 18.37333333],0
d4,1,0.002657,9.029011,[67 31] ; [47  5],[74.48 23.52] ; [39.52 12.48],0
u1,1,0.004294,8.154928,[10 88] ; [15 38],[16.22516556 81.77483444] ; [ 8.77483444 44.22516556],0
d3,1,0.006302,7.461735,[51 47] ; [39 13],[58.8 39.2] ; [31.2 20.8],0
a8,1,0.010845,6.490548,[ 9 82] ; [12 33],[14.05147059 76.94852941] ; [ 6.94852941 38.05147059],0
p4,1,0.015333,5.87782,[35 62] ; [30 23],[42.03333333 54.96666667] ; [22.96666667 30.03333333],0
d1,1,0.029557,4.734892,[41 57] ; [32 21],[47.37748344 50.62251656] ; [25.62251656 27.37748344],0
u2,1,0.030328,4.690598,[16 26] ; [10  4],[19.5 22.5] ; [6.5 7.5],0
p6,1,0.031359,4.633191,[21 75] ; [20 32],[26.59459459 69.40540541] ; [14.40540541 37.59459459],0
n5,1,0.031648,4.617455,[48 50] ; [35 17],[54.22666667 43.77333333] ; [28.77333333 23.22666667],0
b2,1,0.037185,4.341927,[15 45] ; [18 22],[19.8 40.2] ; [13.2 26.8],0
b3,1,0.037185,4.341927,[15 45] ; [18 22],[19.8 40.2] ; [13.2 26.8],0
v3,1,0.044752,4.027973,[24 71] ; [20 28],[29.23076923 65.76923077] ; [14.76923077 33.23076923],0
a5,1,0.046052,3.979694,[54 44] ; [38 15],[59.70860927 38.29139073] ; [32.29139073 20.70860927],0
n1,1,0.056803,3.628355,[12 21] ; [11  6],[15.18 17.82] ; [7.82 9.18],0
a4,1,0.062836,3.460891,[36 61] ; [28 25],[41.38666667 55.61333333] ; [22.61333333 30.38666667],0
a3,1,0.070478,3.271859,[55 42] ; [38 15],[60.14 36.86] ; [32.86 20.14],0
u3,1,0.070714,3.266364,[23 20] ; [12  3],[25.94827586 17.05172414] ; [9.05172414 5.94827586],0
v2,1,0.073296,3.207616,[37 59] ; [28 24],[42.16216216 53.83783784] ; [22.83783784 29.16216216],0
n3,1,0.079091,3.083482,[27  6] ; [10  7],[24.42  8.58] ; [12.58  4.42],0
s4,1,0.082535,3.014265,[10 86] ; [11 42],[13.53020134 82.46979866] ; [ 7.46979866 45.53020134],0
p1,1,0.091197,2.853114,[ 4 93] ; [ 6 47],[ 6.46666667 90.53333333] ; [ 3.53333333 49.46666667],0
u4,1,0.098276,2.733303,[ 2 96] ; [ 4 49],[ 3.89403974 94.10596026] ; [ 2.10596026 50.89403974],0
n6,1,0.108985,2.568885,[65 33] ; [41 11],[69.25333333 28.74666667] ; [36.74666667 15.25333333],0
v1,1,0.110775,2.543133,[35 63] ; [26 27],[39.58940397 58.41059603] ; [21.41059603 31.58940397],0
d5,1,0.133577,2.250428,[68 30] ; [42 10],[71.86666667 26.13333333] ; [38.13333333 13.86666667],0
b4,1,0.159586,1.978145,[59 39] ; [38 15],[62.95364238 35.04635762] ; [34.04635762 18.95364238],0
d2,1,0.169899,1.88383,[45 53] ; [30 22],[49. 49.] ; [26. 26.],0
p8,1,0.208474,1.581995,[31 66] ; [22 30],[34.5033557 62.4966443] ; [18.4966443 33.5033557],0
s1,1,0.221987,1.491481,[ 3 93] ; [ 4 49],[ 4.51006711 91.48993289] ; [ 2.48993289 50.51006711],0
p11,1,0.231895,1.429198,[58 40] ; [26 27],[54.51655629 43.48344371] ; [29.48344371 23.51655629],0
a1,1,0.235461,1.407563,[ 2 96] ; [ 3 50],[ 3.24503311 94.75496689] ; [ 1.75496689 51.24503311],0
a2,1,0.318612,0.994637,[19 79] ; [14 39],[21.41721854 76.58278146] ; [11.58278146 41.41721854],0
a7,1,0.355619,0.853307,[63 35] ; [38 15],[65.54966887 32.45033113] ; [35.45033113 17.54966887],0
p2,1,0.355619,0.853307,[63 35] ; [38 15],[65.54966887 32.45033113] ; [35.45033113 17.54966887],0
p3,1,0.391756,0.733483,[32 66] ; [21 32],[34.39735099 63.60264901] ; [18.60264901 34.39735099],0
v4,1,0.403909,0.696659,[91  7] ; [51  2],[92.1589404  5.8410596] ; [49.8410596  3.1589404],0
r1,1,0.490459,0.475519,[80 17] ; [46  7],[81.48 15.52] ; [44.52  8.48],0
n2,1,0.649542,0.206478,[26  8] ; [12  5],[25.33333333  8.66666667] ; [12.66666667  4.33333333],0
p12,1,0.656703,0.197553,[ 1 97] ; [ 1 52],[ 1.29801325 96.70198675] ; [ 0.70198675 52.29801325],0
r3,1,0.66798,0.183974,[95  3] ; [52  1],[95.40397351  2.59602649] ; [51.59602649  1.40397351],0
b1,1,0.85929,0.031428,[44 54] ; [23 30],[43.48344371 54.51655629] ; [23.51655629 29.48344371],0
p7,1,0.909583,0.012897,[49 49] ; [25 26],[48.67114094 49.32885906] ; [25.32885906 25.67114094],0
a6,1,0.970024,0.001412,[60 38] ; [32 20],[60.10666667 37.89333333] ; [31.89333333 20.10666667],0
b5,1,0.986843,0.000272,[63 35] ; [34 19],[62.95364238 35.04635762] ; [34.04635762 18.95364238],0
