Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,33.159423,[142  29] ; [135 106],[114.9684466  56.0315534] ; [162.0315534  78.9684466],1
n3,1,0.349082,0.876793,[23  7] ; [40  7],[24.54545455  5.45454545] ; [38.45454545  8.54545455],0
a4,1,0.432469,0.616182,[83 88] ; [108 134],[79.08232446 91.91767554] ; [111.91767554 130.08232446],0
d2,1,0.47562,0.50889,[93 78] ; [123 119],[89.43341404 81.56658596] ; [126.56658596 115.43341404],0
p11,1,0.478777,0.501648,[142  29] ; [208  35],[144.56521739  26.43478261] ; [205.43478261  37.56521739],0
a6,1,0.505368,0.443646,[118  52] ; [176  67],[121.01694915  48.98305085] ; [172.98305085  70.01694915],0
a7,1,0.633031,0.227973,[132  38] ; [183  59],[129.97572816  40.02427184] ; [185.02427184  56.97572816],0
u3,1,0.635423,0.224778,[23 17] ; [30 27],[21.8556701 18.1443299] ; [31.1443299 25.8556701],0
a5,1,0.68688,0.162484,[133  38] ; [193  50],[134.65217391  36.34782609] ; [191.34782609  51.65217391],0
d1,1,0.723162,0.125483,[109  62] ; [159  84],[110.69565217  60.30434783] ; [157.30434783  85.69565217],0
v3,1,0.729928,0.119178,[97 70] ; [133 103],[95.3101737 71.6898263] ; [134.6898263 101.3101737],0
r2,1,0.75651,0.096141,[161   9] ; [227  11],[161.66666667   8.33333333] ; [226.33333333  11.66666667],0
d5,1,0.857144,0.032404,[146  25] ; [209  34],[146.63043478  24.36956522] ; [208.36956522  34.63043478],0
a8,1,0.858897,0.031605,[ 23 129] ; [ 34 181],[ 23.60762943 128.39237057] ; [ 33.39237057 181.60762943],0
d3,1,0.889952,0.019145,[127  44] ; [179  64],[126.39130435  44.60869565] ; [179.60869565  63.39130435],0
a3,1,0.902832,0.014905,[131  39] ; [186  57],[130.4842615  39.5157385] ; [186.5157385  56.4842615],0
r4,1,0.987389,0.00025,[157  14] ; [223  20],[156.95652174  14.04347826] ; [223.04347826  19.95652174],0
d4,1,0.996667,1.7e-05,[147  24] ; [208  34],[146.98547215  24.01452785] ; [208.01452785  33.98547215],0
