Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,165.706023,[185  74] ; [ 89 327],[105.13481481 153.86518519] ; [168.86518519 247.13481481],1
s2,1,0.0,115.976862,[183  86] ; [117 320],[114.30594901 154.69405099] ; [185.69405099 251.30594901],1
s6,1,0.0,107.029329,[219  49] ; [183 253],[153.03409091 114.96590909] ; [248.96590909 187.03409091],1
s3,1,0.0,73.482567,[187  80] ; [158 273],[131.96991404 135.03008596] ; [213.03008596 217.96991404],1
s5,1,0.0,33.259794,[ 94 166] ; [ 73 361],[ 62.5648415 197.4351585] ; [104.4351585 329.5648415],1
p9,1,0.0,30.35737,[241  28] ; [310 120],[212.04434907  56.95565093] ; [338.95565093  91.04434907],1
p10,1,0.0,29.917162,[231  37] ; [294 140],[200.42735043  67.57264957] ; [324.57264957 109.42735043],1
p6,1,0.0,26.381776,[111 159] ; [ 98 331],[ 80.72961373 189.27038627] ; [128.27038627 300.72961373],1
v3,1,2e-06,23.038051,[126 133] ; [129 296],[ 96.55701754 162.44298246] ; [158.44298246 266.55701754],1
p3,1,2e-06,22.824282,[147 125] ; [156 280],[116.40677966 155.59322034] ; [186.59322034 249.40677966],1
a5,1,5e-06,20.845092,[219  53] ; [283 156],[192.04500703  79.95499297] ; [309.95499297 129.04500703],1
r4,1,6e-06,20.410554,[252  20] ; [352  87],[231.06610408  40.93389592] ; [372.93389592  66.06610408],1
a3,1,1e-05,19.5285,[213  58] ; [273 162],[186.55240793  84.44759207] ; [299.44759207 135.55240793],1
p4,1,1.7e-05,18.470265,[169 102] ; [199 236],[141.25779037 129.74220963] ; [226.74220963 208.25779037],1
d2,1,1.8e-05,18.421742,[156 116] ; [177 257],[128.29461756 143.70538244] ; [204.70538244 229.29461756],1
n6,1,2.5e-05,17.77229,[235  34] ; [323 113],[212.9106383  56.0893617] ; [345.0893617  90.9106383],1
v1,1,3.5e-05,17.110067,[158 103] ; [191 240],[131.63150289 129.36849711] ; [217.36849711 213.63150289],1
