Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.001855,9.687821,[16  5] ; [1 7],[12.31034483  8.68965517] ; [4.68965517 3.31034483],0
s6,1,0.00792,7.051583,[13  6] ; [1 7],[9.85185185 9.14814815] ; [4.14814815 3.85185185],0
p11,1,0.00908,6.806944,[14  7] ; [1 7],[10.86206897 10.13793103] ; [4.13793103 3.86206897],0
p9,1,0.011108,6.447932,[16  5] ; [2 6],[13.03448276  7.96551724] ; [4.96551724 3.03448276],0
n6,1,0.011108,6.447932,[16  5] ; [2 6],[13.03448276  7.96551724] ; [4.96551724 3.03448276],0
s1,1,0.022306,5.221726,[ 1 20] ; [3 5],[ 2.89655172 18.10344828] ; [1.10344828 6.89655172],0
r2,1,0.029604,4.732164,[16  4] ; [3 5],[13.57142857  6.42857143] ; [5.42857143 2.57142857],0
p2,1,0.043742,4.066506,[14  7] ; [2 6],[11.5862069  9.4137931] ; [4.4137931 3.5862069],0
d5,1,0.050088,3.838503,[16  5] ; [3 5],[13.75862069  7.24137931] ; [5.24137931 2.75862069],0
n2,1,0.098943,2.7225,[4 1] ; [1 3],[2.77777778 2.22222222] ; [2.22222222 1.77777778],0
p1,1,0.109716,2.558303,[ 1 20] ; [2 6],[ 2.17241379 18.82758621] ; [0.82758621 7.17241379],0
b3,1,0.163187,1.944444,[7 7] ; [1 5],[5.6 8.4] ; [2.4 3.6],0
b2,1,0.163187,1.944444,[7 7] ; [1 5],[5.6 8.4] ; [2.4 3.6],0
s5,1,0.205924,1.599853,[ 7 12] ; [1 7],[ 5.62962963 13.37037037] ; [2.37037037 5.62962963],0
b1,1,0.268994,1.221872,[11 10] ; [6 2],[12.31034483  8.68965517] ; [4.68965517 3.31034483],0
b4,1,0.277877,1.177444,[15  6] ; [4 4],[13.75862069  7.24137931] ; [5.24137931 2.75862069],0
a4,1,0.277877,1.177444,[ 6 15] ; [4 4],[ 7.24137931 13.75862069] ; [2.75862069 5.24137931],0
s7,1,0.29203,1.11024,[ 8 12] ; [1 5],[ 6.92307692 13.07692308] ; [2.07692308 3.92307692],0
d4,1,0.299328,1.077188,[17  4] ; [5 3],[15.93103448  5.06896552] ; [6.06896552 1.93103448],0
v3,1,0.333998,0.933333,[ 6 14] ; [1 7],[ 5. 15.] ; [2. 6.],0
a6,1,0.344085,0.895153,[12  9] ; [3 5],[10.86206897 10.13793103] ; [4.13793103 3.86206897],0
s2,1,0.344085,0.895153,[12  9] ; [3 5],[10.86206897 10.13793103] ; [4.13793103 3.86206897],0
d1,1,0.344085,0.895153,[12  9] ; [3 5],[10.86206897 10.13793103] ; [4.13793103 3.86206897],0
v1,1,0.366018,0.817138,[ 6 15] ; [1 7],[ 5.06896552 15.93103448] ; [1.93103448 6.06896552],0
n3,1,0.465209,0.533333,[3 1] ; [2 2],[2.5 1.5] ; [2.5 1.5],0
a7,1,0.473521,0.513747,[11 10] ; [3 5],[10.13793103 10.86206897] ; [3.86206897 4.13793103],0
s4,1,0.4948,0.466071,[ 3 18] ; [2 6],[ 3.62068966 17.37931034] ; [1.37931034 6.62068966],0
n4,1,0.507256,0.439724,[13  8] ; [6 2],[13.75862069  7.24137931] ; [5.24137931 2.75862069],0
d2,1,0.560714,0.338469,[13  8] ; [4 4],[12.31034483  8.68965517] ; [4.68965517 3.31034483],0
a8,1,0.594853,0.282828,[ 5 16] ; [1 6],[ 4.5 16.5] ; [1.5 5.5],0
d3,1,0.624321,0.239841,[11 10] ; [5 3],[11.5862069  9.4137931] ; [4.4137931 3.5862069],0
b5,1,0.729571,0.119505,[12  9] ; [4 4],[11.5862069  9.4137931] ; [4.4137931 3.5862069],0
a5,1,0.793475,0.06854,[12  9] ; [5 3],[12.31034483  8.68965517] ; [4.68965517 3.31034483],0
p4,1,0.793475,0.06854,[ 9 12] ; [3 5],[ 8.68965517 12.31034483] ; [3.31034483 4.68965517],0
n5,1,0.832894,0.044518,[14  7] ; [5 3],[13.75862069  7.24137931] ; [5.24137931 2.75862069],0
a3,1,0.847486,0.03699,[15  6] ; [6 2],[15.20689655  5.79310345] ; [5.79310345 2.20689655],0
n1,1,0.857714,0.032143,[4 1] ; [3 1],[3.88888889 1.11111111] ; [3.11111111 0.88888889],0
p3,1,0.908697,0.013152,[10 11] ; [4 4],[10.13793103 10.86206897] ; [3.86206897 4.13793103],0
p7,1,0.908697,0.013152,[11 10] ; [4 4],[10.86206897 10.13793103] ; [4.13793103 3.86206897],0
r1,1,0.908697,0.013152,[10 11] ; [4 4],[10.13793103 10.86206897] ; [3.86206897 4.13793103],0
