Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,57.695461,[151  18] ; [42 49],[125.45  43.55] ; [67.55 23.45],1
a5,1,3e-06,22.096357,[98 71] ; [25 66],[79.95 89.05] ; [43.05 47.95],1
r3,1,7e-06,20.235754,[154  13] ; [64 26],[141.65758755  25.34241245] ; [76.34241245 13.65758755],1
s6,1,1.3e-05,18.971627,[106  60] ; [31 57],[89.53543307 76.46456693] ; [47.46456693 40.53543307],1
r2,1,1.5e-05,18.711977,[153  14] ; [64 26],[141.0077821  25.9922179] ; [75.9922179 14.0077821],1
s8,1,0.000491,12.149923,[ 58 110] ; [13 78],[ 46.05405405 121.94594595] ; [24.94594595 66.05405405],1
v2,1,0.000863,11.101563,[73 85] ; [22 67],[60.76923077 97.23076923] ; [34.23076923 54.76923077],1
v1,1,0.002024,9.527523,[80 85] ; [25 63],[68.47826087 96.52173913] ; [36.52173913 51.47826087],0
a7,1,0.002804,8.931056,[113  56] ; [43 47],[101.79150579  67.20849421] ; [54.20849421 35.79150579],0
u3,1,0.003459,8.548261,[40 29] ; [17 37],[31.97560976 37.02439024] ; [25.02439024 28.97560976],0
s3,1,0.005707,7.640719,[88 76] ; [32 58],[77.48031496 86.51968504] ; [42.51968504 47.48031496],0
a3,1,0.007124,7.241313,[98 69] ; [37 53],[87.72373541 79.27626459] ; [47.27626459 42.72373541],0
a1,1,0.007935,7.048094,[  4 165] ; [ 9 82],[  8.45 160.55] ; [ 4.55 86.45],0
d4,1,0.008131,7.004498,[105  64] ; [41 50],[94.9 74.1] ; [51.1 39.9],0
a6,1,0.011887,6.327708,[100  69] ; [39 52],[90.35 78.65] ; [48.65 42.35],0
s7,1,0.012175,6.285194,[61 98] ; [20 68],[ 52.1417004 106.8582996] ; [28.8582996 59.1417004],0
d3,1,0.014001,6.038049,[80 89] ; [28 61],[70.74418605 98.25581395] ; [37.25581395 51.74418605],0
v4,1,0.017769,5.618811,[150  16] ; [71 18],[143.86666667  22.13333333] ; [77.13333333 11.86666667],0
p7,1,0.030688,4.670313,[82 80] ; [32 56],[73.872 88.128] ; [40.128 47.872],0
p2,1,0.045917,3.984626,[127  42] ; [57 33],[120.06177606  48.93822394] ; [63.93822394 26.06177606],0
n4,1,0.05325,3.736049,[111  57] ; [49 42],[103.78378378  64.21621622] ; [56.21621622 34.78378378],0
d5,1,0.061172,3.50533,[92 77] ; [38 52],[84.82625483 84.17374517] ; [45.17374517 44.82625483],0
n6,1,0.064489,3.417997,[124  42] ; [58 33],[117.55642023  48.44357977] ; [64.44357977 26.55642023],0
s2,1,0.087701,2.916083,[69 97] ; [28 63],[ 62.6536965 103.3463035] ; [34.3463035 56.6536965],0
p11,1,0.088445,2.902446,[118  51] ; [54 37],[111.8  57.2] ; [60.2 30.8],0
a2,1,0.094808,2.790775,[ 12 157] ; [ 2 89],[  9.1 159.9] ; [ 4.9 86.1],0
p10,1,0.130241,2.289626,[116  48] ; [54 34],[110.63492063  53.36507937] ; [59.36507937 28.63492063],0
a8,1,0.163401,1.942466,[ 27 131] ; [ 9 77],[ 23.31147541 134.68852459] ; [12.68852459 73.31147541],0
a4,1,0.166141,1.917422,[ 44 123] ; [17 74],[ 39.48449612 127.51550388] ; [21.51550388 69.48449612],0
s1,1,0.19116,1.708657,[ 12 152] ; [ 3 88],[  9.64705882 154.35294118] ; [ 5.35294118 85.64705882],0
b1,1,0.214798,1.53879,[ 61 108] ; [40 51],[ 65.65 103.35] ; [35.35 55.65],0
s5,1,0.246022,1.345752,[ 41 121] ; [17 73],[ 37.28571429 124.71428571] ; [20.71428571 69.28571429],0
n2,1,0.247775,1.335807,[45 10] ; [25 10],[42.77777778 12.22222222] ; [27.22222222  7.77777778],0
v3,1,0.266525,1.234547,[ 45 119] ; [19 71],[ 41.32283465 122.67716535] ; [22.67716535 67.32283465],0
d2,1,0.301878,1.065879,[ 25 144] ; [18 73],[ 27.95 141.05] ; [15.05 75.95],0
s4,1,0.344809,0.892471,[ 27 140] ; [19 72],[ 29.7751938 137.2248062] ; [16.2248062 74.7751938],0
b3,1,0.374882,0.787418,[25 64] ; [17 31],[27.28467153 61.71532847] ; [14.71532847 33.28467153],0
b2,1,0.374882,0.787418,[25 64] ; [17 31],[27.28467153 61.71532847] ; [14.71532847 33.28467153],0
u2,1,0.394717,0.724362,[36 33] ; [24 30],[33.65853659 35.34146341] ; [26.34146341 27.65853659],0
u1,1,0.413376,0.66907,[  7 162] ; [ 2 89],[  5.85 163.15] ; [ 3.15 87.85],0
p4,1,0.463263,0.537999,[ 51 115] ; [24 67],[ 48.44357977 117.55642023] ; [26.55642023 64.44357977],0
p6,1,0.597836,0.278272,[ 36 130] ; [17 73],[ 34.3671875 131.6328125] ; [18.6328125 71.3671875],0
p5,1,0.607125,0.264383,[  7 160] ; [ 5 84],[  7.828125 159.171875] ; [ 4.171875 84.828125],0
n5,1,0.612924,0.255939,[111  55] ; [58 33],[109.15953307  56.84046693] ; [59.84046693 31.15953307],0
b5,1,0.682148,0.167718,[101  68] ; [52 39],[99.45 69.55] ; [53.55 37.45],0
p12,1,0.743468,0.107102,[  6 160] ; [ 4 86],[  6.484375 159.515625] ; [ 3.515625 86.484375],0
p1,1,0.744122,0.106537,[ 11 156] ; [ 5 85],[ 10.39688716 156.60311284] ; [ 5.60311284 84.39688716],0
p8,1,0.770395,0.085181,[ 58 107] ; [30 60],[ 56.94117647 108.05882353] ; [31.05882353 58.94117647],0
n1,1,0.815121,0.054674,[22 32] ; [13 21],[21.47727273 32.52272727] ; [13.52272727 20.47727273],0
b4,1,0.875291,0.024631,[93 76] ; [51 40],[93.6 75.4] ; [50.4 40.6],0
p9,1,0.885691,0.020667,[119  46] ; [62 25],[118.51190476  46.48809524] ; [62.48809524 24.51190476],0
n3,1,0.949156,0.004066,[36 17] ; [24 11],[36.13636364 16.86363636] ; [23.86363636 11.13636364],0
