Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,110.549886,[596  28] ; [10 14],[583.55555556  40.44444444] ; [22.44444444  1.55555556],1
r1,1,0.0,31.78863,[528  92] ; [10 14],[517.95031056 102.04968944] ; [20.04968944  3.95031056],1
r3,1,2e-05,18.231176,[601  21] ; [19  5],[596.96594427  25.03405573] ; [23.03405573  0.96594427],1
n4,1,0.000115,14.870405,[475 147] ; [10 14],[466.98142415 155.01857585] ; [18.01857585  5.98142415],1
s3,1,0.00265,9.033777,[344 269] ; [ 6 18],[336.81318681 276.18681319] ; [13.18681319 10.81318681],0
a3,1,0.005982,7.555754,[446 175] ; [11 13],[439.99534884 181.00465116] ; [17.00465116  6.99534884],0
a5,1,0.006097,7.521429,[468 156] ; [12 12],[462.22222222 161.77777778] ; [17.77777778  6.22222222],0
a2,1,0.006773,7.332313,[185 439] ; [ 1 23],[179.11111111 444.88888889] ; [ 6.88888889 17.11111111],0
d2,1,0.007131,7.239745,[303 318] ; [ 5 19],[296.53953488 324.46046512] ; [11.46046512 12.53953488],0
s2,1,0.008943,6.834252,[322 295] ; [ 6 18],[315.71918877 301.28081123] ; [12.28081123 11.71918877],0
d1,1,0.01102,6.462053,[394 230] ; [ 9 15],[388.07407407 235.92592593] ; [14.92592593  9.07407407],0
n6,1,0.015174,5.896154,[528  93] ; [16  8],[523.75813953  97.24186047] ; [20.24186047  3.75813953],0
u1,1,0.033288,4.530898,[140 484] ; [ 1 23],[135.77777778 488.22222222] ; [ 5.22222222 18.77777778],0
n5,1,0.033907,4.499403,[458 163] ; [13 11],[453.4744186 167.5255814] ; [17.5255814  6.4744186],0
a1,1,0.044625,4.032772,[ 25 599] ; [ 3 21],[ 26.96296296 597.03703704] ; [ 1.03703704 22.96296296],0
s7,1,0.053251,3.736022,[286 307] ; [ 6 16],[281.55447154 311.44552846] ; [10.44552846 11.55447154],0
p9,1,0.053801,3.718853,[521  90] ; [17  7],[517.66614173  93.33385827] ; [20.33385827  3.66614173],0
v3,1,0.055042,3.680827,[241 356] ; [ 5 19],[236.49275362 360.50724638] ; [ 9.50724638 14.49275362],0
s8,1,0.084491,2.976318,[264 354] ; [ 6 18],[259.90654206 358.09345794] ; [10.09345794 13.90654206],0
v1,1,0.100682,2.694704,[331 276] ; [ 9 15],[327.0681458 279.9318542] ; [12.9318542 11.0681458],0
b1,1,0.121443,2.398612,[216 408] ; [12 12],[219.55555556 404.44444444] ; [ 8.44444444 15.55555556],0
a4,1,0.121533,2.397459,[281 341] ; [ 7 17],[277.3003096 344.6996904] ; [10.6996904 13.3003096],0
p10,1,0.132861,2.258754,[509 106] ; [17  7],[506.24413146 108.75586854] ; [19.75586854  4.24413146],0
p3,1,0.143288,2.142291,[312 308] ; [ 8 15],[308.55365474 311.44634526] ; [11.44634526 11.55365474],0
s6,1,0.154996,2.022383,[417 196] ; [13 11],[413.79905808 199.20094192] ; [16.20094192  7.79905808],0
u2,1,0.174203,1.846399,[101  74] ; [10  3],[103.32446809  71.67553191] ; [7.67553191 5.32446809],0
b4,1,0.177771,1.816159,[372 252] ; [11 13],[368.81481481 255.18518519] ; [14.18518519  9.81481481],0
