Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,98.132736,[334  66] ; [145 155],[273.71428571 126.28571429] ; [205.28571429  94.71428571],1
p4,1,0.0,48.841272,[303 102] ; [150 154],[258.76586742 146.23413258] ; [194.23413258 109.76586742],1
p3,1,0.0,42.064487,[258 147] ; [119 185],[215.35260931 189.64739069] ; [161.64739069 142.35260931],1
p6,1,0.0,34.010419,[196 205] ; [ 82 220],[158.57467994 242.42532006] ; [119.42532006 182.57467994],1
p5,1,0.0,25.705476,[ 69 337] ; [ 14 289],[ 47.52891396 358.47108604] ; [ 35.47108604 267.52891396],1
p11,1,5e-06,20.986836,[352  54] ; [222  82],[328.23098592  77.76901408] ; [245.76901408  58.23098592],1
p10,1,9.4e-05,15.262815,[359  46] ; [234  67],[340.17705382  64.82294618] ; [252.82294618  48.17705382],1
n5,1,0.000138,14.534244,[328  76] ; [207  94],[306.58156028  97.41843972] ; [228.41843972  72.58156028],1
s8,1,0.000181,14.014821,[205 197] ; [112 192],[180.50141643 221.49858357] ; [136.49858357 167.50141643],1
p1,1,0.00072,11.436017,[ 50 354] ; [ 15 288],[ 37.14285714 366.85714286] ; [ 27.85714286 275.14285714],1
n6,1,0.001462,10.126078,[360  43] ; [245  58],[345.3470255  57.6529745] ; [259.6529745  43.3470255],0
r4,1,0.002296,9.296159,[391  15] ; [276  28],[381.41126761  24.58873239] ; [285.58873239  18.41126761],0
v3,1,0.004,8.283959,[175 220] ; [ 98 195],[156.7369186 238.2630814] ; [116.2630814 176.7369186],0
v1,1,0.005009,7.876081,[241 157] ; [146 147],[222.90303907 175.09696093] ; [164.09696093 128.90303907],0
s7,1,0.005074,7.852744,[213 174] ; [129 163],[194.92488954 192.07511046] ; [147.07511046 144.92488954],0
p9,1,0.006369,7.442893,[363  40] ; [251  51],[350.98156028  52.01843972] ; [263.01843972  38.98156028],0
r1,1,0.007323,7.192104,[349  55] ; [237  64],[335.8070922  68.1929078] ; [250.1929078  50.8070922],0
d1,1,0.008163,6.997324,[259 147] ; [164 140],[241.88450704 164.11549296] ; [181.11549296 122.88450704],0
s5,1,0.009231,6.777586,[152 237] ; [ 87 208],[135.92251462 253.07748538] ; [103.07748538 191.92251462],0
n4,1,0.018749,5.524739,[329  76] ; [223  79],[316.20933522  88.79066478] ; [235.79066478  66.20933522],0
b5,1,0.020865,5.338045,[231 175] ; [199 105],[245.88732394 160.11267606] ; [184.11267606 119.88732394],0
p12,1,0.025396,4.996706,[ 38 365] ; [ 15 288],[ 30.25354108 372.74645892] ; [ 22.74645892 280.25354108],0
a5,1,0.041651,4.149336,[312  94] ; [213  91],[300.21126761 105.78873239] ; [224.78873239  79.21126761],0
s6,1,0.054636,3.693174,[278 113] ; [194 108],[266.30880231 124.69119769] ; [205.69119769  96.30880231],0
v4,1,0.064321,3.422315,[398   6] ; [291  11],[394.27195467   9.72804533] ; [294.72804533   7.27195467],0
a6,1,0.068991,3.306864,[270 135] ; [222  82],[281.04372355 123.95627645] ; [210.95627645  93.04372355],0
d4,1,0.07667,3.134116,[345  60] ; [242  60],[336.25884017  68.74115983] ; [250.74115983  51.25884017],0
a1,1,0.090548,2.864611,[ 21 385] ; [  8 296],[ 16.58309859 389.41690141] ; [ 12.41690141 291.58309859],0
u4,1,0.10236,2.668382,[ 11 395] ; [  3 301],[  8.0056338 397.9943662] ; [  5.9943662 298.0056338],0
d3,1,0.180429,1.794089,[297 109] ; [207  95],[289.01694915 116.98305085] ; [214.98305085  87.01694915],0
a2,1,0.221031,1.497667,[ 92 314] ; [ 81 223],[ 98.92676056 307.07323944] ; [ 74.07323944 229.92676056],0
n3,1,0.227447,1.456757,[44 19] ; [66 18],[47.14285714 15.85714286] ; [62.85714286 21.14285714],0
v2,1,0.268324,1.225296,[230 165] ; [156 133],[222.90935673 172.09064327] ; [163.09064327 125.90935673],0
n1,1,0.283917,1.148242,[27 36] ; [28 54],[23.89655172 39.10344828] ; [31.10344828 50.89655172],0
a7,1,0.332819,0.937899,[308  97] ; [220  82],[302.46110325 102.53889675] ; [225.53889675  76.46110325],0
a4,1,0.333226,0.93632,[175 230] ; [142 161],[181.33474576 223.66525424] ; [135.66525424 167.33474576],0
u3,1,0.350647,0.871113,[63 50] ; [53 32],[66.2020202 46.7979798] ; [49.7979798 35.2020202],0
s1,1,0.378492,0.775593,[  8 395] ; [  9 289],[  9.77318117 393.22681883] ; [  7.22681883 290.77318117],0
a8,1,0.400114,0.707985,[ 56 312] ; [ 35 237],[ 52.325 315.675] ; [ 38.675 233.325],0
u1,1,0.51271,0.428533,[ 71 335] ; [ 59 245],[ 74.33802817 331.66197183] ; [ 55.66197183 248.33802817],0
s4,1,0.519992,0.413909,[ 68 331] ; [ 46 256],[ 64.88730385 334.11269615] ; [ 49.11269615 252.88730385],0
b1,1,0.523787,0.40643,[151 255] ; [106 198],[146.96056338 259.03943662] ; [110.03943662 193.96056338],0
b4,1,0.579066,0.307747,[236 170] ; [183 121],[239.5971831 166.4028169] ; [179.4028169 124.5971831],0
d5,1,0.636095,0.223886,[337  68] ; [248  55],[334.63983051  70.36016949] ; [250.36016949  52.63983051],0
n2,1,0.640139,0.21856,[49 15] ; [60 22],[47.78082192 16.21917808] ; [61.21917808 20.78082192],0
d2,1,0.677598,0.172843,[200 206] ; [144 158],[197.26553672 208.73446328] ; [146.73446328 155.26553672],0
s2,1,0.706279,0.142022,[214 189] ; [155 145],[211.53200569 191.46799431] ; [157.46799431 142.53200569],0
s3,1,0.735575,0.114054,[239 162] ; [175 125],[236.82453638 164.17546362] ; [177.17546362 122.82453638],0
u2,1,0.849096,0.036204,[63 51] ; [47 36],[63.65482234 50.34517766] ; [46.34517766 36.65482234],0
a3,1,0.922835,0.009383,[292 112] ; [218  85],[291.42857143 112.57142857] ; [218.57142857  84.42857143],0
r3,1,0.951203,0.003745,[391  13] ; [293  10],[390.85714286  13.14285714] ; [293.14285714   9.85714286],0
b2,1,0.978975,0.000695,[ 93 151] ; [ 68 111],[ 92.86997636 151.13002364] ; [ 68.13002364 110.86997636],0
b3,1,0.978975,0.000695,[ 93 151] ; [ 68 111],[ 92.86997636 151.13002364] ; [ 68.13002364 110.86997636],0
