Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.018847,5.51567,[7 5] ; [32  4],[9.75 2.25] ; [29.25  6.75],0
a5,1,0.040174,4.210526,[7 5] ; [31  5],[9.5 2.5] ; [28.5  7.5],0
v3,1,0.043941,4.058824,[3 9] ; [20 14],[6. 6.] ; [17. 17.],0
d2,1,0.066517,3.366957,[3 9] ; [20 16],[5.75 6.25] ; [17.25 18.75],0
s1,1,0.085192,2.962963,[ 2 10] ; [ 1 35],[ 0.75 11.25] ; [ 2.25 33.75],0
a3,1,0.105645,2.618182,[6 6] ; [27  9],[8.25 3.75] ; [24.75 11.25],0
s5,1,0.116806,2.459627,[3 8] ; [18 15],[5.25 5.75] ; [15.75 17.25],0
b1,1,0.176296,1.828571,[3 9] ; [17 19],[5. 7.] ; [15. 21.],0
d3,1,0.176296,1.828571,[5 7] ; [23 13],[7. 5.] ; [21. 15.],0
r2,1,0.187619,1.736219,[8 3] ; [32  4],[9.36170213 1.63829787] ; [30.63829787  5.36170213],0
p8,1,0.189145,1.724266,[10  2] ; [22 13],[8.17021277 3.82978723] ; [23.82978723 11.17021277],0
p3,1,0.189297,1.723077,[7 5] ; [28  8],[8.75 3.25] ; [26.25  9.75],0
s8,1,0.207024,1.592119,[3 9] ; [16 19],[4.85106383 7.14893617] ; [14.14893617 20.85106383],0
d1,1,0.242936,1.363478,[4 8] ; [19 17],[5.75 6.25] ; [17.25 18.75],0
n1,1,0.279401,1.17,[1 4] ; [4 4],[1.92307692 3.07692308] ; [3.07692308 4.92307692],0
n5,1,0.371093,0.8,[11  1] ; [29  7],[10.  2.] ; [30.  6.],0
a4,1,0.383637,0.759013,[3 9] ; [14 22],[4.25 7.75] ; [12.75 23.25],0
u2,1,0.398025,0.714286,[4 2] ; [4 5],[3.2 2.8] ; [4.8 4.2],0
v4,1,0.413133,0.669767,[10  2] ; [33  3],[10.75  1.25] ; [32.25  3.75],0
p2,1,0.43397,0.612174,[8 3] ; [30  6],[8.89361702 2.10638298] ; [29.10638298  6.89361702],0
d5,1,0.441418,0.592593,[8 4] ; [28  8],[9. 3.] ; [27.  9.],0
a2,1,0.478736,0.501742,[ 1 11] ; [ 6 30],[ 1.75 10.25] ; [ 5.25 30.75],0
a7,1,0.4795,0.5,[7 5] ; [25 11],[8. 4.] ; [24. 12.],0
n2,1,0.480478,0.497778,[3 2] ; [7 2],[3.57142857 1.42857143] ; [6.42857143 2.57142857],0
b5,1,0.504985,0.444444,[7 5] ; [17 19],[6. 6.] ; [18. 18.],0
u3,1,0.518605,0.416667,[3 3] ; [6 3],[3.6 2.4] ; [5.4 3.6],0
s3,1,0.551965,0.353808,[ 2 10] ; [ 9 27],[2.75 9.25] ; [ 8.25 27.75],0
b2,1,0.617536,0.249346,[4 3] ; [14 16],[3.40540541 3.59459459] ; [14.59459459 15.40540541],0
b3,1,0.617536,0.249346,[4 3] ; [14 16],[3.40540541 3.59459459] ; [14.59459459 15.40540541],0
p1,1,0.681519,0.168421,[ 2 10] ; [ 8 28],[2.5 9.5] ; [ 7.5 28.5],0
s6,1,0.706749,0.141546,[7 5] ; [20 11],[7.53488372 4.46511628] ; [19.46511628 11.53488372],0
n6,1,0.726337,0.122502,[9 2] ; [31  5],[9.36170213 1.63829787] ; [30.63829787  5.36170213],0
a1,1,0.730647,0.118519,[ 1 11] ; [ 2 34],[ 0.75 11.25] ; [ 2.25 33.75],0
p9,1,0.748756,0.102579,[11  1] ; [33  2],[11.23404255  0.76595745] ; [32.76595745  2.23404255],0
p6,1,0.801961,0.062906,[4 6] ; [16 20],[4.34782609 5.65217391] ; [15.65217391 20.34782609],0
n3,1,0.803017,0.062222,[3 2] ; [6 3],[3.21428571 1.78571429] ; [5.78571429 3.21428571],0
r3,1,0.813345,0.055749,[10  2] ; [31  5],[10.25  1.75] ; [30.75  5.25],0
d4,1,0.842832,0.039312,[9 3] ; [28  8],[9.25 2.75] ; [27.75  8.25],0
v1,1,0.856748,0.032586,[6 5] ; [18 17],[5.73913043 5.26086957] ; [18.26086957 16.73913043],0
a6,1,0.85732,0.032323,[8 4] ; [25 11],[8.25 3.75] ; [24.75 11.25],0
b4,1,0.861675,0.030361,[8 4] ; [23 13],[7.75 4.25] ; [23.25 12.75],0
p4,1,0.879744,0.02289,[9 3] ; [27  8],[9.19148936 2.80851064] ; [26.80851064  8.19148936],0
p7,1,0.879744,0.02289,[9 3] ; [27  8],[9.19148936 2.80851064] ; [26.80851064  8.19148936],0
p12,1,0.906841,0.013695,[2 9] ; [ 6 30],[1.87234043 9.12765957] ; [ 6.12765957 29.87234043],0
s7,1,0.93308,0.007051,[5 5] ; [16 17],[4.88372093 5.11627907] ; [16.11627907 16.88372093],0
p10,1,0.957464,0.002845,[10  1] ; [32  3],[10.04347826  0.95652174] ; [31.95652174  3.04347826],0
v2,1,0.976346,0.000879,[7 5] ; [20 14],[7.04347826 4.95652174] ; [19.95652174 14.04347826],0
n4,1,1.0,0.0,[10  2] ; [30  6],[10.  2.] ; [30.  6.],0
