Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.912515,[ 9 47] ; [73 42],[26.85380117 29.14619883] ; [55.14619883 59.85380117],1
d5,1,0.0,32.920211,[27 29] ; [101  13],[42.16470588 13.83529412] ; [85.83529412 28.16470588],1
d4,1,0.0,29.167345,[28 27] ; [101  13],[41.98224852 13.01775148] ; [87.01775148 26.98224852],1
a3,1,1e-06,24.783471,[23 32] ; [92 23],[37.20588235 17.79411765] ; [77.79411765 37.20588235],1
b3,1,2e-05,18.202441,[ 5 35] ; [39 34],[15.57522124 24.42477876] ; [28.42477876 44.57522124],1
b2,1,2e-05,18.202441,[ 5 35] ; [39 34],[15.57522124 24.42477876] ; [28.42477876 44.57522124],1
p3,1,5.3e-05,16.325397,[19 37] ; [76 38],[31.29411765 24.70588235] ; [63.70588235 50.29411765],1
a4,1,0.000246,13.445399,[12 44] ; [58 56],[23.05882353 32.94117647] ; [46.94117647 67.05882353],1
n6,1,0.000414,12.469377,[37 19] ; [101  13],[45.45882353 10.54117647] ; [92.54117647 21.45882353],1
p9,1,0.00063,11.686359,[36 20] ; [99 15],[44.47058824 11.52941176] ; [90.52941176 23.47058824],1
r1,1,0.000764,11.327074,[31 25] ; [92 23],[40.28070175 15.71929825] ; [82.71929825 32.28070175],1
p10,1,0.002463,9.167733,[36 20] ; [95 17],[43.66666667 12.33333333] ; [87.33333333 24.66666667],0
r2,1,0.005638,7.662445,[43 12] ; [105   8],[48.45238095  6.54761905] ; [99.54761905 13.45238095],0
r4,1,0.005926,7.572525,[41 15] ; [103  12],[47.15789474  8.84210526] ; [96.84210526 18.15789474],0
v3,1,0.01081,6.496286,[16 40] ; [56 58],[23.71764706 32.28235294] ; [48.28235294 65.71764706],0
d2,1,0.014386,5.990206,[20 36] ; [64 51],[27.50877193 28.49122807] ; [56.49122807 58.50877193],0
n3,1,0.015941,5.809375,[11  9] ; [21  3],[14.54545455  5.45454545] ; [17.45454545  6.54545455],0
s8,1,0.016745,5.722877,[21 35] ; [65 49],[28.32941176 27.67058824] ; [57.67058824 56.32941176],0
p8,1,0.024653,5.048077,[28 28] ; [76 36],[34.66666667 21.33333333] ; [69.33333333 42.66666667],0
p11,1,0.025308,5.002686,[39 17] ; [97 18],[44.5380117 11.4619883] ; [91.4619883 23.5380117],0
a6,1,0.034828,4.453567,[15 41] ; [50 65],[21.28654971 34.71345029] ; [43.71345029 71.28654971],0
v2,1,0.063472,3.444256,[23 31] ; [66 48],[28.60714286 25.39285714] ; [60.39285714 53.60714286],0
n4,1,0.086475,2.938794,[38 18] ; [91 23],[42.49411765 13.50588235] ; [86.50588235 27.49411765],0
r3,1,0.091743,2.843515,[49  7] ; [109   6],[51.74269006  4.25730994] ; [106.25730994   8.74269006],0
s5,1,0.106195,2.60995,[19 36] ; [53 58],[23.85542169 31.14457831] ; [48.14457831 62.85542169],0
n5,1,0.107003,2.597943,[39 17] ; [92 22],[43.15294118 12.84705882] ; [87.84705882 26.15294118],0
s7,1,0.126055,2.340422,[24 28] ; [66 46],[28.53658537 23.46341463] ; [61.46341463 50.53658537],0
d3,1,0.14166,2.159834,[23 33] ; [61 54],[27.50877193 28.49122807] ; [56.49122807 58.50877193],0
p2,1,0.153671,2.035427,[45 11] ; [100  13],[48.04733728  7.95266272] ; [96.95266272 16.04733728],0
s6,1,0.245996,1.345899,[31 23] ; [74 37],[34.36363636 19.63636364] ; [70.63636364 40.36363636],0
s4,1,0.25391,1.30166,[15 41] ; [22 93],[12.11695906 43.88304094] ; [24.88304094 90.11695906],0
b5,1,0.258819,1.275065,[28 28] ; [47 68],[24.56140351 31.43859649] ; [50.43859649 64.56140351],0
p4,1,0.291016,1.114915,[32 24] ; [74 39],[35.12426036 20.87573964] ; [70.87573964 42.12426036],0
u1,1,0.375986,0.783786,[ 2 54] ; [  8 107],[ 3.2748538 52.7251462] ; [  6.7251462 108.2748538],0
s3,1,0.4041,0.696091,[36 19] ; [67 47],[33.52071006 21.47928994] ; [69.47928994 44.52071006],0
p12,1,0.467322,0.528302,[ 2 54] ; [  7 105],[ 3. 53.] ; [  6. 106.],0
u3,1,0.488462,0.479912,[16 17] ; [ 9 14],[14.73214286 18.26785714] ; [10.26785714 12.73214286],0
u2,1,0.508813,0.436508,[18 15] ; [10 12],[16.8 16.2] ; [11.2 10.8],0
a8,1,0.53937,0.376708,[ 5 48] ; [14 96],[ 6.17791411 46.82208589] ; [12.82208589 97.17791411],0
n1,1,0.570603,0.321675,[ 7 13] ; [10 13],[ 7.90697674 12.09302326] ; [ 9.09302326 13.90697674],0
s2,1,0.62692,0.236261,[27 29] ; [60 55],[28.49122807 27.50877193] ; [58.50877193 56.49122807],0
b1,1,0.62692,0.236261,[29 27] ; [55 60],[27.50877193 28.49122807] ; [56.49122807 58.50877193],0
p1,1,0.647941,0.208505,[ 5 51] ; [  8 107],[ 4.25730994 51.74269006] ; [  8.74269006 106.25730994],0
a1,1,0.689105,0.160056,[ 3 53] ; [  8 107],[ 3.60233918 52.39766082] ; [  7.39766082 107.60233918],0
b4,1,0.700129,0.148338,[30 26] ; [58 57],[28.81871345 27.18128655] ; [59.18128655 55.81871345],0
v1,1,0.77105,0.084682,[31 24] ; [61 52],[30.11904762 24.88095238] ; [61.88095238 51.11904762],0
v4,1,0.776941,0.080263,[50  4] ; [105  10],[49.52662722  4.47337278] ; [105.47337278   9.52662722],0
p5,1,0.788751,0.071788,[ 9 46] ; [17 98],[ 8.41176471 46.58823529] ; [17.58823529 97.41176471],0
p6,1,0.954002,0.003327,[26 29] ; [53 58],[26.1746988 28.8253012] ; [52.8253012 58.1746988],0
s1,1,0.983398,0.000433,[ 2 54] ; [  4 110],[ 1.97647059 54.02352941] ; [  4.02352941 109.97647059],0
n2,1,1.0,0.0,[15  5] ; [18  6],[15.  5.] ; [18.  6.],0
