Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.000392,12.571186,[28  7] ; [29 38],[19.55882353 15.44117647] ; [37.44117647 29.55882353],1
p7,1,0.002504,9.137941,[31  2] ; [43 22],[24.91836735  8.08163265] ; [49.08163265 15.91836735],0
b1,1,0.006817,7.320589,[17 18] ; [15 52],[10.98039216 24.01960784] ; [21.01960784 45.98039216],0
p3,1,0.021782,5.263113,[23 12] ; [28 39],[17.5 17.5] ; [33.5 33.5],0
a4,1,0.031241,4.639659,[15 20] ; [15 52],[10.29411765 24.70588235] ; [19.70588235 47.29411765],0
d3,1,0.043793,4.064534,[30  5] ; [45 22],[25.73529412  9.26470588] ; [49.26470588 17.73529412],0
u3,1,0.04567,3.993711,[11  4] ; [13 18],[7.82608696 7.17391304] ; [16.17391304 14.82608696],0
n1,1,0.05773,3.601441,[5 5] ; [ 2 12],[2.91666667 7.08333333] ; [4.08333333 9.91666667],0
d2,1,0.061907,3.48555,[17 18] ; [20 47],[12.69607843 22.30392157] ; [24.30392157 42.69607843],0
u2,1,0.088993,2.892487,[11  4] ; [15 17],[8.29787234 6.70212766] ; [17.70212766 14.29787234],0
s4,1,0.092952,2.822492,[ 8 27] ; [ 7 60],[ 5.14705882 29.85294118] ; [ 9.85294118 57.14705882],0
a2,1,0.134559,2.239108,[ 6 29] ; [ 5 62],[ 3.7745098 31.2254902] ; [ 7.2254902 59.7745098],0
d4,1,0.14892,2.083274,[30  5] ; [49 18],[27.10784314  7.89215686] ; [51.89215686 15.10784314],0
p12,1,0.187412,1.737844,[ 4 31] ; [ 3 64],[ 2.40196078 32.59803922] ; [ 4.59803922 62.40196078],0
b2,1,0.19093,1.710426,[ 2 18] ; [ 9 28],[ 3.85964912 16.14035088] ; [ 7.14035088 29.85964912],0
b3,1,0.19093,1.710426,[ 2 18] ; [ 9 28],[ 3.85964912 16.14035088] ; [ 7.14035088 29.85964912],0
b5,1,0.191785,1.703854,[24 11] ; [37 30],[20.93137255 14.06862745] ; [40.06862745 26.93137255],0
s5,1,0.194942,1.679864,[12 22] ; [15 50],[ 9.27272727 24.72727273] ; [17.72727273 47.27272727],0
r3,1,0.247468,1.337543,[34  1] ; [61  6],[32.59803922  2.40196078] ; [62.40196078  4.59803922],0
p1,1,0.271481,1.209251,[ 5 29] ; [ 5 60],[ 3.43434343 30.56565657] ; [ 6.56565657 58.43434343],0
p11,1,0.284348,1.146189,[28  7] ; [47 20],[25.73529412  9.26470588] ; [49.26470588 17.73529412],0
b4,1,0.331246,0.944021,[19 16] ; [43 24],[21.2745098 13.7254902] ; [40.7254902 26.2745098],0
v4,1,0.411566,0.674273,[33  2] ; [59  7],[31.88118812  3.11881188] ; [60.11881188  5.88118812],0
s2,1,0.44542,0.582279,[16 19] ; [25 41],[14.20792079 20.79207921] ; [26.79207921 39.20792079],0
d1,1,0.448978,0.57323,[20 15] ; [33 34],[18.18627451 16.81372549] ; [34.81372549 32.18627451],0
s8,1,0.454832,0.558581,[13 22] ; [20 47],[11.32352941 23.67647059] ; [21.67647059 45.32352941],0
v3,1,0.486824,0.483539,[10 25] ; [22 40],[11.54639175 23.45360825] ; [20.45360825 41.54639175],0
