Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,72.180576,[323  28] ; [16 21],[306.67268041  44.32731959] ; [32.32731959  4.67268041],1
b1,1,0.000489,12.157028,[134 219] ; [25 12],[143.91538462 209.08461538] ; [15.08461538 21.91538462],1
a5,1,0.001518,10.05616,[288  65] ; [22 15],[280.58974359  72.41025641] ; [29.41025641  7.58974359],0
p11,1,0.00254,9.111816,[292  61] ; [23 14],[285.11538462  67.88461538] ; [29.88461538  7.11538462],0
v1,1,0.005061,7.857504,[218 122] ; [15 22],[210.13262599 129.86737401] ; [22.86737401 14.13262599],0
p3,1,0.008286,6.97066,[213 140] ; [14 23],[205.46410256 147.53589744] ; [21.53589744 15.46410256],0
s7,1,0.01448,5.978612,[268  71] ; [22 14],[262.16  76.84] ; [27.84  8.16],0
p7,1,0.019014,5.500205,[245  97] ; [19 17],[238.85714286 103.14285714] ; [25.14285714 10.85714286],0
a4,1,0.021484,5.28707,[175 178] ; [11 26],[168.35384615 184.64615385] ; [17.64615385 19.35384615],0
n6,1,0.02434,5.07024,[311  40] ; [28  9],[306.67268041  44.32731959] ; [32.32731959  4.67268041],0
d4,1,0.025255,5.006337,[305  47] ; [27 10],[300.42159383  51.57840617] ; [31.57840617  5.42159383],0
a3,1,0.027556,4.855621,[283  69] ; [24 13],[277.79948586  74.20051414] ; [29.20051414  7.79948586],0
a8,1,0.029922,4.713748,[ 57 265] ; [ 1 32],[ 52.6084507 269.3915493] ; [ 5.3915493 27.6084507],0
b2,1,0.037017,4.349607,[110 131] ; [ 7 21],[104.82156134 136.17843866] ; [12.17843866 15.82156134],0
b3,1,0.037017,4.349607,[110 131] ; [ 7 21],[104.82156134 136.17843866] ; [12.17843866 15.82156134],0
p6,1,0.047516,3.927009,[167 182] ; [11 25],[161.35584416 187.64415584] ; [16.64415584 19.35584416],0
p8,1,0.057129,3.618828,[207 141] ; [16 21],[201.56883117 146.43116883] ; [21.43116883 15.56883117],0
d1,1,0.073908,3.194014,[242 111] ; [20 17],[237.14358974 115.85641026] ; [24.85641026 12.14358974],0
s5,1,0.0868,2.932737,[156 179] ; [11 24],[151.2027027 183.7972973] ; [15.7972973 19.2027027],0
p2,1,0.102589,2.664834,[302  50] ; [28  9],[298.61182519  53.38817481] ; [31.38817481  5.61182519],0
b4,1,0.103578,2.649567,[199 154] ; [26 11],[203.65384615 149.34615385] ; [21.34615385 15.65384615],0
a2,1,0.115124,2.48243,[100 253] ; [ 6 31],[ 95.94358974 257.05641026] ; [10.05641026 26.94358974],0
p1,1,0.118044,2.44308,[ 38 313] ; [ 1 36],[ 35.28092784 315.71907216] ; [ 3.71907216 33.28092784],0
r4,1,0.124285,2.362469,[336  17] ; [33  4],[333.99230769  19.00769231] ; [35.00769231  1.99230769],0
n5,1,0.124495,2.359841,[284  67] ; [26 11],[280.43814433  70.56185567] ; [29.56185567  7.43814433],0
s6,1,0.130678,2.284437,[299  52] ; [28  9],[295.81701031  55.18298969] ; [31.18298969  5.81701031],0
d3,1,0.131017,2.280418,[252 101] ; [22 15],[248.00512821 104.99487179] ; [25.99487179 11.00512821],0
a7,1,0.134002,2.245517,[251 101] ; [22 15],[247.03341902 104.96658098] ; [25.96658098 11.03341902],0
n4,1,0.135052,2.233455,[291  60] ; [27 10],[287.67525773  63.32474227] ; [30.32474227  6.67525773],0
p4,1,0.138093,2.19908,[242 110] ; [21 16],[237.98457584 114.01542416] ; [25.01542416 11.98457584],0
s1,1,0.149816,2.074124,[ 12 336] ; [ 3 33],[ 13.59375 334.40625] ; [ 1.40625 34.59375],0
p5,1,0.187243,1.739179,[ 57 291] ; [ 3 34],[ 54.23376623 293.76623377] ; [ 5.76623377 31.23376623],0
r1,1,0.231348,1.432557,[301  50] ; [29  8],[298.53092784  52.46907216] ; [31.46907216  5.53092784],0
r2,1,0.327767,0.957698,[339   9] ; [35  2],[338.05714286   9.94285714] ; [35.94285714  1.05714286],0
u2,1,0.358869,0.841848,[44 25] ; [10  3],[45.43902439 23.56097561] ; [8.56097561 4.43902439],0
n2,1,0.421753,0.645426,[55 21] ; [10  2],[56.13636364 19.86363636] ; [8.86363636 3.13636364],0
s2,1,0.423268,0.641224,[256  95] ; [24 12],[253.95348837  97.04651163] ; [26.04651163  9.95348837],0
b5,1,0.458237,0.550198,[213 140] ; [20 17],[210.89487179 142.10512821] ; [22.10512821 14.89487179],0
d5,1,0.471711,0.517966,[301  51] ; [30  7],[299.51670951  52.48329049] ; [31.48329049  5.51670951],0
d2,1,0.471896,0.517533,[203 150] ; [19 18],[200.93846154 152.06153846] ; [21.06153846 15.93846154],0
a1,1,0.494171,0.467431,[ 19 334] ; [ 3 34],[ 19.91282051 333.08717949] ; [ 2.08717949 34.91282051],0
s3,1,0.503759,0.447008,[261  89] ; [25 11],[259.32642487  90.67357513] ; [26.67357513  9.32642487],0
v3,1,0.506634,0.441013,[160 177] ; [15 21],[158.10991957 178.89008043] ; [16.89008043 19.10991957],0
a6,1,0.525369,0.403341,[237 115] ; [23 14],[235.26992288 116.73007712] ; [24.73007712 12.26992288],0
u1,1,0.528056,0.398132,[ 83 270] ; [ 7 30],[ 81.46153846 271.53846154] ; [ 8.53846154 28.46153846],0
v2,1,0.529449,0.395448,[206 132] ; [20 16],[204.2459893 133.7540107] ; [21.7540107 14.2459893],0
u3,1,0.546665,0.363326,[48 22] ; [10  3],[48.91566265 21.08433735] ; [9.08433735 3.91566265],0
r3,1,0.604179,0.268739,[340  13] ; [35  2],[339.42307692  13.57692308] ; [35.57692308  1.42307692],0
n3,1,0.750882,0.100791,[52 24] ; [7 4],[51.54022989 24.45977011] ; [7.45977011 3.54022989],0
n1,1,0.753306,0.098774,[34 42] ; [5 5],[34.46511628 41.53488372] ; [4.53488372 5.46511628],0
s4,1,0.94951,0.00401,[ 70 282] ; [ 7 29],[ 69.8556701 282.1443299] ; [ 7.1443299 28.8556701],0
