Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s5,1,5e-06,20.895233,[127 367] ; [47 49],[145.68813559 348.31186441] ; [28.31186441 67.68813559],1
s6,1,3.7e-05,17.017632,[306 192] ; [83 17],[323.94983278 174.05016722] ; [65.05016722 34.94983278],1
s2,1,0.000195,13.881285,[232 266] ; [67 33],[249. 249.] ; [50. 50.],1
s3,1,0.000647,11.635248,[260 236] ; [71 29],[275.46308725 220.53691275] ; [55.53691275 44.46308725],1
v3,1,0.001128,10.604989,[209 279] ; [25 74],[194.53492334 293.46507666] ; [39.46507666 59.53492334],0
b3,1,0.001206,10.480683,[128 186] ; [ 9 43],[117.53551913 196.46448087] ; [19.46448087 32.53551913],0
b2,1,0.001206,10.480683,[128 186] ; [ 9 43],[117.53551913 196.46448087] ; [19.46448087 32.53551913],0
n4,1,0.001286,10.362224,[444  58] ; [78 24],[433.84768212  68.15231788] ; [88.15231788 13.84768212],0
a8,1,0.004444,8.09291,[ 80 370] ; [ 6 91],[ 70.74954296 379.25045704] ; [15.25045704 81.74954296],0
v2,1,0.011438,6.395947,[281 201] ; [44 55],[269.62134251 212.37865749] ; [55.37865749 43.62134251],0
a6,1,0.023636,5.121171,[352 149] ; [60 42],[342.30845771 158.69154229] ; [69.69154229 32.30845771],0
d2,1,0.027344,4.86894,[255 243] ; [40 62],[244.85 253.15] ; [50.15 51.85],0
r2,1,0.051081,3.805623,[469  28] ; [90 11],[464.58695652  32.41304348] ; [94.41304348  6.58695652],0
s7,1,0.059466,3.552229,[222 254] ; [57 43],[230.5625 245.4375] ; [48.4375 51.5625],0
n1,1,0.06568,3.387813,[49 59] ; [ 8 22],[44.60869565 63.39130435] ; [12.39130435 17.60869565],0
d1,1,0.067403,3.345161,[296 207] ; [50 52],[287.6661157 215.3338843] ; [58.3338843 43.6661157],0
r1,1,0.090443,2.866471,[396 104] ; [73 29],[389.53488372 110.46511628] ; [79.46511628 22.53488372],0
s1,1,0.120189,2.41486,[ 11 481] ; [ 5 95],[ 13.2972973 478.7027027] ; [ 2.7027027 97.2972973],0
p8,1,0.127642,2.320948,[238 256] ; [56 43],[244.91736931 249.08263069] ; [49.08263069 49.91736931],0
r3,1,0.168051,1.900247,[466  35] ; [89 11],[462.65391015  38.34608985] ; [92.34608985  7.65391015],0
a3,1,0.190067,1.717102,[360 139] ; [67 35],[354.53078203 144.46921797] ; [72.46921797 29.53078203],0
v1,1,0.200064,1.641911,[273 219] ; [49 52],[267.15682968 224.84317032] ; [54.84317032 46.15682968],0
a5,1,0.200106,1.641601,[376 127] ; [70 32],[370.80661157 132.19338843] ; [75.19338843 26.80661157],0
a1,1,0.20187,1.628793,[ 24 479] ; [  2 100],[ 21.61652893 481.38347107] ; [ 4.38347107 97.61652893],0
r4,1,0.212246,1.556041,[442  61] ; [85 17],[438.15041322  64.84958678] ; [88.84958678 13.15041322],0
d4,1,0.217896,1.518177,[399 100] ; [76 26],[394.3843594 104.6156406] ; [80.6156406 21.3843594],0
p4,1,0.223249,1.483361,[281 219] ; [64 38],[286.5448505 213.4551495] ; [58.4551495 43.5448505],0
a2,1,0.246737,1.341687,[131 372] ; [21 81],[126.37355372 376.62644628] ; [25.62644628 76.37355372],0
p6,1,0.247672,1.336387,[164 333] ; [39 61],[168.99664992 328.00335008] ; [34.00335008 65.99664992],0
u2,1,0.273629,1.198464,[75 66] ; [15 20],[72.10227273 68.89772727] ; [17.89772727 17.10227273],0
d5,1,0.31389,1.014237,[405  96] ; [78 24],[401.29850746  99.70149254] ; [81.70149254 20.29850746],0
n3,1,0.353899,0.859429,[74 35] ; [23  7],[76.0647482 32.9352518] ; [20.9352518  9.0647482],0
p7,1,0.379164,0.77341,[298 194] ; [64 34],[301.87118644 190.12881356] ; [60.12881356 37.87118644],0
n6,1,0.397165,0.716892,[437  65] ; [91 10],[439.56218905  62.43781095] ; [88.43781095 12.56218905],0
s8,1,0.419783,0.650923,[214 287] ; [48 54],[217.68159204 283.31840796] ; [44.31840796 57.68159204],0
