Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.010398,6.5654,[4 1] ; [17 49],[1.47887324 3.52112676] ; [19.52112676 46.47887324],0
p8,1,0.017535,5.642056,[3 2] ; [11 56],[0.97222222 4.02777778] ; [13.02777778 53.97222222],0
p6,1,0.018872,5.513325,[3 2] ; [11 55],[0.98591549 4.01408451] ; [13.01408451 52.98591549],0
s2,1,0.02175,5.265672,[4 1] ; [20 47],[1.66666667 3.33333333] ; [22.33333333 44.66666667],0
v2,1,0.02175,5.265672,[4 1] ; [20 47],[1.66666667 3.33333333] ; [22.33333333 44.66666667],0
s7,1,0.025276,5.004857,[4 1] ; [18 41],[1.71875 3.28125] ; [20.28125 38.71875],0
s8,1,0.027204,4.877792,[3 2] ; [12 54],[1.05633803 3.94366197] ; [13.94366197 52.05633803],0
u1,1,0.076354,3.14084,[2 3] ; [ 8 60],[0.68493151 4.31506849] ; [ 9.31506849 58.68493151],0
s3,1,0.083718,2.9912,[4 1] ; [27 40],[2.15277778 2.84722222] ; [28.84722222 38.15277778],0
v1,1,0.155305,2.019355,[3 2] ; [20 48],[1.57534247 3.42465753] ; [21.42465753 46.57534247],0
s6,1,0.174146,1.846888,[4 1] ; [32 34],[2.53521127 2.46478873] ; [33.46478873 32.53521127],0
n6,1,0.292339,1.108819,[4 1] ; [38 30],[2.87671233 2.12328767] ; [39.12328767 28.87671233],0
p4,1,0.302424,1.063476,[3 2] ; [25 43],[1.91780822 3.08219178] ; [26.08219178 41.91780822],0
a5,1,0.320522,0.986815,[4 1] ; [39 29],[2.94520548 2.05479452] ; [40.05479452 27.94520548],0
n5,1,0.381789,0.764932,[4 1] ; [41 27],[3.08219178 1.91780822] ; [41.91780822 26.08219178],0
p1,1,0.412678,0.671072,[1 4] ; [ 6 62],[0.47945205 4.52054795] ; [ 6.52054795 61.47945205],0
b4,1,0.450395,0.569658,[2 3] ; [39 29],[2.80821918 2.19178082] ; [38.19178082 29.80821918],0
a4,1,0.468054,0.526567,[3 2] ; [29 38],[2.22222222 2.77777778] ; [29.77777778 37.22222222],0
n1,1,0.476108,0.507766,[2 1] ; [14 17],[1.41176471 1.58823529] ; [14.58823529 16.41176471],0
n2,1,0.617918,0.248805,[2 1] ; [16 15],[1.58823529 1.41176471] ; [16.41176471 14.58823529],0
p7,1,0.674294,0.176621,[1 3] ; [24 44],[1.38888889 2.61111111] ; [23.61111111 44.38888889],0
d3,1,0.689624,0.159493,[3 2] ; [34 33],[2.56944444 2.43055556] ; [34.43055556 32.56944444],0
b2,1,0.711611,0.136674,[2 3] ; [14 30],[1.63265306 3.36734694] ; [14.36734694 29.63265306],0
b3,1,0.711611,0.136674,[2 3] ; [14 30],[1.63265306 3.36734694] ; [14.36734694 29.63265306],0
v4,1,0.736861,0.112905,[4 1] ; [49 18],[3.68055556 1.31944444] ; [49.31944444 17.68055556],0
a6,1,0.737368,0.112453,[2 3] ; [32 35],[2.36111111 2.63888889] ; [31.63888889 35.36111111],0
n3,1,0.738269,0.111654,[2 1] ; [17 13],[1.72727273 1.27272727] ; [17.27272727 12.72727273],0
b5,1,0.778788,0.078904,[3 2] ; [45 23],[3.28767123 1.71232877] ; [44.71232877 23.28767123],0
p2,1,0.808533,0.058719,[2 3] ; [31 37],[2.26027397 2.73972603] ; [30.73972603 37.26027397],0
u2,1,0.843876,0.038785,[1 1] ; [12 16],[0.86666667 1.13333333] ; [12.13333333 15.86666667],0
a7,1,0.857863,0.032075,[3 2] ; [38 30],[2.80821918 2.19178082] ; [38.19178082 29.80821918],0
p3,1,0.885004,0.020917,[2 3] ; [25 43],[1.84931507 3.15068493] ; [25.15068493 42.84931507],0
u3,1,0.886948,0.020212,[1 1] ; [16 13],[1.09677419 0.90322581] ; [15.90322581 13.09677419],0
a3,1,0.90799,0.013357,[3 2] ; [39 29],[2.87671233 2.12328767] ; [39.12328767 28.87671233],0
a2,1,0.974935,0.000987,[1 4] ; [14 54],[1.02739726 3.97260274] ; [13.97260274 54.02739726],0
v3,1,0.985889,0.000313,[1 3] ; [16 47],[1.01492537 2.98507463] ; [15.98507463 47.01492537],0
