Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.001175,10.529273,[ 8 23] ; [32 19],[15.12195122 15.87804878] ; [24.87804878 26.12195122],0
p11,1,0.006117,7.51552,[18 13] ; [45  8],[23.25  7.75] ; [39.75 13.25],0
p9,1,0.00702,7.267797,[19 12] ; [46  7],[23.98809524  7.01190476] ; [41.01190476 11.98809524],0
p4,1,0.00708,7.25245,[11 19] ; [35 17],[16.82926829 13.17073171] ; [29.17073171 22.82926829],0
p10,1,0.00716,7.23237,[17 14] ; [42  9],[22.30487805  8.69512195] ; [36.69512195 14.30487805],0
n5,1,0.008206,6.987987,[16 15] ; [42 11],[21.4047619  9.5952381] ; [36.5952381 16.4047619],0
s6,1,0.013064,6.160372,[14 17] ; [35 13],[19.2278481 11.7721519] ; [29.7721519 18.2278481],0
v3,1,0.019646,5.443076,[ 9 21] ; [30 23],[14.09638554 15.90361446] ; [24.90361446 28.09638554],0
s7,1,0.031298,4.636549,[ 7 21] ; [25 25],[11.48717949 16.51282051] ; [20.51282051 29.48717949],0
p8,1,0.039565,4.23644,[ 9 20] ; [28 23],[13.4125 15.5875] ; [23.5875 27.4125],0
s8,1,0.054697,3.691296,[ 7 24] ; [23 30],[11.07142857 19.92857143] ; [18.92857143 34.07142857],0
p7,1,0.059123,3.561816,[15 16] ; [36 16],[19.04819277 11.95180723] ; [31.95180723 20.04819277],0
p5,1,0.060311,3.528799,[ 1 30] ; [ 9 44],[ 3.69047619 27.30952381] ; [ 6.30952381 46.69047619],0
p6,1,0.085379,2.959413,[ 9 20] ; [25 24],[12.64102564 16.35897436] ; [21.35897436 27.64102564],0
v4,1,0.104219,2.63977,[24  7] ; [47  5],[26.51807229  4.48192771] ; [44.48192771  7.51807229],0
a1,1,0.116929,2.45798,[ 4 27] ; [ 2 51],[ 2.21428571 28.78571429] ; [ 3.78571429 49.21428571],0
s2,1,0.123987,2.366216,[11 20] ; [28 25],[14.39285714 16.60714286] ; [24.60714286 28.39285714],0
n6,1,0.12497,2.353905,[22  9] ; [45  8],[24.72619048  6.27380952] ; [42.27380952 10.72619048],0
n1,1,0.187039,1.740789,[ 2 10] ; [6 9],[3.55555556 8.44444444] ; [ 4.44444444 10.55555556],0
r4,1,0.191467,1.706296,[16 15] ; [35 18],[18.82142857 12.17857143] ; [32.17857143 20.82142857],0
s3,1,0.197618,1.659891,[12 18] ; [29 24],[14.81927711 15.18072289] ; [26.18072289 26.81927711],0
n4,1,0.202762,1.622366,[20 11] ; [41 12],[22.51190476  8.48809524] ; [38.48809524 14.51190476],0
n2,1,0.23099,1.434756,[12  2] ; [10  5],[10.62068966  3.37931034] ; [11.37931034  3.62068966],0
p2,1,0.260313,1.267092,[21 10] ; [41 11],[23.15662651  7.84337349] ; [38.84337349 13.15662651],0
a6,1,0.277979,1.176946,[19 12] ; [26 27],[16.60714286 14.39285714] ; [28.39285714 24.60714286],0
b5,1,0.307771,1.040217,[17 14] ; [35 18],[19.19047619 11.80952381] ; [32.80952381 20.19047619],0
d2,1,0.339329,0.912964,[15 16] ; [20 33],[12.91666667 18.08333333] ; [22.08333333 30.91666667],0
b2,1,0.369524,0.805263,[7 8] ; [12 24],[5.58823529 9.41176471] ; [13.41176471 22.58823529],0
b3,1,0.369524,0.805263,[7 8] ; [12 24],[5.58823529 9.41176471] ; [13.41176471 22.58823529],0
a8,1,0.380429,0.769315,[ 1 29] ; [ 4 44],[ 1.92307692 28.07692308] ; [ 3.07692308 44.92307692],0
