Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,291.200976,[399  13] ; [30 82],[337.30534351  74.69465649] ; [91.69465649 20.30534351],1
p2,1,0.0,94.096441,[366  46] ; [55 60],[329.13092979  82.86907021] ; [91.86907021 23.13092979],1
n6,1,0.0,83.697193,[371  38] ; [61 52],[338.48275862  70.51724138] ; [93.51724138 19.48275862],1
r3,1,0.0,79.915408,[402  10] ; [82 32],[379.1026616  32.8973384] ; [104.8973384   9.1026616],1
r4,1,0.0,74.316123,[381  32] ; [69 46],[351.98863636  61.01136364] ; [98.01136364 16.98863636],1
v4,1,0.0,69.045822,[399  10] ; [84 29],[378.44252874  30.55747126] ; [104.55747126   8.44252874],1
p8,1,0.0,42.395414,[234 172] ; [26 87],[203.3911368 202.6088632] ; [56.6088632 56.3911368],1
p7,1,0.0,34.003447,[266 135] ; [41 73],[239.04271845 161.95728155] ; [67.95728155 46.04271845],1
s8,1,0.0,31.788345,[185 225] ; [18 95],[159.13957935 250.86042065] ; [43.86042065 69.13957935],1
s6,1,0.0,29.111161,[288 119] ; [49 64],[263.76730769 143.23269231] ; [73.23269231 39.76730769],1
p4,1,0.0,26.464752,[258 152] ; [41 73],[233.95038168 176.04961832] ; [65.04961832 48.95038168],1
v2,1,0.0,26.289946,[243 154] ; [38 74],[219.16895874 177.83104126] ; [61.83104126 50.16895874],1
r2,1,0.0,26.140387,[391  18] ; [91 21],[378.38387716  30.61612284] ; [103.61612284   8.38387716],1
r1,1,1e-06,24.287818,[332  79] ; [66 47],[312.17175573  98.82824427] ; [85.82824427 27.17175573],1
n5,1,1e-06,23.412064,[318  91] ; [62 51],[297.7394636 111.2605364] ; [82.2605364 30.7394636],1
v1,1,2e-06,22.495483,[231 170] ; [37 77],[208.67572816 192.32427184] ; [59.32427184 54.67572816],1
n4,1,1.6e-05,18.592957,[324  89] ; [66 47],[306.21673004 106.78326996] ; [83.78326996 29.21673004],1
s7,1,3.1e-05,17.351628,[201 198] ; [29 76],[182.08333333 216.91666667] ; [47.91666667 57.08333333],1
s2,1,3.1e-05,17.334953,[212 197] ; [34 80],[192.37858509 216.62141491] ; [53.62141491 60.37858509],1
s5,1,3.3e-05,17.226925,[144 256] ; [17 94],[126.02739726 273.97260274] ; [34.97260274 76.02739726],1
p6,1,3.8e-05,16.970947,[146 262] ; [17 94],[128.13872832 279.86127168] ; [34.86127168 76.13872832],1
s1,1,0.000259,13.346293,[  9 398] ; [ 11 103],[ 15.62380038 391.37619962] ; [  4.37619962 109.62380038],1
d5,1,0.000758,11.34091,[341  71] ; [78 36],[328.19011407  83.80988593] ; [90.80988593 23.19011407],1
d1,1,0.000855,11.117136,[248 165] ; [49 66],[232.3125 180.6875] ; [64.6875 50.3125],1
p12,1,0.000873,11.078686,[ 44 368] ; [  1 114],[ 35.18026565 376.81973435] ; [  9.81973435 105.18026565],1
a7,1,0.001238,10.432248,[313 100] ; [69 45],[299.36622391 113.63377609] ; [82.63377609 31.36622391],0
a5,1,0.00148,10.103178,[307 106] ; [68 47],[293.32386364 119.67613636] ; [81.67613636 33.32386364],0
d4,1,0.001603,9.956253,[340  72] ; [78 35],[328.03047619  83.96952381] ; [89.96952381 23.03047619],0
p3,1,0.001767,9.776575,[209 203] ; [39 75],[194.25095057 217.74904943] ; [53.74904943 60.25095057],0
d3,1,0.002111,9.450448,[297 115] ; [65 49],[283.54372624 128.45627376] ; [78.45627376 35.54372624],0
a6,1,0.003464,8.545611,[291 121] ; [64 50],[278.0608365 133.9391635] ; [76.9391635 37.0608365],0
n2,1,0.003671,8.439536,[63 19] ; [28 25],[55.27407407 26.72592593] ; [35.72592593 17.27407407],0
v3,1,0.004568,8.042969,[167 229] ; [29 78],[154.30616302 241.69383698] ; [41.69383698 65.30616302],0
a1,1,0.00582,7.605052,[ 14 399] ; [ 11 104],[ 19.55492424 393.44507576] ; [  5.44507576 109.55492424],0
s3,1,0.016214,5.77947,[226 180] ; [48 64],[214.75675676 191.24324324] ; [59.24324324 52.75675676],0
n3,1,0.024197,5.080464,[60 22] ; [27 23],[54.04545455 27.95454545] ; [32.95454545 17.04545455],0
u2,1,0.027678,4.847988,[74 51] ; [19 28],[67.5872093 57.4127907] ; [25.4127907 21.5872093],0
p5,1,0.034083,4.490542,[ 50 360] ; [  6 108],[ 43.81679389 366.18320611] ; [ 12.18320611 101.81679389],0
a3,1,0.034643,4.462672,[287 126] ; [66 46],[277.69333333 135.30666667] ; [75.30666667 36.69333333],0
u3,1,0.089052,2.891424,[72 54] ; [21 28],[66.96 59.04] ; [26.04 22.96],0
n1,1,0.142424,2.151568,[26 56] ; [23 29],[29.98507463 52.01492537] ; [19.01492537 32.98507463],0
b2,1,0.265725,1.238684,[101 147] ; [23 46],[ 97.00946372 150.99053628] ; [26.99053628 42.00946372],0
b3,1,0.265725,1.238684,[101 147] ; [23 46],[ 97.00946372 150.99053628] ; [26.99053628 42.00946372],0
u1,1,0.313493,1.015901,[ 70 343] ; [ 15 100],[ 66.48674242 346.51325758] ; [18.51325758 96.48674242],0
b4,1,0.357328,0.847262,[246 167] ; [63 52],[241.69886364 171.30113636] ; [67.30113636 47.69886364],0
a8,1,0.377249,0.779647,[ 52 326] ; [11 94],[ 49.30434783 328.69565217] ; [13.69565217 91.30434783],0
b5,1,0.699365,0.149133,[254 159] ; [73 42],[255.77840909 157.22159091] ; [71.22159091 43.77840909],0
p1,1,0.743065,0.107451,[ 40 372] ; [ 10 105],[ 39.08918406 372.91081594] ; [ 10.91081594 104.08918406],0
d2,1,0.779831,0.078142,[179 231] ; [51 62],[180.30592734 229.69407266] ; [49.69407266 63.30592734],0
a2,1,0.920493,0.009962,[ 88 325] ; [25 90],[ 88.38825758 324.61174242] ; [24.61174242 90.38825758],0
s4,1,0.922958,0.009352,[ 70 338] ; [20 94],[ 70.34482759 337.65517241] ; [19.65517241 94.34482759],0
a4,1,0.973382,0.001113,[167 245] ; [46 67],[167.15428571 244.84571429] ; [45.84571429 67.15428571],0
