Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,42.825494,[50  3] ; [11 27],[35.52747253 17.47252747] ; [25.47252747 12.52747253],1
v4,1,0.0,36.857298,[48  5] ; [11 27],[34.36263736 18.63736264] ; [24.63736264 13.36263736],1
r1,1,0.0,27.343909,[43 10] ; [10 28],[30.86813187 22.13186813] ; [22.13186813 15.86813187],1
r2,1,1e-06,25.127095,[52  1] ; [20 16],[42.87640449 10.12359551] ; [29.12359551  6.87640449],1
s6,1,0.000191,13.913996,[31 21] ; [ 8 31],[22.28571429 29.71428571] ; [16.71428571 22.28571429],1
n6,1,0.002597,9.07121,[37 16] ; [14 23],[30.03333333 22.96666667] ; [20.96666667 16.03333333],0
p11,1,0.006123,7.51368,[24 29] ; [ 7 32],[17.85869565 35.14130435] ; [13.14130435 25.85869565],0
a1,1,0.010799,6.49809,[ 2 51] ; [ 8 31],[ 5.76086957 47.23913043] ; [ 4.23913043 34.76086957],0
n3,1,0.011004,6.464646,[13  5] ; [ 7 15],[9. 9.] ; [11. 11.],0
n2,1,0.021203,5.310051,[15  6] ; [ 8 14],[11.23255814  9.76744186] ; [11.76744186 10.23255814],0
p3,1,0.025497,4.989809,[16 37] ; [ 4 34],[11.64835165 41.35164835] ; [ 8.35164835 29.64835165],0
s2,1,0.02922,4.754592,[19 34] ; [ 6 33],[14.40217391 38.59782609] ; [10.59782609 28.40217391],0
p1,1,0.035819,4.405696,[ 1 52] ; [ 5 34],[ 3.45652174 49.54347826] ; [ 2.54347826 36.45652174],0
p9,1,0.040714,4.187861,[15 37] ; [ 4 33],[11.1011236 40.8988764] ; [ 7.8988764 29.1011236],0
p6,1,0.041537,4.153975,[11 42] ; [ 2 35],[ 7.65555556 45.34444444] ; [ 5.34444444 31.65555556],0
u3,1,0.060068,3.535505,[16  9] ; [ 5 10],[13.125 11.875] ; [7.875 7.125],0
s5,1,0.071881,3.239547,[11 40] ; [ 3 36],[ 7.93333333 43.06666667] ; [ 6.06666667 32.93333333],0
s7,1,0.081035,3.044024,[15 35] ; [ 5 31],[11.62790698 38.37209302] ; [ 8.37209302 27.62790698],0
b4,1,0.085284,2.961215,[34 19] ; [18 21],[29.95652174 23.04347826] ; [22.04347826 16.95652174],0
p7,1,0.102416,2.667518,[16 36] ; [ 6 32],[12.71111111 39.28888889] ; [ 9.28888889 28.71111111],0
n5,1,0.112737,2.515426,[26 27] ; [25 13],[29.7032967 23.2967033] ; [21.2967033 16.7032967],0
v3,1,0.11299,2.511899,[18 31] ; [ 8 30],[14.64367816 34.35632184] ; [11.35632184 26.64367816],0
a6,1,0.11556,2.47649,[22 30] ; [23 16],[25.71428571 26.28571429] ; [19.28571429 19.71428571],0
u2,1,0.204196,1.612103,[13 11] ; [ 5 10],[11.07692308 12.92307692] ; [6.92307692 8.07692308],0
s1,1,0.211452,1.56146,[ 5 48] ; [ 7 31],[ 6.98901099 46.01098901] ; [ 5.01098901 32.98901099],0
v1,1,0.21499,1.537501,[19 34] ; [ 9 29],[16.30769231 36.69230769] ; [11.69230769 26.30769231],0
s3,1,0.22733,1.45749,[20 32] ; [10 28],[17.33333333 34.66666667] ; [12.66666667 25.33333333],0
p4,1,0.249948,1.323592,[15 38] ; [ 7 32],[12.67391304 40.32608696] ; [ 9.32608696 29.67391304],0
d4,1,0.26009,1.268277,[39 13] ; [25 14],[36.57142857 15.42857143] ; [27.42857143 11.57142857],0
n1,1,0.290414,1.1177,[11 10] ; [ 8 14],[ 9.27906977 11.72093023] ; [ 9.72093023 12.27906977],0
a3,1,0.377026,0.780377,[28 24] ; [24 14],[30.04444444 21.95555556] ; [21.95555556 16.04444444],0
d2,1,0.39329,0.728745,[24 28] ; [21 17],[26. 26.] ; [19. 19.],0
v2,1,0.447372,0.577302,[18 34] ; [10 27],[16.35955056 35.64044944] ; [11.64044944 25.35955056],0
b5,1,0.453756,0.561252,[30 23] ; [19 20],[28.22826087 24.77173913] ; [20.77173913 18.22826087],0
b2,1,0.46745,0.527999,[12 22] ; [12 15],[13.37704918 20.62295082] ; [10.62295082 16.37704918],0
b3,1,0.46745,0.527999,[12 22] ; [12 15],[13.37704918 20.62295082] ; [10.62295082 16.37704918],0
p5,1,0.487009,0.483128,[ 3 50] ; [ 1 37],[ 2.32967033 50.67032967] ; [ 1.67032967 36.32967033],0
p8,1,0.618126,0.24851,[ 9 44] ; [ 5 33],[ 8.15384615 44.84615385] ; [ 5.84615385 32.15384615],0
d3,1,0.62807,0.234687,[24 28] ; [20 19],[25.14285714 26.85714286] ; [18.85714286 20.14285714],0
a5,1,0.634755,0.225668,[30 23] ; [24 15],[31.10869565 21.89130435] ; [22.89130435 16.10869565],0
n4,1,0.653402,0.201638,[31 22] ; [24 14],[32.03296703 20.96703297] ; [22.96703297 15.03296703],0
u1,1,0.666369,0.185879,[ 7 46] ; [ 4 35],[ 6.33695652 46.66304348] ; [ 4.66304348 34.33695652],0
