Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.00014,14.506427,[ 69 100] ; [66 36],[84.18819188 84.81180812] ; [50.81180812 51.18819188],1
p5,1,0.000491,12.1486,[  9 160] ; [19 83],[ 17.46125461 151.53874539] ; [10.53874539 91.46125461],1
a6,1,0.00432,8.14422,[123  46] ; [57 45],[112.25092251  56.74907749] ; [67.74907749 34.25092251],0
p3,1,0.005875,7.58835,[ 67 102] ; [58 44],[77.95202952 91.04797048] ; [47.04797048 54.95202952],0
s7,1,0.006973,7.279943,[ 48 118] ; [44 53],[ 58.06844106 107.93155894] ; [33.93155894 63.06844106],0
p1,1,0.016264,5.774154,[  6 163] ; [11 90],[ 10.64074074 158.35925926] ; [ 6.35925926 94.64074074],0
p6,1,0.020059,5.406723,[ 44 123] ; [40 60],[ 52.53932584 114.46067416] ; [31.46067416 68.53932584],0
s4,1,0.022766,5.186238,[ 29 138] ; [29 70],[ 36.41353383 130.58646617] ; [21.58646617 77.41353383],0
p12,1,0.030822,4.662857,[  8 162] ; [12 90],[ 12.5 157.5] ; [ 7.5 94.5],0
a4,1,0.050122,3.837372,[ 62 106] ; [50 52],[69.68888889 98.31111111] ; [42.31111111 59.68888889],0
v1,1,0.05081,3.814524,[92 74] ; [44 58],[84.23880597 81.76119403] ; [51.76119403 50.23880597],0
a7,1,0.051692,3.785696,[136  34] ; [71 31],[129.375  40.625] ; [77.625 24.375],0
n3,1,0.061739,3.490037,[34  9] ; [10  8],[31.01639344 11.98360656] ; [12.98360656  5.01639344],0
b5,1,0.071219,3.254701,[112  58] ; [56 46],[105.  65.] ; [63. 39.],0
n6,1,0.080492,3.054938,[137  32] ; [90 11],[142.08518519  26.91481481] ; [84.91481481 16.08518519],0
d2,1,0.090189,2.870994,[ 61 108] ; [47 54],[ 67.6 101.4] ; [40.4 60.6],0
b1,1,0.09976,2.709379,[ 65 105] ; [29 73],[ 58.75 111.25] ; [35.25 66.75],0
p4,1,0.125014,2.353353,[95 75] ; [66 35],[100.99630996  69.00369004] ; [60.00369004 40.99630996],0
p9,1,0.127445,2.323355,[132  37] ; [84 14],[136.71910112  32.28089888] ; [79.28089888 18.71910112],0
p10,1,0.130139,2.290841,[122  45] ; [82 19],[127.11940299  39.88059701] ; [76.88059701 24.11940299],0
b4,1,0.153104,2.041054,[102  68] ; [70 32],[107.5  62.5] ; [64.5 37.5],0
n2,1,0.179428,1.802355,[32 11] ; [17  2],[33.98387097  9.01612903] ; [15.01612903  3.98387097],0
p8,1,0.185277,1.754776,[75 93] ; [53 47],[80.23880597 87.76119403] ; [47.76119403 52.23880597],0
u2,1,0.191899,1.702975,[38 26] ; [14 17],[35.03157895 28.96842105] ; [16.96842105 14.03157895],0
a2,1,0.193751,1.68886,[ 32 138] ; [26 76],[ 36.25 133.75] ; [21.75 80.25],0
s3,1,0.199053,1.649306,[91 77] ; [61 37],[96. 72.] ; [56. 42.],0
b3,1,0.204297,1.611384,[21 64] ; [20 38],[24.37062937 60.62937063] ; [16.62937063 41.37062937],0
b2,1,0.204297,1.611384,[21 64] ; [20 38],[24.37062937 60.62937063] ; [16.62937063 41.37062937],0
v3,1,0.225363,1.469891,[ 61 104] ; [30 71],[ 56.44736842 108.55263158] ; [34.55263158 66.44736842],0
a3,1,0.238249,1.390925,[104  65] ; [70 32],[108.50922509  60.49077491] ; [65.49077491 36.50922509],0
s1,1,0.242955,1.363365,[  5 161] ; [ 6 95],[  6.83895131 159.16104869] ; [ 4.16104869 96.83895131],0
u1,1,0.259962,1.268958,[ 23 147] ; [19 83],[ 26.25 143.75] ; [15.75 86.25],0
d4,1,0.262021,1.258046,[135  34] ; [87 15],[138.44280443  30.55719557] ; [83.55719557 18.44280443],0
a1,1,0.287065,1.133333,[  8 162] ; [ 8 94],[ 10. 160.] ; [ 6. 96.],0
a5,1,0.295073,1.096328,[113  57] ; [74 28],[116.875  53.125] ; [70.125 31.875],0
r2,1,0.309646,1.032186,[155  14] ; [95  5],[157.06319703  11.93680297] ; [92.93680297  7.06319703],0
p11,1,0.311374,1.024837,[124  46] ; [80 22],[127.5  42.5] ; [76.5 25.5],0
p7,1,0.325365,0.967259,[96 68] ; [64 35],[99.77186312 64.22813688] ; [60.22813688 38.77186312],0
v2,1,0.335069,0.929206,[92 72] ; [50 50],[88.21212121 75.78787879] ; [53.78787879 46.21212121],0
r4,1,0.362275,0.82999,[147  23] ; [92 10],[149.375  20.625] ; [89.625 12.375],0
u3,1,0.427477,0.629669,[34 29] ; [20 12],[35.81052632 27.18947368] ; [18.18947368 13.81052632],0
n5,1,0.503482,0.447589,[126  42] ; [72 29],[123.65799257  44.34200743] ; [74.34200743 26.65799257],0
d1,1,0.53099,0.392496,[85 85] ; [55 47],[87.5 82.5] ; [52.5 49.5],0
r3,1,0.574678,0.314918,[160   9] ; [93  7],[158.94795539  10.05204461] ; [94.05204461  5.94795539],0
p2,1,0.645509,0.211609,[138  30] ; [86 16],[139.37777778  28.62222222] ; [84.62222222 17.37777778],0
n1,1,0.64853,0.207759,[17 26] ; [ 6 12],[16.21311475 26.78688525] ; [ 6.78688525 11.21311475],0
a8,1,0.686189,0.163242,[ 19 135] ; [10 84],[ 18.00806452 135.99193548] ; [10.99193548 83.00806452],0
d3,1,0.806879,0.059758,[120  49] ; [71 31],[119.11070111  49.88929889] ; [71.88929889 30.11070111],0
r1,1,0.825177,0.048793,[131  39] ; [79 22],[131.73431734  38.26568266] ; [78.26568266 22.73431734],0
v4,1,0.877821,0.023633,[159  11] ; [94  6],[159.2962963  10.7037037] ; [93.7037037  6.2962963],0
n4,1,0.972054,0.001227,[123  47] ; [74 28],[123.125  46.875] ; [73.875 28.125],0
d5,1,0.990277,0.000148,[131  38] ; [79 23],[130.95940959  38.04059041] ; [79.04059041 22.95940959],0
