Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.003117,8.737891,[ 8 35] ; [6 3],[11.57692308 31.42307692] ; [2.42307692 6.57692308],0
p11,1,0.005886,7.584831,[ 9 34] ; [6 3],[12.40384615 30.59615385] ; [2.59615385 6.40384615],0
r4,1,0.007881,7.060371,[ 4 39] ; [4 5],[ 6.61538462 36.38461538] ; [1.38461538 7.61538462],0
d4,1,0.020394,5.377876,[20 23] ; [8 1],[23.15384615 19.84615385] ; [4.84615385 4.15384615],0
p2,1,0.044321,4.04429,[13 29] ; [6 3],[15.64705882 26.35294118] ; [3.35294118 5.64705882],0
s2,1,0.054762,3.689332,[ 4 39] ; [3 6],[ 5.78846154 37.21153846] ; [1.21153846 7.78846154],0
a5,1,0.066832,3.359173,[19 24] ; [7 2],[21.5 21.5] ; [4.5 4.5],0
d1,1,0.076443,3.138961,[11 32] ; [5 4],[13.23076923 29.76923077] ; [2.76923077 6.23076923],0
p6,1,0.077046,3.12614,[ 2 40] ; [2 7],[ 3.29411765 38.70588235] ; [0.70588235 8.29411765],0
p10,1,0.08686,2.931633,[15 27] ; [6 3],[17.29411765 24.70588235] ; [3.70588235 5.29411765],0
d2,1,0.08686,2.931633,[15 27] ; [6 3],[17.29411765 24.70588235] ; [3.70588235 5.29411765],0
p9,1,0.097779,2.741399,[15 26] ; [6 3],[17.22 23.78] ; [3.78 5.22],0
n4,1,0.12907,2.303659,[27 16] ; [8 1],[28.94230769 14.05769231] ; [6.05769231 2.94230769],0
a4,1,0.131678,2.272607,[12 29] ; [5 4],[13.94 27.06] ; [3.06 5.94],0
a3,1,0.146092,2.112589,[21 20] ; [7 2],[22.96 18.04] ; [5.04 3.96],0
n5,1,0.196547,1.667845,[29 14] ; [8 1],[30.59615385 12.40384615] ; [6.40384615 2.59615385],0
s3,1,0.199375,1.646944,[ 6 34] ; [3 6],[ 7.34693878 32.65306122] ; [1.65306122 7.34693878],0
p3,1,0.20809,1.584666,[10 32] ; [4 5],[11.52941176 30.47058824] ; [2.47058824 6.52941176],0
p4,1,0.20809,1.584666,[10 32] ; [4 5],[11.52941176 30.47058824] ; [2.47058824 6.52941176],0
n6,1,0.243214,1.361868,[19 23] ; [6 3],[20.58823529 21.41176471] ; [4.41176471 4.58823529],0
d3,1,0.246388,1.343669,[15 28] ; [5 4],[16.53846154 26.46153846] ; [3.46153846 5.53846154],0
v1,1,0.256018,1.290165,[11 32] ; [4 5],[12.40384615 30.59615385] ; [2.59615385 6.40384615],0
p7,1,0.296369,1.090463,[11 30] ; [4 5],[12.3 28.7] ; [2.7 6.3],0
b2,1,0.324127,0.972222,[12 15] ; [2 6],[10.8 16.2] ; [3.2 4.8],0
b3,1,0.324127,0.972222,[12 15] ; [2 6],[10.8 16.2] ; [3.2 4.8],0
d5,1,0.396202,0.719823,[22 21] ; [6 3],[23.15384615 19.84615385] ; [4.84615385 4.15384615],0
s4,1,0.397113,0.71705,[ 5 38] ; [2 7],[ 5.78846154 37.21153846] ; [1.21153846 7.78846154],0
p1,1,0.397113,0.71705,[ 5 38] ; [2 7],[ 5.78846154 37.21153846] ; [1.21153846 7.78846154],0
s8,1,0.449748,0.571288,[ 2 41] ; [1 8],[ 2.48076923 40.51923077] ; [0.51923077 8.48076923],0
a6,1,0.451904,0.565872,[18 25] ; [5 4],[19.01923077 23.98076923] ; [3.98076923 5.01923077],0
v4,1,0.469153,0.523971,[23 20] ; [6 3],[23.98076923 19.01923077] ; [5.01923077 3.98076923],0
p5,1,0.475845,0.50837,[ 2 39] ; [1 8],[ 2.46 38.54] ; [0.54 8.46],0
v3,1,0.479271,0.500523,[ 9 33] ; [1 8],[ 8.23529412 33.76470588] ; [1.76470588 7.23529412],0
r1,1,0.495493,0.464576,[14 29] ; [4 5],[14.88461538 28.11538462] ; [3.11538462 5.88461538],0
b5,1,0.548992,0.359126,[19 24] ; [3 6],[18.19230769 24.80769231] ; [3.80769231 5.19230769],0
u2,1,0.601508,0.272727,[ 7 15] ; [1 1],[ 7.33333333 14.66666667] ; [0.66666667 1.33333333],0
p8,1,0.663018,0.189879,[11 31] ; [3 6],[11.52941176 30.47058824] ; [2.47058824 6.52941176],0
v2,1,0.715789,0.132564,[ 7 34] ; [2 7],[ 7.38 33.62] ; [1.62 7.38],0
a7,1,0.728028,0.12093,[17 26] ; [3 6],[16.53846154 26.46153846] ; [3.46153846 5.53846154],0
b4,1,0.728028,0.12093,[26 17] ; [6 3],[26.46153846 16.53846154] ; [5.53846154 3.46153846],0
a1,1,0.802271,0.062705,[ 8 35] ; [2 7],[ 8.26923077 34.73076923] ; [1.73076923 7.26923077],0
b1,1,0.88654,0.020359,[25 18] ; [5 4],[24.80769231 18.19230769] ; [5.19230769 3.80769231],0
r2,1,0.924558,0.008967,[28 13] ; [6 3],[27.88 13.12] ; [6.12 2.88],0
