Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,40.667983,[27 20] ; [127   6],[40.21111111  6.78888889] ; [113.78888889  19.21111111],1
a5,1,7.2e-05,15.756538,[20 27] ; [99 34],[31.07222222 15.92777778] ; [87.92777778 45.07222222],1
a6,1,0.000265,13.303534,[20 27] ; [96 37],[30.28888889 16.71111111] ; [85.71111111 47.28888889],1
r3,1,0.001149,10.571297,[40  7] ; [130   3],[44.38888889  2.61111111] ; [125.61111111   7.38888889],0
v2,1,0.005733,7.632301,[16 31] ; [71 52],[24.05294118 22.94705882] ; [62.94705882 60.05294118],0
r2,1,0.008144,7.001521,[39  7] ; [126   5],[42.88135593  3.11864407] ; [122.11864407   8.88135593],0
d1,1,0.012614,6.222469,[18 29] ; [79 54],[25.32777778 21.67222222] ; [71.67222222 61.32777778],0
b1,1,0.021803,5.261463,[20 27] ; [ 33 100],[13.83888889 33.16111111] ; [39.16111111 93.83888889],0
d3,1,0.042642,4.109543,[29 17] ; [104  29],[34.17877095 11.82122905] ; [98.82122905 34.17877095],0
d5,1,0.047506,3.927386,[30 16] ; [106  27],[34.94972067 11.05027933] ; [101.05027933  31.94972067],0
p11,1,0.052269,3.767151,[30 17] ; [104  29],[34.98888889 12.01111111] ; [99.01111111 33.98888889],0
a2,1,0.067409,3.345012,[ 3 44] ; [ 23 110],[ 6.78888889 40.21111111] ; [ 19.21111111 113.78888889],0
s6,1,0.06932,3.299046,[23 23] ; [86 46],[28.16853933 17.83146067] ; [80.83146067 51.16853933],0
a1,1,0.076773,3.131922,[ 5 42] ; [  5 128],[ 2.61111111 44.38888889] ; [  7.38888889 125.61111111],0
a3,1,0.084931,2.967914,[25 21] ; [91 42],[29.81005587 16.18994413] ; [86.18994413 46.81005587],0
b5,1,0.096022,2.770407,[34 13] ; [78 55],[29.24444444 17.75555556] ; [82.75555556 50.24444444],0
u1,1,0.101985,2.674225,[ 2 45] ; [ 17 116],[ 4.96111111 42.03888889] ; [ 14.03888889 118.96111111],0
d4,1,0.113606,2.503332,[36 11] ; [115  18],[39.42777778  7.57222222] ; [111.57222222  21.42777778],0
p10,1,0.115584,2.476168,[34 11] ; [114  19],[37.41573034  7.58426966] ; [110.58426966  22.41573034],0
v4,1,0.125034,2.353106,[41  5] ; [126   6],[43.15730337  2.84269663] ; [123.84269663   8.15730337],0
a7,1,0.126569,2.334088,[32 14] ; [107  26],[35.72067039 10.27932961] ; [103.27932961  29.72067039],0
a4,1,0.136039,2.222205,[13 34] ; [53 80],[17.23333333 29.76666667] ; [48.76666667 84.23333333],0
p4,1,0.16294,1.946725,[16 30] ; [62 71],[20.04469274 25.95530726] ; [57.95530726 75.04469274],0
p1,1,0.195894,1.672722,[ 6 40] ; [  9 122],[ 3.89830508 42.10169492] ; [ 11.10169492 119.89830508],0
s7,1,0.214663,1.539694,[14 33] ; [52 78],[17.52542373 29.47457627] ; [48.47457627 81.52542373],0
p8,1,0.263578,1.249866,[17 28] ; [63 70],[20.2247191 24.7752809] ; [59.7752809 73.2247191],0
p7,1,0.281057,1.161972,[23 22] ; [79 52],[26.07954545 18.92045455] ; [75.92045455 55.07954545],0
a8,1,0.282804,1.153564,[ 2 41] ; [ 12 108],[ 3.69325153 39.30674847] ; [ 10.30674847 109.69325153],0
s8,1,0.2924,1.108538,[15 32] ; [54 79],[18.01666667 28.98333333] ; [50.98333333 82.01666667],0
n4,1,0.332111,0.940649,[16 31] ; [56 77],[18.8 28.2] ; [53.2 79.8],0
n3,1,0.338987,0.91426,[10  5] ; [27  7],[11.32653061  3.67346939] ; [25.67346939  8.32653061],0
s3,1,0.340914,0.906991,[20 25] ; [69 62],[22.75568182 22.24431818] ; [66.24431818 64.75568182],0
v1,1,0.379706,0.771655,[16 30] ; [54 74],[18.50574713 27.49425287] ; [51.49425287 76.50574713],0
v3,1,0.394393,0.725355,[10 35] ; [36 89],[12.17647059 32.82352941] ; [33.82352941 91.17647059],0
u2,1,0.418733,0.653868,[12 10] ; [26 14],[13.48387097  8.51612903] ; [24.51612903 15.48387097],0
n6,1,0.520385,0.41313,[30 17] ; [91 41],[31.77094972 15.22905028] ; [89.22905028 42.77094972],0
p5,1,0.539354,0.376738,[ 4 42] ; [  8 124],[ 3.1011236 42.8988764] ; [  8.8988764 123.1011236],0
u3,1,0.541255,0.373219,[12 10] ; [25 15],[13.12903226  8.87096774] ; [23.87096774 16.12903226],0
b2,1,0.546704,0.363256,[10 16] ; [23 49],[ 8.75510204 17.24489796] ; [24.24489796 47.75510204],0
b3,1,0.546704,0.363256,[10 16] ; [23 49],[ 8.75510204 17.24489796] ; [24.24489796 47.75510204],0
s5,1,0.600158,0.274758,[15 29] ; [37 87],[13.61904762 30.38095238] ; [38.38095238 85.61904762],0
n1,1,0.638364,0.220888,[ 4 11] ; [ 7 27],[ 3.36734694 11.63265306] ; [ 7.63265306 26.36734694],0
d2,1,0.65648,0.197828,[17 30] ; [53 80],[18.27777778 28.72222222] ; [51.72222222 81.27777778],0
s2,1,0.667202,0.184892,[22 25] ; [57 75],[20.74301676 26.25698324] ; [58.25698324 73.74301676],0
p2,1,0.744698,0.106041,[37  9] ; [109  23],[37.73033708  8.26966292] ; [108.26966292  23.73033708],0
p12,1,0.773274,0.082998,[ 3 44] ; [  7 126],[ 2.61111111 44.38888889] ; [  7.38888889 125.61111111],0
s4,1,0.78131,0.077069,[ 9 38] ; [ 28 105],[ 9.66111111 37.33888889] ; [ 27.33888889 105.66111111],0
p3,1,0.781699,0.076788,[18 29] ; [54 79],[18.8 28.2] ; [53.2 79.8],0
