Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,247.044065,[226  71] ; [ 26 237],[133.65 163.35] ; [118.35 144.65],1
s6,1,0.0,109.399332,[240  52] ; [102 160],[180.2599278 111.7400722] ; [161.7400722 100.2599278],1
s7,1,0.0,88.695887,[168 116] ; [ 48 203],[114.66168224 169.33831776] ; [101.33831776 149.66168224],1
s8,1,0.0,65.063935,[155 141] ; [ 51 212],[109.08050089 186.91949911] ; [ 96.91949911 166.08050089],1
s5,1,4e-06,21.230448,[102 184] ; [ 47 213],[ 78.04761905 207.95238095] ; [ 70.95238095 189.04761905],1
s4,1,6.1e-05,16.077977,[ 62 234] ; [ 23 240],[ 45.00894454 250.99105546] ; [ 39.99105546 223.00894454],1
r2,1,0.001412,10.190136,[287   9] ; [238  25],[277.99642218  18.00357782] ; [247.00357782  15.99642218],0
r3,1,0.002326,9.272727,[288   9] ; [240  24],[279.52941176  17.47058824] ; [248.47058824  15.52941176],0
p9,1,0.004677,8.000274,[247  46] ; [194  66],[233.65822785  59.34177215] ; [207.34177215  52.65822785],0
r4,1,0.008441,6.93746,[274  23] ; [226  39],[264.23487544  32.76512456] ; [235.76512456  29.23487544],0
p10,1,0.025602,4.982704,[238  56] ; [192  71],[226.96588869  67.03411131] ; [203.03411131  59.96588869],0
p4,1,0.026945,4.894311,[151 144] ; [110 153],[137.98387097 157.01612903] ; [123.01612903 139.98387097],0
u4,1,0.028993,4.768038,[  8 289] ; [  1 264],[  4.75622776 292.24377224] ; [  4.24377224 260.75622776],0
p7,1,0.037871,4.310795,[158 130] ; [121 142],[145.82940109 142.17059891] ; [133.17059891 129.82940109],0
n3,1,0.041411,4.159101,[59 16] ; [45 26],[53.42465753 21.57534247] ; [50.57534247 20.42465753],0
v3,1,0.054185,3.706978,[116 168] ; [ 83 170],[105.24394786 178.75605214] ; [ 93.75605214 159.24394786],0
b4,1,0.063114,3.453596,[180 117] ; [140 125],[169.11032028 127.88967972] ; [150.88967972 114.11032028],0
p3,1,0.065134,3.401577,[128 168] ; [ 94 170],[117.34285714 178.65714286] ; [104.65714286 159.34285714],0
r1,1,0.071753,3.242449,[241  53] ; [200  64],[232.35483871  61.64516129] ; [208.64516129  55.35483871],0
u3,1,0.07238,3.228209,[56 31] ; [47 45],[50.06145251 36.93854749] ; [52.93854749 39.06145251],0
p2,1,0.078241,3.101071,[241  56] ; [198  66],[232.41176471  64.58823529] ; [206.58823529  57.41176471],0
n4,1,0.097726,2.742269,[217  78] ; [178  87],[208.08035714  86.91964286] ; [186.91964286  78.08035714],0
v1,1,0.099586,2.712163,[142 140] ; [113 148],[132.43093923 149.56906077] ; [122.56906077 138.43093923],0
p12,1,0.157996,1.9933,[ 19 276] ; [ 10 254],[ 15.30411449 279.69588551] ; [ 13.69588551 250.30411449],0
