Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.001257,10.40533,[ 9 20] ; [13  3],[14.17777778 14.82222222] ; [7.82222222 8.17777778],0
s7,1,0.001658,9.894231,[ 4 22] ; [10  6],[ 8.66666667 17.33333333] ; [ 5.33333333 10.66666667],0
v3,1,0.008561,6.912226,[ 4 25] ; [8 8],[ 7.73333333 21.26666667] ; [ 4.26666667 11.73333333],0
u3,1,0.061369,3.5,[ 2 10] ; [5 4],[4. 8.] ; [3. 6.],0
s3,1,0.102312,2.669124,[ 6 23] ; [7 9],[ 8.37777778 20.62222222] ; [ 4.62222222 11.37777778],0
r1,1,0.132694,2.260702,[ 8 21] ; [8 8],[10.31111111 18.68888889] ; [ 5.68888889 10.31111111],0
b1,1,0.157022,2.002674,[19 10] ; [7 9],[16.75555556 12.24444444] ; [9.24444444 6.75555556],0
n1,1,0.184708,1.759334,[1 7] ; [3 4],[2.13333333 5.86666667] ; [1.86666667 5.13333333],0
n4,1,0.189115,1.7245,[16 13] ; [12  4],[18.04444444 10.95555556] ; [9.95555556 6.04444444],0
s2,1,0.222215,1.490008,[ 6 23] ; [ 6 10],[ 7.73333333 21.26666667] ; [ 4.26666667 11.73333333],0
s1,1,0.243926,1.357759,[ 1 28] ; [ 2 14],[ 1.93333333 27.06666667] ; [ 1.06666667 14.93333333],0
a4,1,0.265017,1.242358,[10 19] ; [ 3 13],[ 8.37777778 20.62222222] ; [ 4.62222222 11.37777778],0
v4,1,0.27088,1.212284,[21  8] ; [9 7],[19.33333333  9.66666667] ; [10.66666667  5.33333333],0
s5,1,0.279253,1.17072,[ 5 24] ; [ 5 11],[ 6.44444444 22.55555556] ; [ 3.55555556 12.44444444],0
p6,1,0.279253,1.17072,[ 5 24] ; [ 5 11],[ 6.44444444 22.55555556] ; [ 3.55555556 12.44444444],0
a3,1,0.33849,0.916141,[17 12] ; [7 9],[15.46666667 13.53333333] ; [8.53333333 7.46666667],0
p8,1,0.33849,0.916141,[12 17] ; [9 7],[13.53333333 15.46666667] ; [7.46666667 8.53333333],0
u2,1,0.349575,0.875,[7 5] ; [7 2],[8. 4.] ; [6. 3.],0
p5,1,0.350169,0.872845,[ 7 22] ; [ 2 14],[ 5.8 23.2] ; [ 3.2 12.8],0
b4,1,0.35991,0.838208,[14 15] ; [10  6],[15.46666667 13.53333333] ; [8.53333333 7.46666667],0
p4,1,0.373488,0.792026,[16 13] ; [11  5],[17.4 11.6] ; [9.6 6.4],0
p11,1,0.491556,0.473119,[23  6] ; [14  2],[23.84444444  5.15555556] ; [13.15555556  2.84444444],0
d1,1,0.509106,0.435904,[ 8 21] ; [ 3 13],[ 7.08888889 21.91111111] ; [ 3.91111111 12.08888889],0
