Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,97.824027,[202 131] ; [ 46 194],[144.12565445 188.87434555] ; [103.87434555 136.12565445],1
v1,1,0.0,50.00817,[235  97] ; [ 99 141],[193.86013986 138.13986014] ; [140.13986014  99.86013986],1
d1,1,0.001399,10.207341,[229 111] ; [132 111],[210.53173242 129.46826758] ; [150.46826758  92.53173242],0
s4,1,0.004597,8.031461,[ 38 300] ; [ 47 191],[ 49.87847222 288.12152778] ; [ 35.12152778 202.87847222],0
d2,1,0.006549,7.392615,[193 145] ; [111 132],[176.85370052 161.14629948] ; [127.14629948 115.85370052],0
p3,1,0.008406,6.944808,[206 134] ; [120 122],[190.4467354 149.5532646] ; [135.5532646 106.4467354],0
s8,1,0.008641,6.895564,[176 160] ; [100 142],[160.44290657 175.55709343] ; [115.55709343 126.44290657],0
d4,1,0.009296,6.765006,[295  44] ; [191  51],[283.5697074  55.4302926] ; [202.4302926  39.5697074],0
a3,1,0.014246,6.007374,[267  72] ; [169  73],[254.39586919  84.60413081] ; [181.60413081  60.39586919],0
d3,1,0.016697,5.727918,[251  89] ; [157  86],[237.94168096 102.05831904] ; [170.05831904  72.94168096],0
a5,1,0.019112,5.49121,[278  62] ; [179  64],[266.51801029  73.48198971] ; [190.48198971  52.51801029],0
r3,1,0.031451,4.628197,[330   7] ; [228  13],[325.33910035  11.66089965] ; [232.66089965   8.33910035],0
s7,1,0.033153,4.537875,[190 129] ; [117 115],[177.73684211 141.26315789] ; [129.26315789 102.73684211],0
n3,1,0.035436,4.42405,[45  9] ; [32 17],[40.36893204 13.63106796] ; [36.63106796 12.36893204],0
p10,1,0.041482,4.156223,[296  41] ; [197  44],[287.44117647  49.55882353] ; [205.55882353  35.44117647],0
p9,1,0.042745,4.105458,[303  33] ; [203  37],[295.16666667  40.83333333] ; [210.83333333  29.16666667],0
r1,1,0.044982,4.019299,[288  51] ; [190  52],[278.90189329  60.09810671] ; [199.09810671  42.90189329],0
a6,1,0.058994,3.565446,[240  99] ; [154  89],[229.49484536 109.50515464] ; [164.50515464  78.49484536],0
d5,1,0.064946,3.406358,[297  43] ; [198  44],[289.17525773  50.82474227] ; [205.82474227  36.17525773],0
p11,1,0.067046,3.353908,[291  49] ; [194  49],[282.84734134  57.15265866] ; [202.15265866  40.84734134],0
u1,1,0.071273,3.25345,[ 75 265] ; [ 39 204],[ 66.48370497 273.51629503] ; [ 47.51629503 195.48370497],0
a7,1,0.078756,3.090384,[252  86] ; [165  78],[242.59208262  95.40791738] ; [174.40791738  68.59208262],0
b1,1,0.082327,3.018361,[120 220] ; [103 140],[130.05145798 209.94854202] ; [ 92.94854202 150.05145798],0
s1,1,0.088587,2.899865,[  7 328] ; [ 11 228],[ 10.50522648 324.49477352] ; [  7.49477352 231.50522648],0
p7,1,0.095128,2.785389,[242  92] ; [159  82],[232.92869565 101.07130435] ; [168.07130435  72.92869565],0
p4,1,0.153053,2.041552,[240  98] ; [159  84],[232.12048193 105.87951807] ; [166.87951807  76.12048193],0
u4,1,0.16071,1.967537,[  8 332] ; [  2 241],[  5.83190395 334.16809605] ; [  4.16809605 238.83190395],0
n6,1,0.16976,1.885065,[308  30] ; [212  30],[303.03448276  34.96551724] ; [216.96551724  25.03448276],0
a2,1,0.183389,1.769945,[ 95 245] ; [ 56 187],[ 88.06174957 251.93825043] ; [ 62.93825043 180.06174957],0
a1,1,0.1934,1.691529,[ 19 321] ; [  8 235],[ 15.74614065 324.25385935] ; [ 11.25385935 231.74614065],0
n2,1,0.194648,1.68208,[42 11] ; [34 16],[39.10679612 13.89320388] ; [36.89320388 13.10679612],0
p12,1,0.217855,1.518447,[ 34 305] ; [ 17 223],[ 29.86010363 309.13989637] ; [ 21.13989637 218.86010363],0
a8,1,0.277301,1.180269,[ 54 245] ; [ 32 189],[ 49.45 249.55] ; [ 36.55 184.45],0
