Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.747352,[130   9] ; [49 27],[115.7255814  23.2744186] ; [63.2744186 12.7255814],1
p6,1,0.547971,0.360964,[43 94] ; [20 53],[41.1 95.9] ; [21.9 51.1],0
r3,1,0.561989,0.336273,[129   8] ; [70  6],[127.99530516   9.00469484] ; [71.00469484  4.99530516],0
n2,1,0.573142,0.317453,[22  9] ; [14  8],[21.05660377  9.94339623] ; [14.94339623  7.05660377],0
p1,1,0.608231,0.262759,[ 14 124] ; [ 6 69],[ 12.95774648 125.04225352] ; [ 7.04225352 67.95774648],0
p8,1,0.617239,0.249768,[63 75] ; [32 44],[61.26168224 76.73831776] ; [33.73831776 42.26168224],0
a8,1,0.625346,0.238424,[ 18 110] ; [ 8 61],[ 16.89340102 111.10659898] ; [ 9.10659898 59.89340102],0
d2,1,0.674778,0.176064,[ 31 107] ; [19 57],[ 32.24299065 105.75700935] ; [17.75700935 58.24299065],0
b2,1,0.807654,0.059269,[18 55] ; [12 33],[18.55932203 54.44067797] ; [11.44067797 33.55932203],0
b3,1,0.807654,0.059269,[18 55] ; [12 33],[18.55932203 54.44067797] ; [11.44067797 33.55932203],0
a1,1,0.825769,0.048457,[  3 136] ; [ 2 74],[  3.23255814 135.76744186] ; [ 1.76744186 74.23255814],0
b1,1,0.953071,0.003463,[47 92] ; [26 50],[47.19534884 91.80465116] ; [25.80465116 50.19534884],0
n3,1,0.964767,0.001951,[22 10] ; [15  7],[21.92592593 10.07407407] ; [15.07407407  6.92592593],0
