Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000154,14.320961,[23 15] ; [ 6 29],[15.09589041 22.90410959] ; [13.90410959 21.09589041],1
r1,1,0.002142,9.423763,[33  5] ; [19 16],[27.06849315 10.93150685] ; [24.93150685 10.06849315],0
v1,1,0.002747,8.968078,[23 15] ; [ 9 26],[16.65753425 21.34246575] ; [15.34246575 19.65753425],0
n5,1,0.012148,6.289073,[31  7] ; [19 16],[26.02739726 11.97260274] ; [23.97260274 11.02739726],0
a5,1,0.014166,6.01731,[29  9] ; [17 18],[23.94520548 14.05479452] ; [22.05479452 12.94520548],0
a7,1,0.014166,6.01731,[29  9] ; [17 18],[23.94520548 14.05479452] ; [22.05479452 12.94520548],0
r3,1,0.03541,4.425312,[37  1] ; [29  6],[34.35616438  3.64383562] ; [31.64383562  3.35616438],0
n4,1,0.037782,4.314799,[32  6] ; [22 13],[28.10958904  9.89041096] ; [25.89041096  9.10958904],0
p10,1,0.041878,4.140115,[31  7] ; [21 14],[27.06849315 10.93150685] ; [24.93150685 10.06849315],0
p2,1,0.048477,3.893389,[25 13] ; [30  5],[28.63013699  9.36986301] ; [26.36986301  8.63013699],0
n6,1,0.05941,3.553767,[33  5] ; [24 11],[29.67123288  8.32876712] ; [27.32876712  7.67123288],0
p11,1,0.05941,3.553767,[33  5] ; [24 11],[29.67123288  8.32876712] ; [27.32876712  7.67123288],0
n1,1,0.065087,3.402778,[3 1] ; [1 5],[1.6 2.4] ; [2.4 3.6],0
r2,1,0.070118,3.280262,[37  1] ; [30  5],[34.87671233  3.12328767] ; [32.12328767  2.87671233],0
p7,1,0.080741,3.04993,[26 12] ; [30  5],[29.15068493  8.84931507] ; [26.84931507  8.15068493],0
a3,1,0.131132,2.279058,[23 15] ; [15 20],[19.78082192 18.21917808] ; [18.21917808 16.78082192],0
r4,1,0.1329,2.258304,[35  3] ; [28  7],[32.79452055  5.20547945] ; [30.20547945  4.79452055],0
p12,1,0.136436,2.217701,[ 8 30] ; [ 3 32],[ 5.7260274 32.2739726] ; [ 5.2739726 29.7260274],0
s6,1,0.142237,2.153584,[20 18] ; [23 10],[23.01408451 14.98591549] ; [19.98591549 13.01408451],0
