Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.000402,12.523265,[ 2 12] ; [12  3],[6.75862069 7.24137931] ; [7.24137931 7.75862069],1
p8,1,0.002767,8.955113,[ 1 13] ; [9 6],[4.82758621 9.17241379] ; [5.17241379 9.82758621],0
r3,1,0.003325,8.620212,[6 8] ; [14  1],[9.65517241 4.34482759] ; [10.34482759  4.65517241],0
p7,1,0.00421,8.190943,[ 2 12] ; [10  5],[5.79310345 8.20689655] ; [6.20689655 8.79310345],0
p2,1,0.032944,4.548704,[7 7] ; [13  2],[9.65517241 4.34482759] ; [10.34482759  4.65517241],0
s6,1,0.032944,4.548704,[7 7] ; [13  2],[9.65517241 4.34482759] ; [10.34482759  4.65517241],0
r4,1,0.041794,4.143521,[5 9] ; [11  4],[7.72413793 6.27586207] ; [8.27586207 6.72413793],0
s3,1,0.053019,3.743316,[6 8] ; [11  3],[8.5 5.5] ; [8.5 5.5],0
s2,1,0.058137,3.589744,[ 4 10] ; [9 5],[6.5 7.5] ; [6.5 7.5],0
d5,1,0.075475,3.159751,[8 6] ; [13  2],[10.13793103  3.86206897] ; [10.86206897  4.13793103],0
a7,1,0.095547,2.778345,[5 9] ; [10  5],[7.24137931 6.75862069] ; [7.75862069 7.24137931],0
n1,1,0.157504,1.998025,[2 7] ; [3 2],[3.21428571 5.78571429] ; [1.78571429 3.21428571],0
b5,1,0.176076,1.830439,[10  4] ; [7 8],[8.20689655 5.79310345] ; [8.79310345 6.20689655],0
s5,1,0.19043,1.714286,[ 2 12] ; [5 9],[ 3.5 10.5] ; [ 3.5 10.5],0
n4,1,0.190932,1.710408,[9 5] ; [6 9],[7.24137931 6.75862069] ; [7.75862069 7.24137931],0
d4,1,0.195646,1.674579,[7 7] ; [11  4],[8.68965517 5.31034483] ; [9.31034483 5.68965517],0
r1,1,0.197631,1.659799,[6 8] ; [10  5],[7.72413793 6.27586207] ; [8.27586207 6.72413793],0
s7,1,0.233703,1.418182,[4 9] ; [7 6],[5.5 7.5] ; [5.5 7.5],0
r2,1,0.262125,1.257498,[9 4] ; [13  2],[10.21428571  2.78571429] ; [11.78571429  3.21428571],0
p11,1,0.315594,1.007119,[ 4 10] ; [7 8],[5.31034483 8.68965517] ; [5.68965517 9.31034483],0
b1,1,0.355918,0.852245,[6 8] ; [9 6],[7.24137931 6.75862069] ; [7.75862069 7.24137931],0
d2,1,0.355918,0.852245,[8 6] ; [6 9],[6.75862069 7.24137931] ; [7.24137931 7.75862069],0
p10,1,0.410806,0.676467,[ 2 12] ; [ 4 11],[ 2.89655172 11.10344828] ; [ 3.10344828 11.89655172],0
s1,1,0.500802,0.453236,[ 2 12] ; [ 1 14],[ 1.44827586 12.55172414] ; [ 1.55172414 13.44827586],0
a6,1,0.517613,0.418647,[ 4 10] ; [6 9],[4.82758621 9.17241379] ; [5.17241379 9.82758621],0
d1,1,0.549563,0.3581,[5 9] ; [7 8],[5.79310345 8.20689655] ; [6.20689655 8.79310345],0
u1,1,0.58438,0.299206,[ 1 13] ; [ 2 13],[ 1.44827586 12.55172414] ; [ 1.55172414 13.44827586],0
d3,1,0.588439,0.292788,[7 7] ; [9 6],[7.72413793 6.27586207] ; [8.27586207 6.72413793],0
n6,1,0.59737,0.27898,[8 6] ; [10  5],[8.68965517 5.31034483] ; [9.31034483 5.68965517],0
b4,1,0.59737,0.27898,[8 6] ; [10  5],[8.68965517 5.31034483] ; [9.31034483 5.68965517],0
a4,1,0.598702,0.276958,[5 9] ; [ 4 11],[4.34482759 9.65517241] ; [ 4.65517241 10.34482759],0
v2,1,0.741854,0.108503,[ 3 11] ; [ 4 11],[ 3.37931034 10.62068966] ; [ 3.62068966 11.37931034],0
v3,1,0.741854,0.108503,[ 3 11] ; [ 4 11],[ 3.37931034 10.62068966] ; [ 3.62068966 11.37931034],0
v1,1,0.781793,0.07672,[ 4 10] ; [ 5 10],[4.34482759 9.65517241] ; [ 4.65517241 10.34482759],0
u2,1,0.782055,0.076531,[4 3] ; [4 4],[3.73333333 3.26666667] ; [4.26666667 3.73333333],0
a5,1,0.836687,0.042491,[6 8] ; [7 8],[6.27586207 7.72413793] ; [6.72413793 8.27586207],0
n5,1,0.857541,0.032222,[7 7] ; [8 7],[7.24137931 6.75862069] ; [7.75862069 7.24137931],0
a3,1,0.857541,0.032222,[7 7] ; [7 8],[6.75862069 7.24137931] ; [7.24137931 7.75862069],0
n3,1,0.872081,0.025926,[5 4] ; [3 2],[5.14285714 3.85714286] ; [2.85714286 2.14285714],0
u3,1,0.875996,0.024351,[5 2] ; [6 2],[5.13333333 1.86666667] ; [5.86666667 2.13333333],0
p1,1,0.959668,0.002557,[ 1 13] ; [ 1 14],[ 0.96551724 13.03448276] ; [ 1.03448276 13.96551724],0
a2,1,0.959668,0.002557,[ 1 13] ; [ 1 14],[ 0.96551724 13.03448276] ; [ 1.03448276 13.96551724],0
a1,1,0.959668,0.002557,[ 1 13] ; [ 1 14],[ 0.96551724 13.03448276] ; [ 1.03448276 13.96551724],0
