Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,30.189714,[130  25] ; [23 28],[115.12135922  39.87864078] ; [37.87864078 13.12135922],1
p9,1,0.001192,10.502017,[132  25] ; [32 19],[123.78846154  33.21153846] ; [40.21153846 10.78846154],0
p8,1,0.001573,9.991429,[83 74] ; [14 37],[73.21634615 83.78365385] ; [23.78365385 27.21634615],0
p2,1,0.003713,8.419182,[134  22] ; [36 17],[126.88995215  29.11004785] ; [43.11004785  9.88995215],0
v4,1,0.004876,7.924791,[149   6] ; [45  8],[144.56730769  10.43269231] ; [49.43269231  3.56730769],0
n6,1,0.009856,6.660804,[127  29] ; [34 19],[120.1722488  35.8277512] ; [40.8277512 12.1722488],0
n4,1,0.010637,6.525039,[121  38] ; [30 22],[113.78672986  45.21327014] ; [37.21327014 14.78672986],0
b1,1,0.012136,6.290937,[ 56 103] ; [29 24],[63.75 95.25] ; [21.25 31.75],0
s6,1,0.02405,5.091048,[125  30] ; [34 18],[119.05797101  35.94202899] ; [39.94202899 12.05797101],0
b3,1,0.029278,4.751178,[33 63] ; [ 3 22],[28.56198347 67.43801653] ; [ 7.43801653 17.56198347],0
b2,1,0.029278,4.751178,[33 63] ; [ 3 22],[28.56198347 67.43801653] ; [ 7.43801653 17.56198347],0
u2,1,0.045995,3.981785,[33 28] ; [ 8 18],[28.74712644 32.25287356] ; [12.25287356 13.74712644],0
p6,1,0.051118,3.804409,[ 52 103] ; [10 42],[ 46.42512077 108.57487923] ; [15.57487923 36.42512077],0
s7,1,0.061041,3.508869,[89 64] ; [21 28],[83.31683168 69.68316832] ; [26.68316832 22.31683168],0
r3,1,0.065043,3.403886,[151   7] ; [46  6],[148.21904762   9.78095238] ; [48.78095238  3.21904762],0
r1,1,0.079006,3.085228,[120  38] ; [33 19],[115.11428571  42.88571429] ; [37.88571429 14.11428571],0
s8,1,0.079088,3.083544,[76 83] ; [18 35],[70.5 88.5] ; [23.5 29.5],0
a3,1,0.101241,2.685886,[97 62] ; [25 27],[91.93364929 67.06635071] ; [30.06635071 21.93364929],0
n1,1,0.110381,2.548765,[15 17] ; [ 4 13],[12.40816327 19.59183673] ; [ 6.59183673 10.40816327],0
d4,1,0.124228,2.363193,[100  59] ; [27 26],[95.25 63.75] ; [31.75 21.25],0
p3,1,0.139269,2.18602,[72 86] ; [18 35],[67.39336493 90.60663507] ; [22.60663507 30.39336493],0
d5,1,0.152265,2.049409,[90 69] ; [24 29],[85.5 73.5] ; [28.5 24.5],0
a2,1,0.16983,1.884444,[ 11 148] ; [ 1 52],[  9. 150.] ; [ 3. 50.],0
a6,1,0.173232,1.854751,[95 64] ; [26 27],[90.75 68.25] ; [30.25 22.75],0
n5,1,0.183489,1.769136,[115  41] ; [34 19],[111.215311  44.784689] ; [37.784689 15.215311],0
n2,1,0.195777,1.673599,[31  2] ; [14  3],[29.7  3.3] ; [15.3  1.7],0
p7,1,0.212076,1.557195,[107  44] ; [32 20],[103.39408867  47.60591133] ; [35.60591133 16.39408867],0
d2,1,0.228922,1.447548,[ 22 137] ; [11 42],[ 24.75 134.25] ; [ 8.25 44.75],0
p1,1,0.245394,1.349338,[ 10 146] ; [ 6 47],[ 11.94258373 144.05741627] ; [ 4.05741627 48.94258373],0
r4,1,0.255264,1.294261,[139  20] ; [43 10],[136.5  22.5] ; [45.5  7.5],0
v1,1,0.279743,1.168337,[78 75] ; [22 30],[74.63414634 78.36585366] ; [25.36585366 26.63414634],0
b4,1,0.299939,1.074464,[91 68] ; [26 27],[87.75 71.25] ; [29.25 23.75],0
r2,1,0.32592,0.965039,[145  11] ; [47  6],[143.31100478  12.68899522] ; [48.68899522  4.31100478],0
s1,1,0.348096,0.880386,[  7 150] ; [ 4 47],[  8.30288462 148.69711538] ; [ 2.69711538 48.30288462],0
a4,1,0.385582,0.752829,[ 39 119] ; [10 43],[ 36.69194313 121.30805687] ; [12.30805687 40.69194313],0
u4,1,0.412002,0.673016,[  1 158] ; [ 1 52],[  1.5 157.5] ; [ 0.5 52.5],0
v2,1,0.435803,0.607307,[73 78] ; [21 29],[70.61691542 80.38308458] ; [23.38308458 26.61691542],0
a7,1,0.548097,0.360737,[94 64] ; [34 19],[95.84834123 62.15165877] ; [32.15165877 20.84834123],0
s4,1,0.578404,0.308821,[ 33 125] ; [13 40],[ 34.44549763 123.55450237] ; [11.55450237 41.44549763],0
s5,1,0.609791,0.260479,[ 53 100] ; [16 36],[ 51.49756098 101.50243902] ; [17.50243902 34.49756098],0
d3,1,0.628007,0.234773,[66 93] ; [20 33],[64.5 94.5] ; [21.5 31.5],0
p4,1,0.633656,0.227136,[77 80] ; [28 25],[78.5 78.5] ; [26.5 26.5],0
n3,1,0.665664,0.186716,[25  8] ; [13  3],[25.59183673  7.40816327] ; [12.40816327  3.59183673],0
b5,1,0.689494,0.159634,[88 71] ; [31 22],[89.25 69.75] ; [29.75 23.25],0
u3,1,0.822384,0.050391,[35 27] ; [14 12],[34.52272727 27.47727273] ; [14.47727273 11.52272727],0
a1,1,0.824382,0.049245,[  5 154] ; [ 2 51],[  5.25 153.75] ; [ 1.75 51.25],0
