Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,111.079209,[ 5 91] ; [205 102],[50.0248139 45.9751861] ; [159.9751861 147.0248139],1
d3,1,0.0,88.218013,[20 75] ; [229  78],[58.84328358 36.15671642] ; [190.15671642 116.84328358],1
d5,1,0.0,64.096855,[45 51] ; [265  42],[73.84615385 22.15384615] ; [236.15384615  70.84615385],1
a5,1,0.0,27.671344,[48 48] ; [239  68],[68.36724566 27.63275434] ; [218.63275434  88.36724566],1
a3,1,0.0,27.004611,[44 50] ; [231  76],[64.4638404 29.5361596] ; [210.5361596  96.4638404],1
r1,1,0.0,26.826152,[50 44] ; [245  61],[69.325 24.675] ; [225.675  80.325],1
r4,1,2e-06,22.313614,[65 31] ; [271  36],[80.03970223 15.96029777] ; [255.96029777  51.03970223],1
d2,1,3.9e-05,16.920336,[27 69] ; [159 146],[44.5286783 51.4713217] ; [141.4713217 163.5286783],1
r2,1,0.00011,14.9625,[77 18] ; [286  18],[86.42857143  8.57142857] ; [276.57142857  27.42857143],1
a2,1,0.000146,14.420132,[ 7 89] ; [ 78 229],[20.24813896 75.75186104] ; [ 64.75186104 242.24813896],1
r3,1,0.000205,13.783624,[75 20] ; [282  23],[84.7875 10.2125] ; [272.2125  32.7875],1
a7,1,0.000268,13.280639,[51 45] ; [224  83],[65.50868486 30.49131514] ; [209.49131514  97.50868486],1
a4,1,0.000362,12.718513,[25 69] ; [145 161],[39.95 54.05] ; [130.05 175.95],1
u1,1,0.000394,12.562007,[ 4 92] ; [ 59 248],[15.00744417 80.99255583] ; [ 47.99255583 259.00744417],1
s2,1,0.000651,11.624194,[30 66] ; [156 149],[44.5286783 51.4713217] ; [141.4713217 163.5286783],1
v4,1,0.000799,11.243046,[78 17] ; [287  20],[86.25621891  8.74378109] ; [278.74378109  28.25621891],1
n6,1,0.0012,10.490847,[73 23] ; [272  33],[82.59351621 13.40648379] ; [262.40648379  42.59351621],0
s6,1,0.00499,7.883041,[50 44] ; [209  94],[61.32493703 32.67506297] ; [197.67506297 105.32493703],0
a6,1,0.005959,7.562777,[53 43] ; [216  91],[64.07940447 31.92059553] ; [204.92059553 102.07940447],0
p4,1,0.00979,6.672703,[44 52] ; [186 120],[54.92537313 41.07462687] ; [175.07462687 130.92537313],0
u2,1,0.011742,6.349401,[18 34] ; [43 32],[24.97637795 27.02362205] ; [36.02362205 38.97637795],0
s5,1,0.014875,5.931233,[20 75] ; [102 195],[29.56632653 65.43367347] ; [ 92.43367347 204.56632653],0
p10,1,0.01789,5.606841,[65 28] ; [249  57],[73.18796992 19.81203008] ; [240.81203008  65.18796992],0
p9,1,0.018798,5.520235,[69 24] ; [257  46],[76.56060606 16.43939394] ; [249.43939394  53.56060606],0
p8,1,0.024288,5.073958,[37 55] ; [163 141],[46.46464646 45.53535354] ; [153.53535354 150.46464646],0
v2,1,0.024718,5.043503,[25 65] ; [123 178],[34.06649616 55.93350384] ; [113.93350384 187.06649616],0
p2,1,0.030299,4.692235,[70 26] ; [253  52],[77.32668329 18.67331671] ; [245.67331671  59.32668329],0
u3,1,0.030802,4.663968,[20 32] ; [44 32],[26. 26.] ; [38. 38.],0
s3,1,0.033195,4.535708,[42 53] ; [174 133],[51.04477612 43.95522388] ; [164.95522388 142.04477612],0
p6,1,0.033691,4.510299,[25 69] ; [117 186],[33.62216625 60.37783375] ; [108.37783375 194.62216625],0
b3,1,0.039094,4.256771,[14 41] ; [ 77 112],[20.51229508 34.48770492] ; [ 70.48770492 118.51229508],0
b2,1,0.039094,4.256771,[14 41] ; [ 77 112],[20.51229508 34.48770492] ; [ 70.48770492 118.51229508],0
s8,1,0.048573,3.890058,[28 67] ; [125 182],[36.15671642 58.84328358] ; [116.84328358 190.15671642],0
s7,1,0.049698,3.851628,[32 58] ; [140 156],[40.10362694 49.89637306] ; [131.89637306 164.10362694],0
n4,1,0.05937,3.554898,[74 21] ; [264  43],[79.87562189 15.12437811] ; [258.12437811  48.87562189],0
p1,1,0.066777,3.360528,[11 85] ; [ 18 287],[ 6.94264339 89.05735661] ; [ 22.05735661 282.94264339],0
s1,1,0.080509,3.054602,[ 6 87] ; [  8 296],[ 3.27959698 89.72040302] ; [ 10.72040302 293.27959698],0
p11,1,0.092351,2.8329,[67 29] ; [240  67],[73.13151365 22.86848635] ; [233.86848635  73.13151365],0
p3,1,0.094957,2.788257,[35 60] ; [143 164],[42.06467662 52.93532338] ; [135.93532338 171.06467662],0
b4,1,0.107234,2.594519,[47 49] ; [179 128],[53.83622829 42.16377171] ; [172.16377171 134.83622829],0
v1,1,0.162274,1.95291,[38 56] ; [146 154],[43.89847716 50.10152284] ; [140.10152284 159.89847716],0
n3,1,0.174168,1.846693,[27  9] ; [42 26],[23.88461538 12.11538462] ; [45.11538462 22.88461538],0
a8,1,0.246875,1.340904,[10 77] ; [ 48 241],[13.42021277 73.57978723] ; [ 44.57978723 244.42021277],0
s4,1,0.29788,1.083662,[23 72] ; [ 58 243],[19.43181818 75.56818182] ; [ 61.56818182 239.43181818],0
p7,1,0.299844,1.074889,[52 43] ; [181 117],[56.32315522 38.67684478] ; [176.67684478 121.32315522],0
b5,1,0.320301,0.987716,[53 43] ; [187 120],[57.17121588 38.82878412] ; [182.82878412 124.17121588],0
p12,1,0.510982,0.432057,[ 4 92] ; [ 18 286],[ 5.28 90.72] ; [ 16.72 287.28],0
b1,1,0.77242,0.083643,[41 55] ; [126 181],[39.78163772 56.21836228] ; [127.21836228 179.78163772],0
p5,1,0.775112,0.081621,[ 9 86] ; [ 32 273],[ 9.7375 85.2625] ; [ 31.2625 273.7375],0
a1,1,0.792056,0.069507,[ 4 92] ; [ 11 296],[ 3.57320099 92.42679901] ; [ 11.42679901 295.57320099],0
n2,1,0.819485,0.052079,[26 10] ; [52 18],[26.49056604  9.50943396] ; [51.50943396 18.49056604],0
u4,1,0.84004,0.04074,[ 1 95] ; [  4 303],[ 1.191067 94.808933] ; [  3.808933 303.191067],0
n1,1,1.0,0.0,[16 19] ; [32 38],[16. 19.] ; [32. 38.],0
