Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,49.673111,[115  41] ; [17 54],[90.71365639 65.28634361] ; [41.28634361 29.71365639],1
d5,1,4e-06,21.196756,[124  32] ; [35 36],[109.26872247  46.73127753] ; [49.73127753 21.26872247],1
d4,1,1.7e-05,18.457592,[128  28] ; [39 32],[114.76651982  41.23348018] ; [52.23348018 18.76651982],1
d1,1,6.3e-05,16.010567,[84 72] ; [18 53],[70.0969163 85.9030837] ; [31.9030837 39.0969163],1
r3,1,7.4e-05,15.704283,[141  14] ; [50 21],[130.99557522  24.00442478] ; [60.00442478 10.99557522],1
r4,1,0.000785,11.27631,[127  29] ; [43 28],[116.82819383  39.17180617] ; [53.17180617 17.82819383],1
u3,1,0.000916,10.989899,[41 25] ; [10 26],[33. 33.] ; [18. 18.],1
a6,1,0.001392,10.216784,[113  43] ; [36 35],[102.39647577  53.60352423] ; [46.60352423 24.39647577],0
a5,1,0.003942,8.310429,[104  52] ; [33 38],[94.14977974 61.85022026] ; [42.85022026 28.14977974],0
r1,1,0.005792,7.613953,[110  45] ; [37 34],[100.81858407  54.18141593] ; [46.18141593 24.81858407],0
v4,1,0.008255,6.97734,[138  18] ; [53 18],[131.25991189  24.74008811] ; [59.74008811 11.25991189],0
p2,1,0.016811,5.715955,[105  51] ; [36 35],[96.89867841 59.10132159] ; [44.10132159 26.89867841],0
p4,1,0.026879,4.898588,[58 97] ; [16 55],[ 50.75221239 104.24778761] ; [23.24778761 47.75221239],0
p10,1,0.027324,4.870204,[105  49] ; [37 33],[97.625 56.375] ; [44.375 25.625],0
b1,1,0.036388,4.378808,[ 50 106] ; [33 38],[57.03964758 98.96035242] ; [25.96035242 45.03964758],0
u2,1,0.054098,3.709685,[37 29] ; [13 23],[32.35294118 33.64705882] ; [17.64705882 18.35294118],0
r2,1,0.058811,3.570593,[141  15] ; [57 13],[136.67256637  19.32743363] ; [61.32743363  8.67256637],0
v2,1,0.060527,3.522892,[70 80] ; [21 43],[63.78504673 86.21495327] ; [27.21495327 36.78504673],0
a2,1,0.063897,3.43322,[ 25 131] ; [ 5 66],[ 20.61674009 135.38325991] ; [ 9.38325991 61.61674009],0
p6,1,0.078101,3.103986,[ 18 136] ; [ 3 67],[ 14.4375 139.5625] ; [ 6.5625 63.4375],0
b5,1,0.103666,2.648223,[97 59] ; [36 35],[91.40088106 64.59911894] ; [41.59911894 29.40088106],0
s2,1,0.141305,2.163685,[ 43 110] ; [13 56],[ 38.59459459 114.40540541] ; [17.40540541 51.59459459],0
v3,1,0.143043,2.144915,[ 45 107] ; [13 52],[ 40.62672811 111.37327189] ; [17.37327189 47.62672811],0
d2,1,0.15415,2.030693,[65 90] ; [22 47],[60.20089286 94.79910714] ; [26.79910714 42.20089286],0
a3,1,0.199471,1.646241,[90 64] ; [35 36],[85.55555556 68.44444444] ; [39.44444444 31.55555556],0
v1,1,0.243403,1.360774,[62 91] ; [23 48],[58.05803571 94.94196429] ; [26.94196429 44.05803571],0
