Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,41.709941,[64  1] ; [20 24],[50.09174312 14.90825688] ; [33.90825688 10.09174312],1
d2,1,0.0,35.657402,[49 15] ; [ 8 36],[33.77777778 30.22222222] ; [23.22222222 20.77777778],1
d4,1,0.0,34.25758,[63  1] ; [23 21],[50.96296296 13.03703704] ; [35.03703704  8.96296296],1
d3,1,6.6e-05,15.927952,[51 14] ; [18 26],[41.14678899 23.85321101] ; [27.85321101 16.14678899],1
a4,1,0.007797,7.079491,[36 29] ; [13 31],[29.22018349 35.77981651] ; [19.77981651 24.22018349],0
v2,1,0.011835,6.335369,[56  8] ; [29 14],[50.8411215 13.1588785] ; [34.1588785  8.8411215],0
n6,1,0.012328,6.263072,[56  9] ; [29 15],[50.68807339 14.31192661] ; [34.31192661  9.68807339],0
p10,1,0.017654,5.630136,[53  9] ; [29 15],[47.96226415 14.03773585] ; [34.03773585  9.96226415],0
b1,1,0.024214,5.079235,[20 45] ; [23 21],[25.64220183 39.35779817] ; [17.35779817 26.64220183],0
p8,1,0.025226,5.008331,[39 23] ; [18 26],[33.33962264 28.66037736] ; [23.66037736 20.33962264],0
p1,1,0.02538,4.997793,[ 5 60] ; [10 34],[ 8.94495413 56.05504587] ; [ 6.05504587 37.94495413],0
a2,1,0.026681,4.911319,[17 48] ; [ 4 40],[12.52293578 52.47706422] ; [ 8.47706422 35.52293578],0
a5,1,0.032566,4.568425,[52 13] ; [27 17],[47.11009174 17.88990826] ; [31.88990826 12.11009174],0
a6,1,0.03681,4.359176,[48 17] ; [24 20],[42.93577982 22.06422018] ; [29.06422018 14.93577982],0
r3,1,0.048061,3.907862,[61  3] ; [37  7],[58.07407407  5.92592593] ; [39.92592593  4.07407407],0
p2,1,0.054627,3.693428,[54  9] ; [31 13],[50.04672897 12.95327103] ; [34.95327103  9.04672897],0
u1,1,0.056396,3.640326,[13 52] ; [ 3 41],[ 9.5412844 55.4587156] ; [ 6.4587156 37.5412844],0
s8,1,0.059939,3.539069,[26 39] ; [10 34],[21.46788991 43.53211009] ; [14.53211009 29.46788991],0
v4,1,0.083358,2.998189,[63  2] ; [39  5],[60.82568807  4.17431193] ; [41.17431193  2.82568807],0
p4,1,0.108941,2.56952,[36 25] ; [19 25],[31.95238095 29.04761905] ; [23.04761905 20.95238095],0
a3,1,0.118569,2.436125,[52 12] ; [30 14],[48.59259259 15.40740741] ; [33.40740741 10.59259259],0
p11,1,0.118677,2.434696,[54 11] ; [31 13],[50.68807339 14.31192661] ; [34.31192661  9.68807339],0
p9,1,0.140301,2.174657,[52 11] ; [31 13],[48.86915888 14.13084112] ; [34.13084112  9.86915888],0
n1,1,0.140711,2.170163,[2 9] ; [4 4],[3.47368421 7.52631579] ; [2.52631579 5.47368421],0
a7,1,0.144551,2.128832,[49 15] ; [28 16],[45.62962963 18.37037037] ; [31.37037037 12.62962963],0
n4,1,0.150593,2.066232,[57  8] ; [34 10],[54.26605505 10.73394495] ; [36.73394495  7.26605505],0
v1,1,0.163677,1.939925,[42 23] ; [22 21],[38.51851852 26.48148148] ; [25.48148148 17.51851852],0
r1,1,0.211718,1.559638,[55 10] ; [33 11],[52.47706422 12.52293578] ; [35.52293578  8.47706422],0
s5,1,0.323129,0.976239,[12 52] ; [ 5 38],[10.1682243 53.8317757] ; [ 6.8317757 36.1682243],0
p7,1,0.329774,0.949785,[43 20] ; [26 18],[40.62616822 22.37383178] ; [28.37383178 15.62616822],0
n2,1,0.339802,0.911178,[9 4] ; [7 1],[9.9047619 3.0952381] ; [6.0952381 1.9047619],0
u3,1,0.343446,0.897527,[7 6] ; [5 9],[5.77777778 7.22222222] ; [6.22222222 7.77777778],0
b5,1,0.349647,0.874737,[31 34] ; [25 19],[33.39449541 31.60550459] ; [22.60550459 21.39449541],0
a1,1,0.3497,0.874545,[ 3 62] ; [ 4 40],[ 4.17431193 60.82568807] ; [ 2.82568807 41.17431193],0
s1,1,0.353993,0.859091,[ 1 63] ; [ 2 42],[ 1.77777778 62.22222222] ; [ 1.22222222 42.77777778],0
p5,1,0.46804,0.5266,[ 7 57] ; [ 3 41],[ 5.92592593 58.07407407] ; [ 4.07407407 39.92592593],0
n3,1,0.468717,0.525,[10  4] ; [6 1],[10.66666667  3.33333333] ; [5.33333333 1.66666667],0
