Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.000122,14.761557,[30 32] ; [20 81],[19.01840491 42.98159509] ; [30.98159509 70.01840491],1
p9,1,0.000123,14.739474,[52 10] ; [55 46],[40.6993865 21.3006135] ; [66.3006135 34.6993865],1
v2,1,0.000126,14.694848,[37 23] ; [30 68],[25.44303797 34.55696203] ; [41.55696203 56.44303797],1
p10,1,0.000137,14.539275,[47 14] ; [47 54],[35.39506173 25.60493827] ; [58.60493827 42.39506173],1
s6,1,0.000235,13.527335,[33 28] ; [26 76],[22.0797546 38.9202454] ; [36.9202454 65.0797546],1
n4,1,0.001216,10.465561,[46 16] ; [50 53],[36.07272727 25.92727273] ; [59.92727273 43.07272727],0
p3,1,0.00205,9.503969,[30 32] ; [26 78],[20.91566265 41.08433735] ; [35.08433735 68.91566265],0
p6,1,0.002311,9.28464,[24 35] ; [19 83],[15.75776398 43.24223602] ; [27.24223602 74.75776398],0
r2,1,0.014269,6.004508,[56  5] ; [79 24],[50.21341463 10.78658537] ; [84.78658537 18.21341463],0
p7,1,0.014784,5.942009,[37 25] ; [40 60],[29.4691358 32.5308642] ; [47.5308642 52.4691358],0
p2,1,0.019577,5.449223,[50 12] ; [66 38],[43.3253012 18.6746988] ; [72.6746988 31.3253012],0
b2,1,0.023042,5.16532,[15 18] ; [12 42],[10.24137931 22.75862069] ; [16.75862069 37.24137931],0
b3,1,0.023042,5.16532,[15 18] ; [12 42],[10.24137931 22.75862069] ; [16.75862069 37.24137931],0
p5,1,0.027679,4.847938,[ 7 55] ; [  3 101],[ 3.73493976 58.26506024] ; [ 6.26506024 97.73493976],0
p4,1,0.027866,4.836363,[31 31] ; [33 68],[24.34355828 37.65644172] ; [39.65644172 61.34355828],0
n5,1,0.028347,4.806813,[43 19] ; [53 49],[36.29268293 25.70731707] ; [59.70731707 42.29268293],0
s7,1,0.033234,4.533659,[16 42] ; [14 87],[10.94339623 47.05660377] ; [19.05660377 81.94339623],0
r1,1,0.042845,4.101511,[41 21] ; [52 52],[34.73493976 27.26506024] ; [58.26506024 45.73493976],0
a7,1,0.043239,4.086039,[43 19] ; [55 48],[36.82424242 25.17575758] ; [61.17575758 41.82424242],0
n1,1,0.05499,3.6824,[9 8] ; [10 28],[ 5.87272727 11.12727273] ; [13.12727273 24.87272727],0
n3,1,0.058452,3.580763,[15  2] ; [24 14],[12.05454545  4.94545455] ; [26.94545455 11.05454545],0
r4,1,0.081168,3.04135,[49 13] ; [69 35],[44.07228916 17.92771084] ; [73.92771084 30.07228916],0
