Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,49.514978,[25 41] ; [127  22],[46.66046512 19.33953488] ; [105.33953488  43.66046512],1
v1,1,3e-05,17.428731,[13 50] ; [76 71],[26.7 36.3] ; [62.3 84.7],1
p3,1,0.001258,10.403744,[16 50] ; [71 78],[26.70697674 39.29302326] ; [60.29302326 88.70697674],0
p4,1,0.005466,7.718266,[23 43] ; [82 66],[32.38317757 33.61682243] ; [72.61682243 75.38317757],0
p8,1,0.007332,7.189673,[20 46] ; [74 74],[28.99065421 37.00934579] ; [65.00934579 82.99065421],0
s6,1,0.008829,6.857066,[30 35] ; [96 51],[38.63207547 26.36792453] ; [87.36792453 59.63207547],0
p7,1,0.009415,6.742295,[28 36] ; [92 54],[36.57142857 27.42857143] ; [83.42857143 62.57142857],0
s3,1,0.009508,6.724859,[26 40] ; [85 60],[34.72037915 31.27962085] ; [76.27962085 68.72037915],0
n1,1,0.01081,6.496241,[ 4 20] ; [15 15],[ 8.44444444 15.55555556] ; [10.55555556 19.44444444],0
p5,1,0.011765,6.345893,[ 2 63] ; [ 22 125],[ 7.35849057 57.64150943] ; [ 16.64150943 130.35849057],0
p6,1,0.014566,5.96817,[12 53] ; [51 94],[19.5 45.5] ; [ 43.5 101.5],0
a8,1,0.016454,5.753668,[ 3 60] ; [ 23 111],[ 8.31472081 54.68527919] ; [ 17.68527919 116.31472081],0
p10,1,0.024321,5.071602,[38 25] ; [112  36],[44.78672986 18.21327014] ; [105.21327014  42.78672986],0
s8,1,0.032642,4.564444,[15 51] ; [56 93],[21.79534884 44.20465116] ; [49.20465116 99.79534884],0
v3,1,0.034802,4.454866,[16 47] ; [59 86],[22.71634615 40.28365385] ; [52.28365385 92.71634615],0
p1,1,0.036327,4.381674,[ 2 63] ; [ 18 130],[ 6.10328638 58.89671362] ; [ 13.89671362 134.10328638],0
s7,1,0.044723,4.029041,[17 47] ; [58 83],[23.41463415 40.58536585] ; [51.58536585 89.41463415],0
r4,1,0.050016,3.840926,[50 16] ; [129  20],[54.94883721 11.05116279] ; [124.05116279  24.94883721],0
p12,1,0.063551,3.442195,[ 1 65] ; [ 12 137],[ 3.99069767 62.00930233] ; [  9.00930233 139.99069767],0
a4,1,0.064899,3.407549,[ 8 58] ; [ 34 114],[12.95327103 53.04672897] ; [ 29.04672897 118.95327103],0
b1,1,0.075237,3.164909,[17 49] ; [57 92],[22.71627907 43.28372093] ; [51.28372093 97.71627907],0
p9,1,0.092732,2.826295,[42 21] ; [115  33],[46.87677725 16.12322275] ; [110.12322275  37.87677725],0
s1,1,0.106849,2.600214,[ 1 65] ; [ 10 137],[ 3.4084507 62.5915493] ; [  7.5915493 139.4084507],0
a6,1,0.145012,2.123948,[27 39] ; [77 72],[31.9255814 34.0744186] ; [72.0744186 76.9255814],0
v2,1,0.147805,2.094759,[25 40] ; [69 71],[29.80487805 35.19512195] ; [64.19512195 75.80487805],0
n3,1,0.149477,2.077583,[14 10] ; [23  7],[16.44444444  7.55555556] ; [20.55555556  9.44444444],0
s2,1,0.177605,1.817555,[24 42] ; [68 79],[28.50704225 37.49295775] ; [63.49295775 83.50704225],0
a3,1,0.193648,1.689643,[26 39] ; [73 74],[30.35377358 34.64622642] ; [68.64622642 78.35377358],0
p11,1,0.290942,1.115258,[46 20] ; [114  35],[49.11627907 16.88372093] ; [110.88372093  38.11627907],0
b2,1,0.310524,1.028447,[ 5 22] ; [26 66],[ 7.03361345 19.96638655] ; [23.96638655 68.03361345],0
b3,1,0.310524,1.028447,[ 5 22] ; [26 66],[ 7.03361345 19.96638655] ; [23.96638655 68.03361345],0
d1,1,0.313623,1.015356,[18 48] ; [51 98],[21.18139535 44.81860465] ; [ 47.81860465 101.18139535],0
p2,1,0.323053,0.976547,[47 18] ; [117  32],[49.81308411 15.18691589] ; [114.18691589  34.81308411],0
n2,1,0.335314,0.928266,[14  9] ; [22  8],[15.62264151  7.37735849] ; [20.37735849  9.62264151],0
u3,1,0.358563,0.84292,[22 17] ; [36 40],[19.66956522 19.33043478] ; [38.33043478 37.66956522],0
d5,1,0.365083,0.820334,[39 26] ; [99 50],[41.91588785 23.08411215] ; [96.08411215 52.91588785],0
s4,1,0.388883,0.74243,[13 53] ; [ 22 125],[10.84507042 55.15492958] ; [ 24.15492958 122.84507042],0
r1,1,0.428347,0.627302,[40 26] ; [98 50],[42.56074766 23.43925234] ; [95.43925234 52.56074766],0
u1,1,0.449793,0.571173,[ 1 65] ; [  5 144],[ 1.84186047 64.15813953] ; [  4.15813953 144.84186047],0
a1,1,0.599753,0.275369,[ 1 65] ; [  4 145],[ 1.53488372 64.46511628] ; [  3.46511628 145.53488372],0
