Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000273,13.244358,[15  3] ; [ 6 17],[9.2195122 8.7804878] ; [11.7804878 11.2195122],1
p2,1,0.000583,11.83084,[13  4] ; [ 5 18],[7.65 9.35] ; [10.35 12.65],1
n6,1,0.001482,10.10101,[14  4] ; [ 6 16],[9. 9.] ; [11. 11.],0
s3,1,0.003283,8.643188,[13  5] ; [ 6 17],[8.34146341 9.65853659] ; [10.65853659 12.34146341],0
p7,1,0.003696,8.427669,[10  8] ; [ 3 20],[ 5.70731707 12.29268293] ; [ 7.29268293 15.70731707],0
p11,1,0.009367,6.751523,[12  6] ; [ 6 17],[ 7.90243902 10.09756098] ; [10.09756098 12.90243902],0
p3,1,0.025685,4.977084,[10  8] ; [ 5 18],[ 6.58536585 11.41463415] ; [ 8.41463415 14.58536585],0
s7,1,0.026763,4.906035,[8 9] ; [ 3 18],[ 4.92105263 12.07894737] ; [ 6.07894737 14.92105263],0
v2,1,0.049502,3.858252,[11  7] ; [ 7 16],[ 7.90243902 10.09756098] ; [10.09756098 12.90243902],0
d3,1,0.065693,3.387483,[13  5] ; [10 13],[10.09756098  7.90243902] ; [12.90243902 10.09756098],0
r3,1,0.067116,3.352186,[15  3] ; [13 10],[12.29268293  5.70731707] ; [15.70731707  7.29268293],0
p6,1,0.095726,2.775349,[ 6 11] ; [ 3 20],[ 3.825 13.175] ; [ 5.175 17.825],0
b4,1,0.115589,2.476088,[13  5] ; [11 12],[10.53658537  7.46341463] ; [13.46341463  9.53658537],0
s2,1,0.123125,2.377112,[ 7 11] ; [ 4 19],[ 4.82926829 13.17073171] ; [ 6.17073171 16.82926829],0
a3,1,0.191556,1.70561,[13  5] ; [12 11],[10.97560976  7.02439024] ; [14.02439024  8.97560976],0
s6,1,0.216701,1.526087,[8 8] ; [ 7 16],[6.15384615 9.84615385] ; [ 8.84615385 14.15384615],0
p4,1,0.218639,1.513279,[ 8 10] ; [ 6 17],[ 6.14634146 11.85365854] ; [ 7.85365854 15.14634146],0
s8,1,0.223946,1.478905,[ 4 14] ; [ 2 21],[ 2.63414634 15.36585366] ; [ 3.36585366 19.63414634],0
n5,1,0.300299,1.072866,[13  5] ; [13 10],[11.41463415  6.58536585] ; [14.58536585  8.41463415],0
s5,1,0.3123,1.020924,[ 5 11] ; [ 4 19],[ 3.69230769 12.30769231] ; [ 5.30769231 17.69230769],0
b1,1,0.349898,0.873828,[12  6] ; [12 11],[10.53658537  7.46341463] ; [13.46341463  9.53658537],0
u3,1,0.350201,0.872727,[2 3] ; [2 9],[1.25 3.75] ; [2.75 8.25],0
a8,1,0.378645,0.775097,[ 2 15] ; [ 1 22],[ 1.275 15.725] ; [ 1.725 21.275],0
v1,1,0.382003,0.764247,[ 7 11] ; [ 6 17],[ 5.70731707 12.29268293] ; [ 7.29268293 15.70731707],0
a4,1,0.386362,0.750361,[ 5 13] ; [ 9 13],[ 6.3 11.7] ; [ 7.7 14.3],0
a5,1,0.397231,0.716692,[11  7] ; [11 12],[9.65853659 8.34146341] ; [12.34146341 10.65853659],0
p5,1,0.409217,0.681075,[ 2 16] ; [ 1 22],[ 1.31707317 16.68292683] ; [ 1.68292683 21.31707317],0
s1,1,0.422608,0.643051,[ 1 17] ; [ 3 20],[ 1.75609756 16.24390244] ; [ 2.24390244 20.75609756],0
s4,1,0.43825,0.600861,[ 4 14] ; [ 3 20],[ 3.07317073 14.92682927] ; [ 3.92682927 19.07317073],0
a2,1,0.438901,0.599155,[ 3 15] ; [ 2 21],[ 2.19512195 15.80487805] ; [ 2.80487805 20.19512195],0
r1,1,0.442618,0.589487,[ 8 10] ; [13 10],[9.2195122 8.7804878] ; [11.7804878 11.2195122],0
d1,1,0.442618,0.589487,[10  8] ; [10 13],[8.7804878 9.2195122] ; [11.2195122 11.7804878],0
b5,1,0.486434,0.484405,[9 9] ; [ 9 14],[ 7.90243902 10.09756098] ; [10.09756098 12.90243902],0
d5,1,0.555863,0.346918,[14  4] ; [16  7],[13.17073171  4.82926829] ; [16.82926829  6.17073171],0
d2,1,0.565319,0.330579,[9 9] ; [13  9],[9.9 8.1] ; [12.1  9.9],0
p8,1,0.579585,0.306905,[ 5 12] ; [ 5 18],[ 4.25 12.75] ; [ 5.75 17.25],0
a6,1,0.677708,0.172717,[9 9] ; [13 10],[9.65853659 8.34146341] ; [12.34146341 10.65853659],0
r4,1,0.677708,0.172717,[9 9] ; [10 13],[8.34146341 9.65853659] ; [10.65853659 12.34146341],0
b3,1,0.691398,0.157576,[6 7] ; [5 8],[5.5 7.5] ; [5.5 7.5],0
b2,1,0.691398,0.157576,[6 7] ; [5 8],[5.5 7.5] ; [5.5 7.5],0
v3,1,0.713628,0.13468,[ 4 14] ; [ 6 16],[ 4.5 13.5] ; [ 5.5 16.5],0
u2,1,0.755497,0.09697,[1 4] ; [3 8],[1.25 3.75] ; [2.75 8.25],0
n2,1,0.848936,0.036281,[1 1] ; [6 8],[0.875 1.125] ; [6.125 7.875],0
p1,1,0.851152,0.035212,[ 2 16] ; [ 3 20],[ 2.19512195 15.80487805] ; [ 2.80487805 20.19512195],0
d4,1,0.852786,0.034434,[13  5] ; [16  7],[12.73170732  5.26829268] ; [16.26829268  6.73170732],0
a7,1,0.890082,0.019099,[9 9] ; [12 11],[9.2195122 8.7804878] ; [11.7804878 11.2195122],0
n4,1,0.922633,0.009432,[12  6] ; [15  8],[11.85365854  6.14634146] ; [15.14634146  7.85365854],0
