Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,3.2e-05,17.313368,[41 16] ; [30 53],[28.90714286 28.09285714] ; [42.09285714 40.90714286],1
p4,1,0.001418,10.182828,[33 26] ; [25 60],[23.76388889 35.23611111] ; [34.23611111 50.76388889],0
p3,1,0.003484,8.535015,[24 35] ; [16 70],[16.27586207 42.72413793] ; [23.72413793 62.27586207],0
p6,1,0.004442,8.093757,[20 39] ; [12 74],[13.02068966 45.97931034] ; [18.97931034 67.02068966],0
a3,1,0.010989,6.467125,[23 36] ; [52 34],[30.51724138 28.48275862] ; [44.48275862 41.51724138],0
s6,1,0.010989,6.467125,[36 23] ; [34 52],[28.48275862 30.51724138] ; [41.51724138 44.48275862],0
p11,1,0.012792,6.197673,[43 16] ; [45 41],[35.80689655 23.19310345] ; [52.19310345 33.80689655],0
b2,1,0.030694,4.670004,[ 2 23] ; [14 32],[ 5.63380282 19.36619718] ; [10.36619718 35.63380282],0
b3,1,0.030694,4.670004,[ 2 23] ; [14 32],[ 5.63380282 19.36619718] ; [10.36619718 35.63380282],0
p10,1,0.033299,4.530352,[41 17] ; [45 40],[34.88111888 23.11888112] ; [51.11888112 33.88111888],0
s8,1,0.036247,4.385428,[20 39] ; [16 70],[14.64827586 44.35172414] ; [21.35172414 64.64827586],0
p2,1,0.043971,4.057684,[45 13] ; [53 33],[39.47222222 18.52777778] ; [58.52777778 27.47222222],0
b1,1,0.044536,4.036114,[17 42] ; [39 47],[22.7862069 36.2137931] ; [33.2137931 52.7862069],0
a2,1,0.076934,3.128508,[ 2 57] ; [10 76],[ 4.88275862 54.11724138] ; [ 7.11724138 78.88275862],0
d2,1,0.136349,2.218687,[15 44] ; [32 54],[19.12413793 39.87586207] ; [27.87586207 58.12413793],0
a5,1,0.142341,2.15247,[32 27] ; [36 50],[27.66896552 31.33103448] ; [40.33103448 45.66896552],0
v3,1,0.149576,2.076567,[13 44] ; [11 71],[ 9.84172662 47.15827338] ; [14.15827338 67.84172662],0
u1,1,0.167504,1.905137,[ 2 57] ; [ 8 78],[ 4.06896552 54.93103448] ; [ 5.93103448 80.06896552],0
p5,1,0.17821,1.812489,[ 4 54] ; [ 2 84],[ 2.41666667 55.58333333] ; [ 3.58333333 82.41666667],0
p9,1,0.178383,1.811048,[42 17] ; [50 33],[38.22535211 20.77464789] ; [53.77464789 29.22535211],0
u3,1,0.218845,1.511929,[16 19] ; [20 13],[18.52941176 16.47058824] ; [17.47058824 15.52941176],0
a6,1,0.240705,1.376462,[32 27] ; [55 31],[35.4 23.6] ; [51.6 34.4],0
s2,1,0.248454,1.331977,[25 34] ; [28 57],[21.71527778 37.28472222] ; [31.28472222 53.71527778],0
a4,1,0.327688,0.958012,[11 48] ; [22 64],[13.42758621 45.57241379] ; [19.57241379 66.42758621],0
a1,1,0.337856,0.918548,[ 1 58] ; [ 4 82],[ 2.03448276 56.96551724] ; [ 2.96551724 83.03448276],0
s1,1,0.337856,0.918548,[ 1 58] ; [ 4 82],[ 2.03448276 56.96551724] ; [ 2.96551724 83.03448276],0
s7,1,0.357488,0.846699,[16 41] ; [17 63],[13.72992701 43.27007299] ; [19.27007299 60.72992701],0
n6,1,0.392785,0.730303,[35 24] ; [57 29],[37.43448276 21.56551724] ; [54.56551724 31.43448276],0
s5,1,0.402933,0.699555,[16 40] ; [19 66],[13.90070922 42.09929078] ; [21.09929078 63.90070922],0
d1,1,0.407388,0.68641,[22 37] ; [38 48],[24.4137931 34.5862069] ; [35.5862069 50.4137931],0
v4,1,0.420963,0.647627,[53  5] ; [74 11],[51.51048951  6.48951049] ; [75.48951049  9.51048951],0
n5,1,0.468145,0.526351,[20 39] ; [24 61],[18.02777778 40.97222222] ; [25.97222222 59.02777778],0
n2,1,0.56104,0.337907,[10  5] ; [25 18],[9.05172414 5.94827586] ; [25.94827586 17.05172414],0
b4,1,0.597874,0.278214,[31 28] ; [49 37],[32.55172414 26.44827586] ; [47.44827586 38.55172414],0
a7,1,0.599219,0.276175,[42 17] ; [57 28],[40.5625 18.4375] ; [58.4375 26.5625],0
d3,1,0.607517,0.263807,[39 20] ; [52 32],[37.54545455 21.45454545] ; [53.45454545 30.54545455],0
p1,1,0.619894,0.246017,[ 3 55] ; [ 3 83],[ 2.41666667 55.58333333] ; [ 3.58333333 82.41666667],0
b5,1,0.629029,0.233379,[34 25] ; [53 33],[35.4 23.6] ; [51.6 34.4],0
d4,1,0.651911,0.203499,[41 18] ; [62 23],[42.20138889 16.79861111] ; [60.79861111 24.20138889],0
s3,1,0.686337,0.16308,[26 33] ; [35 51],[24.82068966 34.17931034] ; [36.17931034 49.82068966],0
v2,1,0.708462,0.139818,[21 36] ; [27 53],[19.97080292 37.02919708] ; [28.02919708 51.97080292],0
u2,1,0.721618,0.126948,[19 17] ; [16 17],[18.26086957 17.73913043] ; [16.73913043 16.26086957],0
r3,1,0.783047,0.075818,[53  6] ; [76 10],[52.48965517  6.51034483] ; [76.51034483  9.48965517],0
r4,1,0.799749,0.064349,[45 14] ; [64 22],[44.35172414 14.64827586] ; [64.64827586 21.35172414],0
a8,1,0.80859,0.058683,[ 3 49] ; [ 4 79],[ 2.6962963 49.3037037] ; [ 4.3037037 78.6962963],0
r2,1,0.826929,0.047804,[50  9] ; [74 12],[50.45517241  8.54482759] ; [73.54482759 12.45517241],0
r1,1,0.852059,0.034779,[37 22] ; [52 33],[36.46527778 22.53472222] ; [52.53472222 32.46527778],0
n3,1,0.913381,0.011832,[10  5] ; [28 15],[9.82758621 5.17241379] ; [28.17241379 14.82758621],0
d5,1,0.926017,0.008622,[40 19] ; [57 28],[39.74305556 19.25694444] ; [57.25694444 27.74305556],0
n1,1,0.926267,0.008564,[ 4 11] ; [12 31],[ 4.13793103 10.86206897] ; [11.86206897 31.13793103],0
s4,1,0.982932,0.000458,[15 44] ; [22 64],[15.05517241 43.94482759] ; [21.94482759 64.05517241],0
